Time,J01_9992_1,J01_9992_1,J01_9992_1,J01_10017_1,J01_10017_1,J01_10017_1,J01_10019_1,J01_10019_1,J01_10019_1
1/25/2023 0:00,86.6,0.56,0.002,36.1,3.03,0.203,,,
1/26/2023 0:00,86.6,0.62,0.005,36.1,3.03,0.203,,,
1/27/2023 0:00,86.6,0.61,0.002,35.9,3.18,0.226,,,
1/28/2023 0:00,86.2,0.95,0.016,35.9,3.23,0.233,,,
1/29/2023 0:00,85.8,1.4,0.252,35.7,3.38,0.258,,,
1/30/2023 0:00,84.4,2.79,1.81,35.3,3.78,0.375,,,
1/31/2023 0:00,86.8,0.41,0,36.2,2.91,0.188,,,
2/1/2023 0:00,86.9,0.32,0,36.4,2.67,0.152,,,
2/2/2023 0:00,86.8,0.37,0,36.3,2.74,0.161,,,
2/3/2023 0:00,86.5,0.7,0.004,36.4,2.72,0.159,,,
2/4/2023 0:00,86.4,0.75,0.006,36.4,2.69,0.155,,,
2/5/2023 0:00,86.4,0.82,0.006,36.4,2.73,0.159,,,
2/6/2023 0:00,86.5,0.64,0.002,36.2,2.86,0.179,,,
2/7/2023 0:00,86.6,0.57,0.001,36.2,2.9,0.186,,,
2/8/2023 0:00,86.5,0.65,0.002,36.3,2.77,0.165,,,
2/9/2023 0:00,86.5,0.68,0.004,36.3,2.81,0.173,,,
2/10/2023 0:00,86.3,0.85,0.012,36.2,2.85,0.176,,,
2/11/2023 0:00,86.1,1.13,0.032,36,3.07,0.208,,,
2/12/2023 0:00,85.9,1.28,0.05,36.2,2.86,0.177,,,
2/13/2023 0:00,85.6,1.6,0.111,36.1,2.98,0.195,,,
2/14/2023 0:00,85.5,1.73,1.11,36.1,2.95,0.19,,,
2/15/2023 0:00,86.8,0.42,0,36.1,3.01,0.199,,,
2/16/2023 0:00,86.8,0.39,0,36.1,3,0.198,,,
2/17/2023 0:00,86.8,0.4,0,36,3.05,0.205,,,
2/18/2023 0:00,86.8,0.39,0,36,3.1,0.212,,,
2/19/2023 0:00,86.8,0.41,0,35.9,3.14,0.219,,,
2/20/2023 0:00,86.7,0.52,0.002,36,3.11,0.215,,,
2/21/2023 0:00,86.4,0.8,0.031,36,3.1,0.212,,,
2/22/2023 0:00,86.6,0.62,0.002,36.1,3,0.197,,,
2/23/2023 0:00,86.1,1.11,0.211,36.1,2.94,0.189,,,
2/24/2023 0:00,83.6,3.57,4.18,30.6,8.45,3.43,,,
2/25/2023 0:00,77,10.2,23.6,17.7,21.3,13.5,,,
2/26/2023 0:00,86,1.19,0.372,34,5.13,0.719,,,
2/27/2023 0:00,86,1.2,0.809,34.9,4.18,0.449,,,
2/28/2023 0:00,85.6,1.6,1.24,35.8,3.32,0.313,,,
3/1/2023 0:00,83.7,3.51,6.66,28.9,10.1,4.26,,,
3/2/2023 0:00,86.7,0.52,0,36.5,2.61,0.143,,,
3/3/2023 0:00,86.8,0.42,0,36.5,2.62,0.145,,,
3/4/2023 0:00,86.6,0.64,0.003,36.4,2.67,0.151,,,
3/5/2023 0:00,86.6,0.58,0.039,36.5,2.61,0.143,,,
3/6/2023 0:00,86.8,0.43,0,36.6,2.47,0.126,,,
3/7/2023 0:00,86.9,0.32,0,36.7,2.43,0.121,,,
3/8/2023 0:00,86.8,0.36,0,36.8,2.32,0.109,,,
3/9/2023 0:00,86.9,0.3,0,36.8,2.32,0.11,,,
3/10/2023 0:00,82.4,4.78,8.5,29.4,9.71,4.95,,,
3/11/2023 0:00,85.2,1.95,0.737,34.7,4.42,0.622,,,
3/12/2023 0:00,86.6,0.55,0.002,36.5,2.55,0.135,,,
3/13/2023 0:00,86.7,0.52,0.001,36.7,2.41,0.12,,,
3/14/2023 0:00,81.2,6.03,14,,,,,,
3/15/2023 0:00,77.8,9.39,23.1,,,,,,
3/16/2023 0:00,86,1.2,0.06,,,,,,
3/17/2023 0:00,86.5,0.65,0.002,,,,,,
3/18/2023 0:00,86.7,0.44,0,36.1,2.98,0.195,,,
3/19/2023 0:00,86.6,0.56,0.015,36.1,2.98,0.194,,,
3/20/2023 0:00,85.6,1.59,0.266,36.1,2.99,0.196,,,
3/21/2023 0:00,79.3,7.89,14.4,17.4,21.7,13.2,,,
3/22/2023 0:00,85.2,2.03,0.852,30.6,8.5,2.2,,,
3/23/2023 0:00,85.8,1.37,0.184,35.3,3.82,0.357,,,
3/24/2023 0:00,86.7,0.53,0,35.7,3.36,0.255,,,
3/25/2023 0:00,86.7,0.44,0,35.6,3.48,0.276,,,
3/26/2023 0:00,86.8,0.36,0,35.7,3.34,0.253,,,
3/27/2023 0:00,86.9,0.33,0,35.8,3.28,0.242,,,
3/28/2023 0:00,86.9,0.29,0,35.7,3.36,0.256,,,
3/29/2023 0:00,83.9,3.26,4.87,31.7,7.37,2.34,,,
3/30/2023 0:00,85.9,1.25,0.289,34.8,4.25,0.597,,,
3/31/2023 0:00,86.8,0.36,0,26.6,12.5,6.13,,,
4/1/2023 0:00,86.9,0.31,0,19.2,19.9,10.4,,,
4/2/2023 0:00,86.7,0.46,0,19.5,19.6,10.2,,,
4/3/2023 0:00,86.7,0.53,0,19.3,19.7,10.3,,,
4/4/2023 0:00,86.8,0.43,0,19,20,10.6,,,
4/5/2023 0:00,86.8,0.37,0,19.2,19.9,10.4,,,
4/6/2023 0:00,86.9,0.33,0,19.1,19.9,10.5,,,
4/7/2023 0:00,86.8,0.44,0,19.3,19.8,10.3,,,
4/8/2023 0:00,86.8,0.38,0,19.4,19.7,10.2,,,
4/9/2023 0:00,86.7,0.5,0,19.6,19.5,10,,,
4/10/2023 0:00,86.6,0.62,0.001,19.6,19.5,10,,,
4/11/2023 0:00,86.5,0.7,0.003,19.6,19.5,10.1,,,
4/12/2023 0:00,86.3,0.9,0.01,19.6,19.5,10,,,
4/13/2023 0:00,86.4,0.83,0.021,19.6,19.5,10,,,
4/14/2023 0:00,86.6,0.57,0.011,19.6,19.5,10.1,,,
4/15/2023 0:00,86.8,0.37,0,19.5,19.6,10.2,,,
4/16/2023 0:00,86.7,0.49,0,19.5,19.6,10.1,,,
4/17/2023 0:00,86.5,0.64,0.001,19.6,19.5,10,,,
4/18/2023 0:00,86.6,0.61,0.001,19.5,19.5,10.1,,,
4/19/2023 0:00,86.6,0.62,0.002,19.3,19.8,10.3,,,
4/20/2023 0:00,86.5,0.65,0.002,19.4,19.7,10.2,,,
4/21/2023 0:00,86.2,0.94,0.019,19.6,19.5,10,,,
4/22/2023 0:00,86.5,0.64,0.002,19.7,19.4,9.98,,,
4/23/2023 0:00,86.4,0.83,0.006,19.6,19.5,10,,,
4/24/2023 0:00,86.3,0.92,0.02,19.6,19.5,10,,,
4/25/2023 0:00,86.2,0.96,0.014,19.6,19.5,10,,,
4/26/2023 0:00,86.3,0.92,0.014,28.3,10.8,5.08,,,
4/27/2023 0:00,86.4,0.83,0.008,37.1,2,0.077,,,
4/28/2023 0:00,86.3,0.86,0.011,37.2,1.92,0.07,,,
4/29/2023 0:00,86.2,1.01,0.055,37,2.06,0.083,,,
4/30/2023 0:00,86.1,1.09,0.028,37.1,1.95,0.073,,,
5/1/2023 0:00,86,1.22,0.069,37.1,1.97,0.075,,,
5/2/2023 0:00,86.3,0.91,0.017,37,2.05,0.084,,,
5/3/2023 0:00,86.2,1.01,0.038,37.1,2,0.079,,,
5/4/2023 0:00,84.9,2.25,2.42,31.1,7.96,3.48,,,
5/5/2023 0:00,86.3,0.84,0.021,37.2,1.87,0.069,,,
5/6/2023 0:00,86.4,0.76,0.012,37.3,1.76,0.057,,,
5/7/2023 0:00,86.4,0.76,0.005,37.3,1.79,0.06,,,
5/8/2023 0:00,86.3,0.93,0.014,37.4,1.66,0.049,,,
5/9/2023 0:00,86,1.21,0.058,37.4,1.69,0.052,,,
5/10/2023 0:00,86,1.2,0.093,37.4,1.64,0.048,,,
5/11/2023 0:00,86.1,1.11,0.027,37.4,1.66,0.049,,,
5/12/2023 0:00,86,1.22,0.047,37.5,1.62,0.046,,,
5/13/2023 0:00,55.7,31.5,241,37.5,1.62,0.046,,,
5/14/2023 0:00,25.2,62,486,37.4,1.63,0.048,,,
5/15/2023 0:00,25.3,61.9,485,37.5,1.56,0.043,,,
5/16/2023 0:00,25.1,62.1,488,37.4,1.69,0.052,,,
5/17/2023 0:00,25.6,61.6,481,37.4,1.68,0.051,,,
5/18/2023 0:00,25.6,61.6,482,37.4,1.68,0.05,,,
5/19/2023 0:00,25.7,61.5,481,,,,,,
5/20/2023 0:00,26.2,61,474,,,,,,
5/21/2023 0:00,26,61.2,476,,,,,,
5/22/2023 0:00,25.5,61.7,483,,,,,,
5/23/2023 0:00,25.3,61.9,484,,,,,,
5/24/2023 0:00,25.1,62.1,487,,,,,,
5/25/2023 0:00,25,62.2,488,,,,,,
5/26/2023 0:00,25.7,61.5,480,,,,,,
5/27/2023 0:00,25.2,62,486,,,,,,
5/28/2023 0:00,25,62.2,488,,,,,,
5/29/2023 0:00,24.9,62.3,490,,,,,,
5/30/2023 0:00,25,62.2,488,,,,,,
5/31/2023 0:00,25.4,61.8,484,,,,,,
6/1/2023 0:00,24.8,62.3,490,37.8,1.29,0.027,,,
6/2/2023 0:00,24.9,62.3,489,,,,,,
6/3/2023 0:00,24.7,62.5,491,,,,,,
6/4/2023 0:00,24.7,62.5,492,,,,,,
6/5/2023 0:00,24.4,62.8,495,,,,,,
6/6/2023 0:00,24.6,62.6,493,,,,,,
6/7/2023 0:00,24.8,62.4,491,,,,,,
6/8/2023 0:00,24.7,62.5,492,,,,,,
6/9/2023 0:00,24.8,62.4,490,,,,,,
6/10/2023 0:00,24.4,62.8,495,,,,,,
6/11/2023 0:00,24.2,63,497,,,,,,
6/12/2023 0:00,24.4,62.8,495,38,1.07,0.016,,,
6/13/2023 0:00,24.7,62.5,491,,,,,,
6/14/2023 0:00,24.2,63,497,,,,,,
6/15/2023 0:00,24.3,62.9,496,,,,,,
6/16/2023 0:00,,,,,,,,,
6/17/2023 0:00,,,,,,,,,
6/18/2023 0:00,,,,,,,,,
6/19/2023 0:00,25.1,62.1,487,,,,,,
6/20/2023 0:00,25.6,61.6,481,,,,,,
6/21/2023 0:00,57.8,29.4,231,38.2,0.86,0.009,,,
6/22/2023 0:00,87.2,0.04,0,,,,,,
6/23/2023 0:00,87.5,-0.29,0,,,,,,
6/24/2023 0:00,87.6,-0.4,0,,,,,,
6/25/2023 0:00,87.6,-0.39,0,,,,,,
6/26/2023 0:00,87.6,-0.39,0,,,,,,
6/27/2023 0:00,87.6,-0.43,0,,,,,,
6/28/2023 0:00,87.5,-0.32,0,,,,,,
6/29/2023 0:00,87.6,-0.38,0,,,,,,
6/30/2023 0:00,87.5,-0.35,0,,,,,,
7/1/2023 0:00,87.5,-0.29,0,,,,,,
7/2/2023 0:00,87.6,-0.4,0,,,,,,
7/3/2023 0:00,87.6,-0.44,0,,,,,,
7/4/2023 0:00,87.6,-0.41,0,,,,,,
7/5/2023 0:00,87.5,-0.34,0,,,,,,
7/6/2023 0:00,87.5,-0.28,0,38.5,0.63,0.004,,,
7/7/2023 0:00,87.6,-0.45,0,38.5,0.59,0.003,,,
7/8/2023 0:00,87.6,-0.39,0,,,,,,
7/9/2023 0:00,87.7,-0.5,0,,,,,,
7/10/2023 0:00,87.6,-0.44,0.002,,,,,,
7/11/2023 0:00,87.6,-0.43,0,,,,,,
7/12/2023 0:00,87.6,-0.45,0,38.5,0.55,0.003,,,
7/13/2023 0:00,87.8,-0.61,0,38.5,0.55,0.003,,,
7/14/2023 0:00,87.7,-0.55,0,38.5,0.55,0.003,,,
7/15/2023 0:00,87.6,-0.44,0,38.5,0.63,0.004,,,
7/16/2023 0:00,87.7,-0.56,0,38.4,0.65,0.004,,,
7/17/2023 0:00,87.9,-0.71,0,38.5,0.62,0.004,,,
7/18/2023 0:00,87.9,-0.72,0,38.5,0.58,0.003,,,
7/19/2023 0:00,87.7,-0.48,0.002,38.5,0.6,0.004,,,
7/20/2023 0:00,87.8,-0.61,0,38.7,0.4,0.002,,,
7/21/2023 0:00,87.7,-0.56,0,38.6,0.49,0.002,,,
7/22/2023 0:00,87.7,-0.54,0,38.7,0.43,0.001,,,
7/23/2023 0:00,87.7,-0.51,0,38.7,0.42,0.001,,,
7/24/2023 0:00,87.7,-0.54,0,38.7,0.38,0.001,,,
7/25/2023 0:00,87.6,-0.42,0,38.6,0.45,0.002,,,
7/26/2023 0:00,87.5,-0.35,0,38.5,0.55,0.003,,,
7/27/2023 0:00,87.7,-0.47,0.001,38.5,0.58,0.003,,,
7/28/2023 0:00,87.6,-0.45,0.001,38.4,0.64,0.004,,,
7/29/2023 0:00,87.9,-0.67,0,38.5,0.61,0.003,,,
7/30/2023 0:00,87.8,-0.65,0,38.4,0.64,0.004,,,
7/31/2023 0:00,87.6,-0.42,0.001,38.6,0.53,0.002,,,
8/1/2023 0:00,87.8,-0.57,0,38.5,0.57,0.003,,,
8/2/2023 0:00,87.8,-0.62,0,38.5,0.55,0.002,,,
8/3/2023 0:00,87.9,-0.69,0,38.5,0.61,0.003,,,
8/4/2023 0:00,87.7,-0.49,0,38.4,0.65,0.004,,,
8/5/2023 0:00,87.8,-0.64,0,38.5,0.55,0.003,,,
8/6/2023 0:00,87.7,-0.48,0,38.5,0.54,0.002,,,
8/7/2023 0:00,87.9,-0.68,0,38.5,0.62,0.003,,,
8/8/2023 0:00,87.9,-0.67,0,38.5,0.57,0.003,,,
8/9/2023 0:00,87.8,-0.61,0,38.4,0.68,0.004,,,
8/10/2023 0:00,87.6,-0.45,0,38.3,0.75,0.006,,,
8/11/2023 0:00,87.6,-0.43,0,38.3,0.78,0.006,,,
8/12/2023 0:00,87.5,-0.31,0,38.5,0.58,0.006,,,
8/13/2023 0:00,87.7,-0.47,0,38.7,0.43,0.002,,,
8/14/2023 0:00,87.5,-0.34,0,38.6,0.47,0.004,,,
8/15/2023 0:00,87.6,-0.4,0,38.8,0.27,0,,,
8/16/2023 0:00,87.5,-0.31,0.001,38.8,0.27,0.001,,,
8/17/2023 0:00,87.6,-0.44,0,38.9,0.21,0,,,
8/18/2023 0:00,87.5,-0.31,0.001,38.9,0.22,0,,,
8/19/2023 0:00,87.6,-0.37,0,38.9,0.17,0,,,
8/20/2023 0:00,79.4,7.75,13.9,18.9,20.2,13.7,,,
8/21/2023 0:00,86.6,0.58,0.464,,,,,,
8/22/2023 0:00,88.2,-1,0,,,,,,
8/23/2023 0:00,88.1,-0.93,0,36.4,2.65,0.269,,,
8/24/2023 0:00,87.5,-0.29,0.001,36.4,2.65,0.253,,,
8/25/2023 0:00,87.7,-0.56,0.003,36.7,2.42,0.203,,,
8/26/2023 0:00,87.9,-0.68,0,36.4,2.65,0.233,,,
8/27/2023 0:00,87.8,-0.61,0,36.6,2.52,0.21,,,
8/28/2023 0:00,87.7,-0.5,0,36.7,2.38,0.171,,,
8/29/2023 0:00,87.7,-0.48,0,36.3,2.75,0.232,,,
8/30/2023 0:00,87.6,-0.39,0,34.5,4.56,0.497,,,
8/31/2023 0:00,87.4,-0.23,0,34.5,4.56,0.497,,,
9/1/2023 0:00,87.3,-0.11,0,34.9,4.18,0.41,,,
9/2/2023 0:00,87.2,-0.06,0,35,4.06,0.383,,,
9/3/2023 0:00,87.4,-0.25,0,35.3,3.77,0.325,,,
9/4/2023 0:00,63.5,23.7,84,35.5,3.56,0.286,,,
9/5/2023 0:00,67.2,20,62.3,35.3,3.81,0.333,,,
9/6/2023 0:00,81.8,5.36,11,35.2,3.88,0.347,,,
9/7/2023 0:00,87.5,-0.28,0.002,35.5,3.55,0.283,,,
9/8/2023 0:00,87.5,-0.28,0,35.7,3.36,0.25,,,
9/9/2023 0:00,87.5,-0.34,0,35.8,3.3,0.241,,,
9/10/2023 0:00,87.4,-0.26,0.026,35.7,3.36,0.25,,,
9/11/2023 0:00,87.6,-0.37,0,35.9,3.14,0.215,,,
9/12/2023 0:00,87.6,-0.44,0,36,3.06,0.202,,,
9/13/2023 0:00,87.5,-0.3,0,36,3.1,0.208,,,
9/14/2023 0:00,87.5,-0.28,0,36,3.04,0.199,,,
9/15/2023 0:00,87.3,-0.12,0,36.2,2.92,0.18,,,
9/16/2023 0:00,87.3,-0.11,0,,,,,,
9/17/2023 0:00,87.4,-0.22,0,,,,,,
9/18/2023 0:00,74.5,12.7,94.2,,,,,,
9/19/2023 0:00,65.3,21.8,117,37.4,1.68,0.049,,,
9/20/2023 0:00,48.1,39.1,223,37.4,1.7,0.05,,,
9/21/2023 0:00,56,31.2,164,37.5,1.56,0.04,,,
9/22/2023 0:00,75.7,11.5,17.8,37.3,1.78,0.056,,,
9/23/2023 0:00,75.7,11.5,17.8,37.4,1.72,0.052,,,
9/24/2023 0:00,75.7,11.5,17.8,37.4,1.7,0.05,,,
9/25/2023 0:00,75.7,11.5,17.8,37.4,1.67,0.048,,,
9/26/2023 0:00,75.7,11.5,17.8,37.6,1.53,0.039,,,
9/27/2023 0:00,82,5.19,8.34,37.5,1.58,0.042,,,
9/28/2023 0:00,87.5,-0.28,0,37.5,1.61,0.044,,,
9/29/2023 0:00,87.6,-0.42,0,37.4,1.67,0.048,,,
9/30/2023 0:00,87.6,-0.41,0.018,,,,,,
10/1/2023 0:00,87.9,-0.69,0,37.7,1.38,0.03,,,
