Time,J01_9082_4,J01_9082_4,J01_9082_4,J01_9082_3,J01_9082_3,J01_9082_3,J01_9082_2,J01_9082_2,J01_9082_2
1/5/2023 0:00,,,,39.8,0.17,0,58,4.76,2.32
1/6/2023 0:00,,,,39.8,0.1,0,61.5,1.32,0.096
1/7/2023 0:00,33,1.03,0.039,39.9,0.09,0,61.8,0.99,0.051
1/8/2023 0:00,33.2,0.92,0.03,39.8,0.11,0,61.8,0.95,0.047
1/9/2023 0:00,32.8,1.26,0.082,39.8,0.19,0.001,61.4,1.41,0.133
1/10/2023 0:00,,,,39.8,0.18,0.001,57.8,4.99,2.19
1/11/2023 0:00,,,,39.8,0.12,0,61.3,1.44,0.113
1/12/2023 0:00,,,,39.8,0.11,0,61.8,1.01,0.054
1/13/2023 0:00,,,,39.9,0.09,0,61.9,0.88,0.041
1/14/2023 0:00,,,,39.8,0.16,0,57.6,5.22,3.24
1/15/2023 0:00,,,,39.8,0.2,0,58.9,3.9,1.33
1/16/2023 0:00,,,,39.7,0.21,0.001,58.2,4.56,1.93
1/17/2023 0:00,,,,39.8,0.14,0,61.1,1.71,0.169
1/18/2023 0:00,33,1.09,0.043,39.8,0.12,0,61.7,1.13,0.069
1/19/2023 0:00,33,1.12,0.076,39.8,0.15,0.001,61.5,1.24,0.128
1/20/2023 0:00,33.2,0.86,0.025,39.8,0.13,0.001,61.8,0.97,0.051
1/21/2023 0:00,33.3,0.77,0.019,39.8,0.12,0.001,62,0.79,0.035
1/22/2023 0:00,33.3,0.79,0.02,39.8,0.14,0.001,61.9,0.86,0.042
1/23/2023 0:00,33.3,0.74,0.017,39.7,0.22,0.002,61.8,0.99,0.053
1/24/2023 0:00,33.4,0.72,0.016,39.9,0.08,0,62.1,0.71,0.03
1/25/2023 0:00,33.4,0.68,0.014,39.9,0.08,0.001,62,0.73,0.032
1/26/2023 0:00,33.4,0.69,0.015,39.8,0.17,0.001,61.8,0.99,0.052
1/27/2023 0:00,33.4,0.65,0.013,39.9,0.06,0,62,0.73,0.033
1/28/2023 0:00,33.3,0.75,0.018,39.8,0.11,0,61.8,0.94,0.049
1/29/2023 0:00,33,1.1,0.053,39.8,0.15,0,61.4,1.43,0.13
1/30/2023 0:00,32.3,1.82,0.213,39.8,0.14,0,60.7,2.05,0.319
1/31/2023 0:00,33.4,0.72,0.017,39.9,0.1,0.001,62,0.75,0.032
2/1/2023 0:00,33.4,0.72,0.019,39.9,0.04,0,62.1,0.69,0.029
2/2/2023 0:00,33.5,0.62,0.011,39.9,0.06,0,62,0.82,0.039
2/3/2023 0:00,33.5,0.6,0.011,39.9,0.06,0,61.8,0.98,0.053
2/4/2023 0:00,33.4,0.68,0.014,39.9,0.07,0,61.8,0.98,0.055
2/5/2023 0:00,33.3,0.75,0.018,39.8,0.13,0,61.5,1.26,0.085
2/6/2023 0:00,33.4,0.71,0.018,39.9,0.1,0.001,61.7,1.12,0.068
2/7/2023 0:00,33.5,0.61,0.012,39.9,0.09,0.001,61.6,1.18,0.078
2/8/2023 0:00,33.4,0.65,0.015,39.9,0.07,0.001,61.6,1.16,0.075
2/9/2023 0:00,33.5,0.59,0.011,39.9,0.06,0.001,61.6,1.16,0.075
2/10/2023 0:00,33.5,0.58,0.01,39.9,0.06,0.001,61.6,1.14,0.072
2/11/2023 0:00,33.4,0.64,0.012,39.9,0.09,0,61.6,1.22,0.082
2/12/2023 0:00,33.4,0.63,0.012,39.8,0.11,0,61.6,1.13,0.07
2/13/2023 0:00,33.4,0.71,0.017,39.8,0.19,0.001,61.4,1.36,0.099
2/14/2023 0:00,33.3,0.79,0.031,39.8,0.19,0.001,61.8,1.03,0.063
2/15/2023 0:00,33.4,0.7,0.016,39.8,0.11,0.001,62.2,0.58,0.023
2/16/2023 0:00,33.4,0.68,0.015,39.9,0.07,0,62.3,0.53,0.02
2/17/2023 0:00,33.5,0.62,0.012,39.9,0.08,0,62.2,0.54,0.02
2/18/2023 0:00,33.5,0.57,0.01,39.9,0.09,0,62.2,0.57,0.021
2/19/2023 0:00,33.4,0.7,0.052,39.8,0.11,0.001,62.2,0.58,0.025
2/20/2023 0:00,33.4,0.64,0.014,39.9,0.1,0,62.1,0.63,0.024
2/21/2023 0:00,33.3,0.8,0.033,39.8,0.18,0.001,61.9,0.89,0.051
2/22/2023 0:00,33.4,0.69,0.016,39.7,0.25,0.002,61.9,0.87,0.038
2/23/2023 0:00,32.9,1.19,0.08,39.8,0.16,0.001,61.5,1.23,0.098
2/24/2023 0:00,31.7,2.34,0.525,39.7,0.21,0.001,60.1,2.69,0.918
2/25/2023 0:00,28.5,5.6,2.16,39.8,0.15,0,56,6.81,3.94
2/26/2023 0:00,32.5,1.53,0.101,39.8,0.13,0,61.1,1.68,0.164
2/27/2023 0:00,32.6,1.45,0.144,39.8,0.15,0.001,61.2,1.62,0.244
2/28/2023 0:00,32.5,1.59,0.187,39.8,0.15,0,61,1.82,0.297
3/1/2023 0:00,31.8,2.24,0.364,39.8,0.18,0.001,60,2.73,0.685
3/2/2023 0:00,33,1.05,0.04,39.8,0.12,0,61.6,1.14,0.07
3/3/2023 0:00,33.2,0.89,0.027,39.8,0.12,0,61.8,0.98,0.052
3/4/2023 0:00,33.3,0.81,0.021,39.8,0.12,0,61.9,0.92,0.046
3/5/2023 0:00,33.2,0.92,0.042,39.8,0.13,0,61.7,1.09,0.067
3/6/2023 0:00,33.2,0.84,0.026,39.8,0.12,0,61.8,0.99,0.051
3/7/2023 0:00,33.3,0.75,0.018,39.8,0.12,0,62,0.82,0.036
3/8/2023 0:00,33.3,0.74,0.017,39.8,0.12,0,62,0.74,0.031
3/9/2023 0:00,33.4,0.72,0.017,39.8,0.11,0,61.9,0.83,0.037
3/10/2023 0:00,31.3,2.76,0.702,39.8,0.16,0,59.7,3.11,1.16
3/11/2023 0:00,32.1,1.96,0.195,39.8,0.14,0,60.5,2.3,0.356
3/12/2023 0:00,,,,39.8,0.1,0,61.4,1.4,0.106
3/13/2023 0:00,33.1,0.97,0.033,39.8,0.13,0,61.6,1.2,0.075
3/14/2023 0:00,30.8,3.32,1.13,39.8,0.13,0,58.9,3.86,1.92
3/15/2023 0:00,,,,39.8,0.15,0,55.7,7.06,4.8
3/16/2023 0:00,,,,39.8,0.16,0,60.7,2.04,0.24
3/17/2023 0:00,,,,39.8,0.13,0,61.3,1.5,0.122
3/18/2023 0:00,33,1.03,0.038,39.8,0.12,0,61.6,1.22,0.081
3/19/2023 0:00,33,1.09,0.046,39.8,0.16,0,61.5,1.31,0.092
3/20/2023 0:00,32.4,1.71,0.147,39.8,0.17,0,60.8,1.97,0.245
3/21/2023 0:00,,,,39.8,0.18,0,56.9,5.85,2.71
3/22/2023 0:00,,,,39.8,0.16,0,60.1,2.7,0.518
3/23/2023 0:00,,,,39.8,0.15,0,61.1,1.68,0.157
3/24/2023 0:00,32.9,1.19,0.054,39.8,0.14,0,61.4,1.33,0.095
3/25/2023 0:00,33,1.08,0.043,39.8,0.15,0.001,61.5,1.24,0.082
3/26/2023 0:00,33.1,0.98,0.034,39.8,0.14,0.001,61.7,1.09,0.063
3/27/2023 0:00,33.2,0.84,0.025,39.8,0.12,0.001,61.8,0.99,0.054
3/28/2023 0:00,33.2,0.87,0.026,39.8,0.12,0,61.8,0.97,0.05
3/29/2023 0:00,31.6,2.43,0.546,39.8,0.17,0,60.1,2.71,0.913
3/30/2023 0:00,32.6,1.48,0.097,39.8,0.15,0,61.1,1.68,0.182
3/31/2023 0:00,33,1.09,0.044,39.8,0.13,0,61.7,1.1,0.064
4/1/2023 0:00,33.1,1.01,0.037,39.8,0.12,0,61.7,1.06,0.06
4/2/2023 0:00,33.1,1,0.035,39.8,0.15,0,61.6,1.13,0.067
4/3/2023 0:00,33.1,1.01,0.037,39.8,0.18,0,61.7,1.12,0.064
4/4/2023 0:00,32.9,1.15,0.05,39.8,0.15,0.001,61.8,0.93,0.045
4/5/2023 0:00,33,1.13,0.047,39.8,0.13,0,61.9,0.89,0.043
4/6/2023 0:00,32.9,1.15,0.05,39.8,0.12,0,61.9,0.83,0.04
4/7/2023 0:00,32.9,1.13,0.048,39.8,0.11,0,61.9,0.87,0.042
4/8/2023 0:00,32.9,1.2,0.054,39.8,0.13,0,61.9,0.87,0.042
4/9/2023 0:00,33,1.08,0.045,39.8,0.12,0,61.8,0.99,0.051
4/10/2023 0:00,32.9,1.21,0.059,39.8,0.16,0,61.8,1.03,0.054
4/11/2023 0:00,33,1.07,0.043,39.8,0.2,0.001,61.8,1.03,0.053
4/12/2023 0:00,32.7,1.34,0.074,39.7,0.22,0.001,61.7,1.05,0.056
4/13/2023 0:00,,,,,,,,,
4/14/2023 0:00,,,,,,,,,
4/15/2023 0:00,,,,,,,,,
4/16/2023 0:00,,,,,,,,,
4/17/2023 0:00,32.6,1.44,0.087,39.7,0.23,0.001,61.8,0.97,0.047
4/18/2023 0:00,32.9,1.2,0.055,39.8,0.19,0.001,61.9,0.9,0.043
4/19/2023 0:00,33,1.11,0.046,39.8,0.15,0.001,62,0.78,0.033
4/20/2023 0:00,33,1.08,0.044,39.9,0.1,0,62,0.76,0.033
4/21/2023 0:00,33,1.11,0.046,39.9,0.09,0.001,62,0.77,0.034
4/22/2023 0:00,32.9,1.15,0.051,39.9,0.08,0,62,0.78,0.034
4/23/2023 0:00,32.8,1.24,0.061,39.8,0.19,0,61.8,0.98,0.049
4/24/2023 0:00,32.9,1.19,0.057,39.8,0.17,0,61.8,0.94,0.045
4/25/2023 0:00,33,1.09,0.045,39.8,0.16,0,61.8,0.93,0.044
4/26/2023 0:00,33.1,1.02,0.039,39.8,0.14,0,61.8,0.94,0.045
4/27/2023 0:00,33.1,1.01,0.039,39.8,0.16,0,61.8,0.94,0.045
4/28/2023 0:00,33,1.05,0.043,39.8,0.17,0,61.8,0.97,0.048
4/29/2023 0:00,33,1.04,0.04,39.8,0.16,0,61.8,0.93,0.044
4/30/2023 0:00,33,1.06,0.041,39.8,0.19,0,61.9,0.92,0.043
5/1/2023 0:00,33,1.05,0.041,39.8,0.18,0,61.8,0.94,0.044
5/2/2023 0:00,33.1,0.95,0.032,39.8,0.13,0,62,0.8,0.032
5/3/2023 0:00,33.1,0.97,0.033,39.8,0.14,0,61.9,0.87,0.038
5/4/2023 0:00,32.5,1.53,0.18,39.8,0.18,0,61.1,1.73,0.325
5/5/2023 0:00,33.1,1,0.039,39.8,0.12,0,61.8,0.97,0.057
5/6/2023 0:00,33.2,0.91,0.029,39.8,0.1,0,62.1,0.7,0.028
5/7/2023 0:00,33.2,0.87,0.026,39.8,0.11,0,62.1,0.67,0.026
5/8/2023 0:00,33.1,0.93,0.031,39.8,0.11,0,62,0.76,0.032
5/9/2023 0:00,33.1,0.98,0.035,39.8,0.14,0,61.9,0.88,0.039
5/10/2023 0:00,33.1,0.98,0.035,39.8,0.13,0,62,0.83,0.035
5/11/2023 0:00,33.1,0.94,0.032,39.8,0.13,0,61.9,0.83,0.035
5/12/2023 0:00,33.1,0.98,0.035,39.8,0.12,0,61.9,0.89,0.04
5/13/2023 0:00,33,1.04,0.04,39.8,0.15,0,61.9,0.92,0.042
5/14/2023 0:00,33,1.04,0.04,39.8,0.16,0,61.9,0.92,0.042
5/15/2023 0:00,33,1.06,0.041,39.8,0.14,0,61.8,0.94,0.044
5/16/2023 0:00,33.1,0.95,0.032,39.8,0.13,0,61.9,0.91,0.042
5/17/2023 0:00,33.1,0.98,0.034,39.8,0.15,0,61.9,0.93,0.043
5/18/2023 0:00,33.1,0.99,0.035,39.8,0.14,0,61.9,0.93,0.043
5/19/2023 0:00,32.9,1.16,0.051,39.8,0.12,0,61.9,0.91,0.042
5/20/2023 0:00,33,1.07,0.042,39.8,0.13,0,61.8,0.96,0.046
5/21/2023 0:00,33,1.03,0.039,39.8,0.14,0,61.9,0.91,0.041
5/22/2023 0:00,32.9,1.16,0.054,39.8,0.14,0,61.8,0.94,0.045
5/23/2023 0:00,32.2,1.87,0.157,39.8,0.12,0,61.8,0.97,0.048
5/24/2023 0:00,,,,39.8,0.13,0,61.8,0.99,0.05
5/25/2023 0:00,,,,39.8,0.11,0,61.9,0.89,0.039
5/26/2023 0:00,,,,39.8,0.1,0,61.9,0.84,0.036
5/27/2023 0:00,,,,39.9,0.1,0,62,0.82,0.034
5/28/2023 0:00,,,,39.9,0.1,0,61.9,0.85,0.036
5/29/2023 0:00,,,,39.8,0.1,0,61.9,0.88,0.039
5/30/2023 0:00,,,,39.9,0.09,0,61.9,0.85,0.031
5/31/2023 0:00,,,,39.9,0.1,0,62,0.8,0.024
6/1/2023 0:00,,,,39.9,0.09,0,61.9,0.88,0.03
6/2/2023 0:00,32.7,1.33,0.069,39.9,0.08,0,62,0.8,0.026
6/3/2023 0:00,33,1.07,0.045,39.9,0.1,0,62,0.76,0.023
6/4/2023 0:00,33.1,0.97,0.033,39.8,0.12,0,61.9,0.87,0.029
6/5/2023 0:00,33,1.05,0.043,39.8,0.12,0,61.9,0.89,0.032
6/6/2023 0:00,33.1,0.98,0.034,39.9,0.1,0,62,0.78,0.024
6/7/2023 0:00,33.1,1.02,0.038,39.8,0.11,0,62,0.83,0.026
6/8/2023 0:00,33.1,1.02,0.038,39.9,0.1,0,62,0.82,0.026
6/9/2023 0:00,32.9,1.15,0.05,39.9,0.07,0,61.9,0.85,0.028
6/10/2023 0:00,,,,39.9,0.1,0,61.9,0.88,0.03
6/11/2023 0:00,,,,39.8,0.14,0,61.9,0.9,0.031
6/12/2023 0:00,,,,39.9,0.08,0,61.9,0.88,0.032
6/13/2023 0:00,,,,39.9,0.08,0,62,0.81,0.025
6/14/2023 0:00,33,1.05,0.04,39.9,0.08,0,61.9,0.84,0.027
6/15/2023 0:00,,,,39.9,0.09,0,61.8,0.93,0.034
6/16/2023 0:00,,,,39.9,0.09,0,61.9,0.88,0.03
6/17/2023 0:00,33.1,0.98,0.035,39.9,0.1,0,61.9,0.9,0.033
6/18/2023 0:00,33,1.03,0.038,39.8,0.12,0,61.9,0.9,0.031
6/19/2023 0:00,33.1,1.02,0.037,39.9,0.09,0,61.9,0.88,0.031
6/20/2023 0:00,33.1,0.96,0.034,39.9,0.09,0,62,0.81,0.027
6/21/2023 0:00,33.2,0.88,0.028,39.8,0.11,0,62.1,0.73,0.025
6/22/2023 0:00,33.2,0.9,0.028,39.9,0.1,0,62,0.79,0.025
6/23/2023 0:00,33.1,0.93,0.031,39.9,0.1,0,62,0.77,0.024
6/24/2023 0:00,33.2,0.9,0.03,39.9,0.08,0,62.1,0.73,0.022
6/25/2023 0:00,33.2,0.86,0.027,39.9,0.09,0,61.9,0.83,0.029
6/26/2023 0:00,33.2,0.85,0.026,39.8,0.12,0,62,0.75,0.025
6/27/2023 0:00,33.2,0.88,0.028,39.8,0.12,0,61.9,0.84,0.029
6/28/2023 0:00,33.2,0.88,0.027,39.9,0.1,0,61.9,0.92,0.034
6/29/2023 0:00,33.2,0.89,0.027,39.9,0.09,0,61.8,0.94,0.036
6/30/2023 0:00,33.2,0.86,0.027,39.8,0.12,0,61.8,0.98,0.039
7/1/2023 0:00,33.2,0.88,0.028,39.8,0.11,0,61.8,1.03,0.044
7/2/2023 0:00,33.2,0.85,0.026,39.9,0.09,0,61.8,0.97,0.038
7/3/2023 0:00,33.2,0.89,0.029,39.9,0.07,0,61.8,0.97,0.039
7/4/2023 0:00,33.2,0.89,0.029,39.9,0.09,0,61.8,0.93,0.037
7/5/2023 0:00,33.1,0.94,0.035,39.9,0.1,0,61.8,0.97,0.039
7/6/2023 0:00,33.2,0.9,0.029,39.9,0.1,0,61.8,1.01,0.042
7/7/2023 0:00,33.2,0.91,0.03,39.9,0.07,0,61.8,0.99,0.04
7/8/2023 0:00,33.1,0.96,0.033,39.9,0.1,0,61.8,0.99,0.04
7/9/2023 0:00,33.2,0.87,0.027,39.9,0.1,0,61.8,0.98,0.039
7/10/2023 0:00,33.2,0.9,0.03,39.9,0.09,0,61.7,1.05,0.047
7/11/2023 0:00,33.1,0.96,0.035,39.9,0.06,0,61.9,0.93,0.037
7/12/2023 0:00,33.2,0.88,0.027,39.9,0.03,0,61.9,0.9,0.034
7/13/2023 0:00,33.2,0.9,0.029,39.9,0.01,0,61.9,0.89,0.034
7/14/2023 0:00,33.2,0.89,0.028,39.9,0.01,0,61.9,0.85,0.033
7/15/2023 0:00,33.2,0.91,0.031,39.9,0.09,0,61.8,1.01,0.043
7/16/2023 0:00,33.1,1.01,0.041,39.9,0.07,0,61.8,0.97,0.04
7/17/2023 0:00,33.2,0.91,0.032,39.9,0.05,0,61.8,0.98,0.041
7/18/2023 0:00,33.2,0.84,0.024,39.9,0.04,0,61.9,0.9,0.034
7/19/2023 0:00,33.3,0.79,0.021,39.9,0.03,0,61.9,0.86,0.032
7/20/2023 0:00,33.3,0.81,0.022,39.9,0.02,0,61.9,0.84,0.03
7/21/2023 0:00,33.3,0.79,0.023,39.9,0.06,0,61.9,0.9,0.034
7/22/2023 0:00,33.3,0.8,0.022,39.9,0.09,0,61.8,1,0.042
7/23/2023 0:00,33.3,0.76,0.02,39.9,0.08,0,61.8,1.01,0.042
7/24/2023 0:00,33.3,0.77,0.021,39.9,0.06,0,61.8,0.95,0.038
7/25/2023 0:00,33.3,0.75,0.019,39.9,0.05,0,61.8,0.95,0.039
7/26/2023 0:00,33.3,0.79,0.021,39.9,0.03,0,61.8,0.94,0.038
7/27/2023 0:00,33.4,0.72,0.017,39.9,0.02,0,61.8,0.94,0.037
7/28/2023 0:00,33.3,0.79,0.021,39.9,0.05,0,61.8,0.95,0.037
7/29/2023 0:00,33.3,0.74,0.018,39.9,0.02,0,61.9,0.91,0.035
7/30/2023 0:00,33.2,0.87,0.026,39.9,0.07,0,61.8,1,0.042
7/31/2023 0:00,33.2,0.86,0.026,39.9,0.02,0,61.8,0.95,0.037
8/1/2023 0:00,33.4,0.71,0.017,39.9,0.05,0,61.8,1.01,0.042
8/2/2023 0:00,33.3,0.8,0.023,40,0,0,61.9,0.86,0.031
8/3/2023 0:00,33.3,0.75,0.02,40,0,0,61.9,0.84,0.031
8/4/2023 0:00,33.3,0.79,0.024,39.9,0.02,0,61.9,0.84,0.03
8/5/2023 0:00,33.3,0.75,0.02,39.9,0.04,0,61.8,1.01,0.046
8/6/2023 0:00,33.3,0.81,0.023,39.9,0.06,0,61.8,0.95,0.037
8/7/2023 0:00,33.3,0.79,0.023,39.9,0.01,0,61.9,0.87,0.032
8/8/2023 0:00,33.3,0.76,0.02,39.9,0.02,0,61.9,0.93,0.036
8/9/2023 0:00,33.3,0.81,0.023,39.9,0.04,0,61.6,1.14,0.056
8/10/2023 0:00,33.3,0.82,0.024,39.9,0.04,0,61.7,1.1,0.051
8/11/2023 0:00,33.3,0.8,0.023,39.9,0.04,0,61.7,1.04,0.046
8/12/2023 0:00,33.3,0.79,0.022,40,-0.02,0,61.9,0.92,0.037
8/13/2023 0:00,33.3,0.82,0.023,40,0,0,61.8,0.96,0.039
8/14/2023 0:00,33.2,0.87,0.028,39.9,0.03,0,61.8,1.03,0.044
8/15/2023 0:00,33.2,0.9,0.029,39.9,0.01,0,61.8,1.02,0.043
