Time,J03_9234_6,J03_9234_6,J03_9234_6,J03_9216_1,J03_9216_1,J03_9216_1,J01_9005_1,J01_9005_1,J01_9005_1
1/2/2023 0:00,68.7,0.64,0.07,21.5,2.51,0.154,55.5,-10,0
1/3/2023 0:00,67.5,1.85,1.17,15.9,8.14,2.43,,,
1/4/2023 0:00,67.8,1.54,0.62,17.9,6.17,1.29,,,
1/5/2023 0:00,63.7,5.67,33.9,13.1,10.9,4.17,,,
1/6/2023 0:00,68.5,0.9,0.168,21.2,2.87,0.209,,,
1/7/2023 0:00,68.8,0.6,0.06,21.5,2.56,0.161,53.8,-8.34,0
1/8/2023 0:00,68.8,0.57,0.052,21.6,2.42,0.143,57.1,-11.6,0
1/9/2023 0:00,68.7,0.67,0.108,21.4,2.63,0.188,61.4,-15.9,0
1/10/2023 0:00,63.5,5.9,28.2,19.4,4.66,4.13,43.9,1.53,2.71
1/11/2023 0:00,68.5,0.88,0.155,21.3,2.69,0.188,50.1,-4.59,0.001
1/12/2023 0:00,68.8,0.57,0.055,21.9,2.12,0.105,57,-11.5,0
1/13/2023 0:00,68.8,0.53,0.044,22,2.04,0.096,59.4,-13.9,0
1/14/2023 0:00,60.1,9.31,74.2,18.2,5.81,3.56,,,
1/15/2023 0:00,65.5,3.9,13.3,13.2,10.8,3.97,,,
1/16/2023 0:00,63.9,5.42,31.3,12.5,11.5,4.33,,,
1/17/2023 0:00,68.1,1.24,0.483,19.4,4.58,0.816,,,
1/18/2023 0:00,68.6,0.74,0.101,21.5,2.53,0.156,,,
1/19/2023 0:00,68.5,0.83,0.25,20.9,3.13,0.422,,,
1/20/2023 0:00,68.7,0.64,0.07,21.7,2.34,0.131,,,
1/21/2023 0:00,68.8,0.58,0.056,21.7,2.34,0.131,,,
1/22/2023 0:00,68.8,0.59,0.056,21.7,2.35,0.132,,,
1/23/2023 0:00,68.8,0.57,0.056,21.5,2.52,0.156,,,
1/24/2023 0:00,68.8,0.52,0.044,21.5,2.51,0.153,,,
1/25/2023 0:00,68.8,0.52,0.044,21.6,2.47,0.148,,,
1/26/2023 0:00,69,0.4,0.025,21.6,2.45,0.146,,,
1/27/2023 0:00,68.9,0.44,0.029,21.6,2.43,0.144,,,
1/28/2023 0:00,68.9,0.49,0.036,21.6,2.46,0.147,,,
1/29/2023 0:00,68.8,0.58,0.087,21.5,2.52,0.162,,,
1/30/2023 0:00,67.6,1.78,3.9,16.9,7.12,2.01,,,
1/31/2023 0:00,68.8,0.54,0.049,21.5,2.51,0.154,,,
2/1/2023 0:00,68.9,0.46,0.033,21.5,2.51,0.153,,,
2/2/2023 0:00,68.9,0.43,0.029,21.5,2.48,0.15,,,
2/3/2023 0:00,68.9,0.42,0.027,21.5,2.48,0.15,,,
2/4/2023 0:00,68.9,0.43,0.027,21.6,2.46,0.146,,,
2/5/2023 0:00,68.8,0.52,0.042,21.5,2.52,0.155,,,
2/6/2023 0:00,68.9,0.48,0.037,21.5,2.5,0.153,,,
2/7/2023 0:00,69,0.41,0.025,21.5,2.49,0.15,,,
2/8/2023 0:00,68.9,0.43,0.029,21.5,2.51,0.153,,,
2/9/2023 0:00,69,0.32,0.019,21.5,2.5,0.153,,,
2/10/2023 0:00,68.8,0.6,0.188,21.4,2.66,0.195,,,
2/11/2023 0:00,68.9,0.45,0.029,21.6,2.39,0.137,,,
2/12/2023 0:00,68.9,0.49,0.036,21.6,2.46,0.147,,,
2/13/2023 0:00,68.9,0.49,0.035,21.6,2.41,0.141,,,
2/14/2023 0:00,68.8,0.55,0.052,21.5,2.5,0.16,,,
2/15/2023 0:00,69,0.38,0.02,21.7,2.37,0.135,,,
2/16/2023 0:00,68.9,0.44,0.028,21.7,2.35,0.133,,,
2/17/2023 0:00,68.9,0.47,0.033,21.6,2.38,0.137,,,
2/18/2023 0:00,69,0.4,0.024,21.7,2.35,0.133,,,
2/19/2023 0:00,68.9,0.42,0.026,21.6,2.4,0.139,,,
2/20/2023 0:00,68.9,0.42,0.026,21.6,2.39,0.138,,,
2/21/2023 0:00,68.8,0.52,0.045,21.5,2.48,0.149,,,
2/22/2023 0:00,68.7,0.65,0.071,21.5,2.5,0.152,,,
2/23/2023 0:00,68.4,0.97,0.359,19.4,4.61,0.84,,,
2/24/2023 0:00,68.3,1.09,0.606,18.7,5.34,1.4,,,
2/25/2023 0:00,58.8,10.6,75.1,8.95,15.1,6.87,,,
2/26/2023 0:00,68.1,1.21,0.531,18.8,5.24,0.98,,,
2/27/2023 0:00,68.2,1.14,0.665,18.9,5.16,1.16,,,
2/28/2023 0:00,67.4,1.93,5.11,17.6,6.37,1.71,,,
3/1/2023 0:00,66.7,2.66,4.47,13.9,10.1,3.46,,,
3/2/2023 0:00,68.6,0.75,0.104,19.8,4.26,0.484,,,
3/3/2023 0:00,68.7,0.65,0.074,19.9,4.12,0.45,,,
3/4/2023 0:00,68.7,0.61,0.062,20,4,0.424,,,
3/5/2023 0:00,68.6,0.8,0.245,19.5,4.53,0.658,,,
3/6/2023 0:00,68.7,0.64,0.069,20.6,3.37,0.303,,,
3/7/2023 0:00,68.8,0.59,0.058,21.4,2.66,0.174,,,
3/8/2023 0:00,68.8,0.55,0.049,21.4,2.63,0.17,,,
3/9/2023 0:00,68.8,0.57,0.053,21.4,2.6,0.166,,,
3/10/2023 0:00,66,3.39,15.6,15.6,8.39,3.13,,,
3/11/2023 0:00,67.8,1.55,0.774,16.5,7.53,2.01,,,
3/12/2023 0:00,68.5,0.83,0.13,20.6,3.44,0.306,,,
3/13/2023 0:00,68.7,0.68,0.081,20.8,3.24,0.268,,,
3/14/2023 0:00,63.9,5.44,36.5,14.4,9.65,3.72,,,
3/15/2023 0:00,58.4,11,86,8.49,15.5,7.37,,,
3/16/2023 0:00,68.2,1.2,0.332,17.4,6.67,1.32,,,
3/17/2023 0:00,68.5,0.89,0.155,19.9,4.14,0.461,,,
3/18/2023 0:00,68.7,0.68,0.082,20.8,3.19,0.263,,,
3/19/2023 0:00,68.7,0.68,0.085,21,3.03,0.236,,,
3/20/2023 0:00,68.1,1.24,0.474,17.9,6.15,1.37,,,
3/21/2023 0:00,60.3,9.05,55.1,7.18,16.8,7.98,,,
3/22/2023 0:00,67.6,1.73,0.934,15,8.97,2.42,,,
3/23/2023 0:00,67.7,1.62,1.58,16.2,7.84,2.08,,,
3/24/2023 0:00,68.5,0.86,0.145,20,4.01,0.43,,,
3/25/2023 0:00,68.6,0.75,0.104,20.8,3.26,0.274,,,
3/26/2023 0:00,68.7,0.65,0.075,21.1,2.89,0.211,,,
3/27/2023 0:00,68.8,0.55,0.051,21.3,2.74,0.19,,,
3/28/2023 0:00,68.8,0.57,0.054,21.5,2.5,0.153,,,
3/29/2023 0:00,66.3,3.04,13.4,16.2,7.81,2.62,,,
3/30/2023 0:00,68,1.35,0.755,16.8,7.21,1.88,,,
3/31/2023 0:00,68.6,0.79,0.121,20.5,3.49,0.316,,,
4/1/2023 0:00,68.7,0.67,0.081,20.7,3.27,0.281,,,
4/2/2023 0:00,68.7,0.68,0.081,21.3,2.75,0.187,,,
4/3/2023 0:00,68.7,0.69,0.084,21.3,2.73,0.184,,,
4/4/2023 0:00,68.7,0.62,0.065,21.3,2.74,0.187,,,
4/5/2023 0:00,68.7,0.62,0.067,21.4,2.65,0.173,,,
4/6/2023 0:00,68.8,0.53,0.049,21.4,2.61,0.168,,,
4/7/2023 0:00,68.8,0.54,0.048,21.4,2.61,0.168,,,
4/8/2023 0:00,68.8,0.58,0.057,21.4,2.64,0.172,,,
4/9/2023 0:00,68.8,0.58,0.055,21.4,2.65,0.173,,,
4/10/2023 0:00,68.8,0.57,0.053,21.3,2.73,0.185,,,
4/11/2023 0:00,68.8,0.59,0.057,21.2,2.84,0.201,,,
4/12/2023 0:00,68.8,0.58,0.052,21,2.99,0.227,,,
4/13/2023 0:00,68.7,0.65,0.076,20.5,3.51,0.346,,,
4/14/2023 0:00,68.8,0.55,0.046,21,2.99,0.226,,,
4/15/2023 0:00,68.8,0.55,0.048,21,3.01,0.229,,,
4/16/2023 0:00,68.8,0.59,0.059,20.9,3.08,0.24,,,
4/17/2023 0:00,68.8,0.59,0.054,20.8,3.17,0.257,,,
4/18/2023 0:00,68.8,0.54,0.047,20.9,3.14,0.252,,,
4/19/2023 0:00,68.8,0.53,0.046,20.8,3.21,0.264,,,
4/20/2023 0:00,68.9,0.42,0.032,20.8,3.22,0.265,,,
4/21/2023 0:00,69,0.31,0.017,20.7,3.33,0.286,,,
4/22/2023 0:00,69,0.32,0.018,20.6,3.39,0.297,,,
4/23/2023 0:00,68.8,0.57,0.05,20.6,3.42,0.303,,,
4/24/2023 0:00,68.9,0.51,0.04,20.5,3.49,0.316,,,
4/25/2023 0:00,68.8,0.57,0.055,20.5,3.5,0.317,,,
4/26/2023 0:00,68.8,0.56,0.05,20.5,3.57,0.332,,,
4/27/2023 0:00,68.8,0.57,0.053,20.5,3.54,0.325,,,
4/28/2023 0:00,68.8,0.6,0.061,20.3,3.68,0.354,,,
4/29/2023 0:00,68.8,0.56,0.05,20.4,3.61,0.34,,,
4/30/2023 0:00,68.8,0.6,0.06,20.3,3.72,0.361,,,
5/1/2023 0:00,68.8,0.53,0.044,20.1,3.89,0.401,,,
5/2/2023 0:00,68.8,0.52,0.044,20.2,3.79,0.379,,,
5/3/2023 0:00,68.9,0.48,0.034,20,4.05,0.439,,,
5/4/2023 0:00,67.8,1.57,5.25,20.4,3.65,1.17,,,
5/5/2023 0:00,68.8,0.53,0.044,19.8,4.26,0.486,,,
5/6/2023 0:00,68.9,0.5,0.041,20,4.07,0.439,,,
5/7/2023 0:00,68.9,0.47,0.034,20,4.01,0.425,,,
5/8/2023 0:00,68.9,0.47,0.034,20,4.05,0.435,,,
5/9/2023 0:00,68.8,0.52,0.041,20.1,3.96,0.414,,,
5/10/2023 0:00,68.9,0.47,0.035,20,4.03,0.433,,,
5/11/2023 0:00,68.9,0.5,0.038,20,3.97,0.417,,,
5/12/2023 0:00,68.8,0.55,0.047,20,4.07,0.44,,,
5/13/2023 0:00,68.8,0.54,0.045,20.1,3.94,0.41,,,
5/14/2023 0:00,68.9,0.51,0.039,20.2,3.84,0.389,,,
5/15/2023 0:00,68.8,0.52,0.04,20.2,3.78,0.376,,,
5/16/2023 0:00,68.8,0.53,0.045,20.4,3.6,0.338,,,
5/17/2023 0:00,68.8,0.53,0.043,20.4,3.62,0.342,,,
5/18/2023 0:00,68.9,0.48,0.034,20.6,3.45,0.307,,,
5/19/2023 0:00,68.8,0.53,0.043,20.5,3.48,0.316,,,
5/20/2023 0:00,68.8,0.57,0.052,20.7,3.33,0.284,,,
5/21/2023 0:00,68.8,0.54,0.045,20.8,3.27,0.273,,,
5/22/2023 0:00,68.8,0.54,0.045,20.7,3.36,0.293,,,
5/23/2023 0:00,68.8,0.55,0.05,20.6,3.45,0.312,,,
5/24/2023 0:00,68.8,0.57,0.054,20.4,3.58,0.337,,,
5/25/2023 0:00,68.8,0.52,0.042,20.6,3.42,0.302,44.9,0.52,0.012
5/26/2023 0:00,68.8,0.53,0.042,20.5,3.55,0.33,44.9,0.54,0.013
5/27/2023 0:00,68.8,0.51,0.04,20.6,3.42,0.303,45,0.47,0.009
5/28/2023 0:00,68.9,0.46,0.029,20.5,3.51,0.319,45,0.48,0.01
5/29/2023 0:00,68.9,0.48,0.034,20.4,3.66,0.351,44.9,0.55,0.013
5/30/2023 0:00,68.6,0.78,0.244,19.3,4.68,0.772,44.9,0.59,0.023
5/31/2023 0:00,68.9,0.44,0.027,20.2,3.84,0.39,45.1,0.4,0.007
6/1/2023 0:00,68.9,0.5,0.037,20.3,3.74,0.367,45,0.42,0.008
6/2/2023 0:00,68.9,0.49,0.035,20.3,3.76,0.372,45.1,0.38,0.007
6/3/2023 0:00,68.9,0.47,0.033,20.4,3.61,0.34,45.1,0.41,0.008
6/4/2023 0:00,68.9,0.5,0.038,20.5,3.57,0.331,45,0.45,0.009
6/5/2023 0:00,68.9,0.46,0.03,20.4,3.58,0.334,44.9,0.53,0.013
6/6/2023 0:00,68.9,0.43,0.025,20.5,3.48,0.314,44.9,0.55,0.013
6/7/2023 0:00,68.9,0.46,0.031,20.5,3.54,0.327,44.9,0.53,0.013
6/8/2023 0:00,68.9,0.5,0.038,20.6,3.45,0.307,44.9,0.53,0.014
6/9/2023 0:00,68.8,0.54,0.044,20.5,3.48,0.313,44.9,0.56,0.014
6/10/2023 0:00,68.9,0.48,0.033,20.6,3.42,0.302,44.9,0.56,0.013
6/11/2023 0:00,68.9,0.45,0.028,20.6,3.39,0.297,44.9,0.61,0.016
6/12/2023 0:00,68.9,0.49,0.036,20.4,3.59,0.35,44.9,0.57,0.015
6/13/2023 0:00,68.8,0.51,0.042,20.8,3.23,0.267,45,0.45,0.009
6/14/2023 0:00,68.9,0.49,0.036,20.7,3.3,0.279,45,0.49,0.01
6/15/2023 0:00,68.8,0.57,0.059,20.7,3.31,0.284,45,0.49,0.012
6/16/2023 0:00,68.8,0.53,0.044,20.8,3.2,0.262,45,0.43,0.009
6/17/2023 0:00,68.9,0.49,0.037,20.9,3.11,0.246,45.1,0.42,0.01
6/18/2023 0:00,68.9,0.44,0.027,20.9,3.14,0.25,44.9,0.59,0.016
6/19/2023 0:00,68.9,0.46,0.031,20.9,3.15,0.254,45,0.43,0.01
6/20/2023 0:00,68.9,0.44,0.037,21,3.06,0.237,45.2,0.31,0.005
6/21/2023 0:00,68.9,0.41,0.027,20.9,3.09,0.243,45.2,0.32,0.006
6/22/2023 0:00,68.9,0.46,0.032,21,3.02,0.231,45,0.43,0.008
6/23/2023 0:00,68.9,0.51,0.041,21,3.06,0.239,45,0.49,0.011
6/24/2023 0:00,68.9,0.51,0.043,21.1,2.97,0.222,45,0.5,0.012
6/25/2023 0:00,68.9,0.48,0.035,21,2.99,0.227,44.7,0.73,0.026
6/26/2023 0:00,68.9,0.49,0.036,21,3.04,0.235,45,0.5,0.015
6/27/2023 0:00,68.9,0.51,0.039,21,2.98,0.224,45.2,0.26,0.005
6/28/2023 0:00,68.9,0.5,0.038,21,3,0.229,45.1,0.35,0.007
6/29/2023 0:00,68.8,0.52,0.042,21.1,2.95,0.221,45.2,0.23,0.004
6/30/2023 0:00,68.8,0.55,0.048,21,2.98,0.226,45.3,0.16,0.003
7/1/2023 0:00,68.8,0.54,0.046,21.1,2.89,0.21,45.3,0.16,0.002
7/2/2023 0:00,68.8,0.56,0.049,21.2,2.86,0.205,45.3,0.13,0.002
7/3/2023 0:00,68.8,0.51,0.041,21.2,2.85,0.204,45.4,0.1,0.002
7/4/2023 0:00,68.9,0.49,0.036,21.3,2.75,0.189,45.3,0.12,0.002
7/5/2023 0:00,68.8,0.54,0.046,21.2,2.83,0.202,45.4,0.1,0.002
7/6/2023 0:00,68.8,0.56,0.05,21.3,2.77,0.192,45.3,0.13,0.002
7/7/2023 0:00,68.8,0.56,0.051,21.2,2.84,0.205,45.4,0.09,0.001
7/8/2023 0:00,68.8,0.57,0.052,21.2,2.83,0.207,45.4,0.09,0.001
7/9/2023 0:00,68.9,0.51,0.04,21.3,2.76,0.192,45.4,0.07,0.001
7/10/2023 0:00,68.8,0.53,0.044,21.2,2.79,0.197,45.5,-0.01,0.001
7/11/2023 0:00,68.9,0.46,0.035,21.4,2.64,0.172,45.5,0.01,0.001
7/12/2023 0:00,69.1,0.29,0.019,21.2,2.78,0.195,45.5,0,0.001
7/13/2023 0:00,69.1,0.31,0.043,21.3,2.76,0.192,45.5,0.02,0
7/14/2023 0:00,69.1,0.29,0.015,21.1,2.94,0.223,45.5,-0.01,0
7/15/2023 0:00,68.8,0.53,0.044,21.3,2.74,0.187,45.5,0.01,0.001
7/16/2023 0:00,68.8,0.56,0.054,21.2,2.87,0.208,45.5,-0.02,0
7/17/2023 0:00,69,0.4,0.023,21.1,2.9,0.215,45.5,-0.02,0
7/18/2023 0:00,69,0.41,0.028,21.2,2.79,0.194,45.5,-0.08,0
7/19/2023 0:00,69,0.33,0.02,21.1,2.96,0.225,45.5,0.02,0
7/20/2023 0:00,69.1,0.27,0.017,21.1,2.91,0.216,45.4,0.03,0
7/21/2023 0:00,68.9,0.47,0.036,21.1,2.97,0.226,45.4,0.06,0.004
7/22/2023 0:00,68.9,0.47,0.037,21.2,2.81,0.197,45.5,0.01,0.001
7/23/2023 0:00,68.9,0.46,0.032,21.1,2.95,0.222,45.3,0.15,0.002
7/24/2023 0:00,68.9,0.49,0.04,21,3.04,0.238,45.1,0.41,0.009
7/25/2023 0:00,68.9,0.43,0.043,21.2,2.84,0.202,45.4,0.07,0.002
7/26/2023 0:00,69.1,0.3,0.017,21.1,2.89,0.213,45.4,0.09,0.001
7/27/2023 0:00,68.9,0.43,0.046,21.2,2.84,0.202,45.2,0.31,0.005
7/28/2023 0:00,68.9,0.5,0.041,21,3.01,0.232,45.4,0.07,0.002
7/29/2023 0:00,69,0.41,0.025,21.1,2.95,0.22,45.5,0.02,0.001
7/30/2023 0:00,69,0.39,0.027,21.1,2.94,0.219,45.1,0.38,0.006
7/31/2023 0:00,69,0.36,0.019,21,3.02,0.235,45.4,0.08,0.003
8/1/2023 0:00,69,0.39,0.024,21.1,2.95,0.219,45.6,-0.1,0
8/2/2023 0:00,68.9,0.45,0.033,21,3.05,0.24,45.6,-0.11,0
8/3/2023 0:00,68.9,0.51,0.045,20.9,3.07,0.242,45.6,-0.08,0
8/4/2023 0:00,68.9,0.48,0.037,20.8,3.22,0.271,45.5,-0.07,0
8/5/2023 0:00,68.9,0.5,0.041,21,3.02,0.23,45.5,-0.07,0.001
8/6/2023 0:00,68.8,0.57,0.052,21,3.06,0.238,45.5,-0.04,0
8/7/2023 0:00,68.8,0.54,0.046,20.7,3.31,0.288,45.5,-0.02,0
8/8/2023 0:00,68.9,0.48,0.035,20.9,3.15,0.254,45.5,0,0.001
8/9/2023 0:00,68.8,0.56,0.051,20.7,3.36,0.296,45.5,0,0
8/10/2023 0:00,68.7,0.64,0.078,20.5,3.49,0.325,45.5,0.01,0.001
8/11/2023 0:00,,,,20.2,3.85,0.424,45.5,0.01,0
8/12/2023 0:00,,,,20.8,3.21,0.264,45.5,-0.08,0
8/13/2023 0:00,,,,20.8,3.22,0.268,45.5,-0.04,0
8/14/2023 0:00,,,,20.6,3.37,0.299,45.5,-0.07,0
8/15/2023 0:00,,,,20.8,3.2,0.262,45.6,-0.12,0
8/16/2023 0:00,,,,20.6,3.38,0.299,45.6,-0.12,0
8/17/2023 0:00,,,,20.6,3.4,0.303,45.6,-0.12,0
8/18/2023 0:00,,,,20.6,3.44,0.313,45.5,-0.04,0.001
8/19/2023 0:00,,,,20.8,3.27,0.273,45.5,-0.01,0
8/20/2023 0:00,,,,12.4,11.6,5.57,38.3,7.18,8.07
8/21/2023 0:00,,,,15.3,8.71,2.64,34.1,11.4,10.1
8/22/2023 0:00,,,,19.8,4.26,0.489,44.7,0.81,0.136
8/23/2023 0:00,,,,20.2,3.83,0.387,45.4,0.06,0.001
8/24/2023 0:00,,,,20.3,3.69,0.357,45.4,0.08,0.001
8/25/2023 0:00,,,,20.2,3.78,0.38,45.4,0.08,0.001
