Time,J01_9046_2,J01_9046_2,J01_9046_2,J01_9349_1,J01_9349_1,J01_9349_1,J01_10004_1,J01_10004_1,J01_10004_1
1/13/2023 0:00,33.6,0.14,0.003,37.7,,,83,3.49,0.016
1/14/2023 0:00,32.3,1.41,1.05,36.5,,,74.9,11.6,10.4
1/15/2023 0:00,32.7,1.1,0.623,36,,,75.6,10.9,7.39
1/16/2023 0:00,32.5,1.25,0.855,35.4,,,74.5,12,9.98
1/17/2023 0:00,33.5,0.22,0.009,39.1,,,81.9,4.57,0.173
1/18/2023 0:00,33.6,0.15,0.003,43,,,82.7,3.84,0.04
1/19/2023 0:00,33.5,0.27,0.024,48.2,,,82.3,4.21,0.204
1/20/2023 0:00,33.6,0.18,0.004,39.1,,,82.7,3.77,0.038
1/21/2023 0:00,33.5,0.23,0.005,56.9,,,83,3.53,0.018
1/22/2023 0:00,33.4,0.35,0.012,50.8,,,82.9,3.61,0.023
1/23/2023 0:00,32.8,0.94,0.256,41.7,,,82.8,3.69,0.029
1/24/2023 0:00,33.5,0.2,0.02,59.8,,,82.9,3.56,0.019
1/25/2023 0:00,33.6,0.19,0.006,46.2,,,82.9,3.65,0.025
1/26/2023 0:00,33.5,0.26,0.01,36.7,,,82.9,3.62,0.025
1/27/2023 0:00,33.6,0.14,0.003,45.6,,,82.9,3.56,0.02
1/28/2023 0:00,33.6,0.14,0.002,50.9,,,82.8,3.72,0.03
1/29/2023 0:00,33.5,0.24,0.059,39.8,,,82.1,4.4,0.499
1/30/2023 0:00,33.3,0.45,0.069,36.5,,,81.6,4.92,0.365
1/31/2023 0:00,33.6,0.17,0.003,52,,,83,3.51,0.018
2/1/2023 0:00,33.6,0.14,0.005,48.8,,,83.1,3.36,0.01
2/2/2023 0:00,33.6,0.17,0.005,74.5,,,83.2,3.34,0.009
2/3/2023 0:00,33.6,0.15,0.003,29.5,,,83,3.47,0.014
2/4/2023 0:00,33.6,0.13,0.001,52.9,,,82.8,3.72,0.031
2/5/2023 0:00,33.6,0.12,0.001,35.7,,,82.8,3.74,0.033
2/6/2023 0:00,33.6,0.13,0.003,64.2,,,83,3.55,0.02
2/7/2023 0:00,33.6,0.17,0.004,57.9,,,83.1,3.44,0.013
2/8/2023 0:00,33.6,0.16,0.008,39,,,83,3.48,0.015
2/9/2023 0:00,33.6,0.19,0.012,38.3,,,82.8,3.67,0.029
2/10/2023 0:00,33.6,0.14,0.004,67.7,,,82.7,3.8,0.04
2/11/2023 0:00,33.3,0.41,0.059,39.2,,,82.9,3.59,0.021
2/12/2023 0:00,33.1,0.62,0.088,38.7,,,83,3.55,0.018
2/13/2023 0:00,33.6,0.2,0.017,37.1,,,82.9,3.63,0.023
2/14/2023 0:00,33.6,0.19,0.013,36.1,,,82.8,3.69,0.033
2/15/2023 0:00,33.2,0.54,0.086,61.5,,,83,3.49,0.015
2/16/2023 0:00,33.5,0.22,0.016,54,,,82.9,3.63,0.025
2/17/2023 0:00,33.7,0.1,0.002,55.7,,,82.8,3.66,0.028
2/18/2023 0:00,33.6,0.11,0.001,51,,,82.9,3.62,0.024
2/19/2023 0:00,33.6,0.14,0.002,80.6,,,82.7,3.76,0.034
2/20/2023 0:00,33.6,0.12,0.003,40.2,,,82.8,3.67,0.027
2/21/2023 0:00,33.6,0.19,0.005,42.8,,,82.6,3.93,0.057
2/22/2023 0:00,33.7,0.1,0.003,63.4,,,82.8,3.66,0.026
2/23/2023 0:00,33.4,0.37,0.077,36.6,,,81.5,4.97,0.573
2/24/2023 0:00,32.8,0.99,0.424,37.1,,,79,7.5,2.62
2/25/2023 0:00,31.8,1.93,1.43,33,,,72.1,14.4,13.3
2/26/2023 0:00,33.5,0.25,0.008,39.1,,,81.9,4.63,0.206
2/27/2023 0:00,33.5,0.29,0.021,64,,,82.1,4.36,0.207
2/28/2023 0:00,33.3,0.43,0.103,36.3,,,81.2,5.31,0.787
3/1/2023 0:00,33.1,0.64,0.292,37,,,79.5,7.02,2.9
3/2/2023 0:00,33.6,0.17,0.004,54.5,,,82.7,3.82,0.038
3/3/2023 0:00,33.6,0.18,0.003,43.5,,,82.8,3.71,0.029
3/4/2023 0:00,33.6,0.14,0.001,38.2,,,82.9,3.65,0.024
3/5/2023 0:00,33.7,0.07,0,38.1,,,82.9,3.6,0.021
3/6/2023 0:00,33.6,0.13,0.009,36.8,,,82.6,3.91,0.08
3/7/2023 0:00,33.6,0.14,0.003,36.5,,,82.8,3.7,0.028
3/8/2023 0:00,33.7,0.07,0.002,52.3,,,82.8,3.73,0.031
3/9/2023 0:00,33.6,0.11,0.003,46.8,,,82.7,3.8,0.037
3/10/2023 0:00,32.8,0.92,0.512,37.2,,,78.8,7.67,3.75
3/11/2023 0:00,33.3,0.43,0.036,36.9,,,81.4,5.15,0.373
3/12/2023 0:00,33.6,0.2,0.003,36.9,,,82.5,4,0.063
3/13/2023 0:00,33.6,0.16,0.003,40.8,,,82.8,3.67,0.026
3/14/2023 0:00,32.8,1,0.507,44.2,,,78.6,7.91,3.86
3/15/2023 0:00,32.2,1.55,1.13,32,,,73.1,13.4,13.2
3/16/2023 0:00,33.5,0.22,0.004,38.2,,,82,4.52,0.137
3/17/2023 0:00,33.6,0.13,0.002,36.9,,,82.5,4.03,0.061
3/18/2023 0:00,33.6,0.15,0.001,36.7,,,82.7,3.83,0.039
3/19/2023 0:00,33.5,0.22,0.007,36.1,,,82.5,4.02,0.077
3/20/2023 0:00,33.4,0.36,0.033,36.7,,,81.8,4.7,0.211
3/21/2023 0:00,32.1,1.65,0.959,34.6,,,72.7,13.8,10.8
3/22/2023 0:00,33.1,0.66,0.199,37.1,,,79.2,7.34,1.67
3/23/2023 0:00,33.5,0.24,0.006,36.6,,,81.7,4.76,0.219
3/24/2023 0:00,33.6,0.15,0.003,37,,,82.4,4.1,0.069
3/25/2023 0:00,33.6,0.15,0.001,36.9,,,82.6,3.94,0.051
3/26/2023 0:00,33.6,0.14,0.001,39.3,,,82.7,3.82,0.039
3/27/2023 0:00,33.7,0.1,0.002,59,,,82.7,3.77,0.035
3/28/2023 0:00,33.6,0.12,0.003,39.1,,,82.7,3.78,0.035
3/29/2023 0:00,33.2,0.58,0.204,39.4,,,80.2,6.34,1.73
3/30/2023 0:00,33.3,0.47,0.143,36.6,,,80.3,6.18,1.15
3/31/2023 0:00,33.6,0.13,0.002,36.9,,,82.6,3.93,0.049
4/1/2023 0:00,33.6,0.16,0.001,45.9,,,82.7,3.78,0.035
4/2/2023 0:00,33.6,0.17,0.002,37,,,82.7,3.78,0.035
4/3/2023 0:00,33.6,0.15,0.003,52.3,,,82.8,3.73,0.033
4/4/2023 0:00,33.7,0.05,0.002,43.3,,,82.9,3.61,0.022
4/5/2023 0:00,33.6,0.11,0.002,37.8,,,82.8,3.67,0.026
4/6/2023 0:00,33.6,0.15,0.003,57.9,,,82.8,3.68,0.027
4/7/2023 0:00,33.6,0.12,0.002,35.8,,,82.8,3.75,0.032
4/8/2023 0:00,33.6,0.12,0.001,49.8,,,82.7,3.76,0.033
4/9/2023 0:00,33.6,0.13,0.001,38.8,,,82.6,3.86,0.042
4/10/2023 0:00,33.6,0.16,0.011,38.8,,,82.6,3.87,0.044
4/11/2023 0:00,33.6,0.16,0.009,39.6,,,82.7,3.84,0.04
4/12/2023 0:00,33.6,0.15,0.003,39.1,,,82.7,3.85,0.04
4/13/2023 0:00,33.5,0.26,0.02,36.6,,,82.3,4.17,0.113
4/14/2023 0:00,33.6,0.12,0.002,36.5,,,82.6,3.95,0.053
4/15/2023 0:00,33.6,0.13,0.001,36.3,,,82.6,3.87,0.043
4/16/2023 0:00,33.6,0.12,0.001,37.8,,,82.6,3.94,0.051
4/17/2023 0:00,33.5,0.21,0.013,36.4,,,82.4,4.05,0.063
4/18/2023 0:00,33.7,0.1,0.002,40.4,,,82.5,4,0.057
4/19/2023 0:00,33.7,0.1,0.002,39.8,,,82.5,3.95,0.052
4/20/2023 0:00,33.6,0.19,0.009,37.5,,,82.5,3.98,0.054
4/21/2023 0:00,33.6,0.16,0.003,36.5,,,82.4,4.06,0.065
4/22/2023 0:00,33.7,0.1,0.001,36.7,,,82.4,4.1,0.072
4/23/2023 0:00,33.7,0.1,0.001,38,,,82.4,4.11,0.07
4/24/2023 0:00,33.6,0.19,0.013,37,,,82.4,4.1,0.069
4/25/2023 0:00,33.7,0.1,0.002,31.3,,,82.3,4.25,0.089
4/26/2023 0:00,33.6,0.12,0.002,27,,,82.3,4.2,0.082
4/27/2023 0:00,33.6,0.14,0.009,27,,,82.4,4.1,0.072
4/28/2023 0:00,33.7,0.1,0.002,27,,,82.6,3.93,0.051
4/29/2023 0:00,33.7,0.09,0.001,27.1,,,82.5,3.97,0.055
4/30/2023 0:00,33.6,0.13,0.001,27.1,,,82.5,3.99,0.057
5/1/2023 0:00,33.6,0.15,0.01,27.1,,,82.5,3.97,0.055
5/2/2023 0:00,33.6,0.11,0.002,27.1,,,82.6,3.91,0.055
5/3/2023 0:00,33.7,0.08,0.002,27.1,,,82.6,3.88,0.045
5/4/2023 0:00,33.1,0.61,0.406,26.1,,,79.8,6.75,3.97
5/5/2023 0:00,33.6,0.18,0.013,27,,,82.4,4.11,0.14
5/6/2023 0:00,33.6,0.12,0.001,27.1,,,82.9,3.65,0.025
5/7/2023 0:00,33.6,0.11,0.001,27.1,,,82.9,3.65,0.025
5/8/2023 0:00,33.6,0.19,0.012,27,,,82.8,3.72,0.03
5/9/2023 0:00,33.6,0.15,0.003,27.1,,,82.7,3.79,0.037
5/10/2023 0:00,33.6,0.12,0.002,27,,,82.7,3.77,0.034
5/11/2023 0:00,33.6,0.17,0.009,27,,,82.7,3.76,0.033
5/12/2023 0:00,33.6,0.12,0.002,27,,,82.7,3.8,0.037
5/13/2023 0:00,33.6,0.14,0.001,27.1,,,82.6,3.9,0.046
5/14/2023 0:00,33.6,0.12,0.001,27.1,,,82.7,3.84,0.04
5/15/2023 0:00,33.6,0.12,0.011,27,,,82.7,3.83,0.04
5/16/2023 0:00,33.7,0.09,0.002,27.1,,,82.7,3.85,0.041
5/17/2023 0:00,33.7,0.08,0.002,27.1,,,82.7,3.85,0.042
5/18/2023 0:00,33.5,0.21,0.011,27.1,,,82.7,3.84,0.041
5/19/2023 0:00,33.6,0.12,0.002,27.1,,,82.7,3.84,0.04
5/20/2023 0:00,33.6,0.16,0.002,27,,,82.6,3.86,0.043
5/21/2023 0:00,33.6,0.16,0.002,27,,,82.7,3.79,0.036
5/22/2023 0:00,33.6,0.2,0.011,27,,,82.7,3.8,0.037
5/23/2023 0:00,33.6,0.16,0.003,,,,82.7,3.83,0.041
5/24/2023 0:00,33.6,0.18,0.005,,,,82.5,4.01,0.067
5/25/2023 0:00,33.6,0.2,0.01,,,,82.7,3.76,0.034
5/26/2023 0:00,33.7,0.08,0.002,,,,82.8,3.69,0.028
5/27/2023 0:00,33.7,0.06,0,,,,82.8,3.72,0.03
5/28/2023 0:00,33.7,0.1,0.001,,,,82.7,3.77,0.034
5/29/2023 0:00,33.5,0.24,0.014,,,,82.6,3.92,0.05
5/30/2023 0:00,33.7,0.1,0.002,,,,82.6,3.92,0.049
5/31/2023 0:00,33.6,0.12,0.002,,,,82.6,3.91,0.047
6/1/2023 0:00,33.6,0.18,0.01,,,,82.6,3.95,0.055
6/2/2023 0:00,33.6,0.15,0.003,,,,82.6,3.92,0.048
6/3/2023 0:00,33.6,0.11,0.001,27,,,82.5,3.96,0.052
6/4/2023 0:00,33.6,0.14,0.001,27,,,82.6,3.88,0.044
6/5/2023 0:00,33.5,0.24,0.015,,,,82.5,3.97,0.06
6/6/2023 0:00,33.7,0.07,0,,,,82.7,3.82,0.039
6/7/2023 0:00,33.7,0.08,0,,,,82.6,3.86,0.042
6/8/2023 0:00,33.6,0.12,0.001,27,,,82.6,3.87,0.043
6/9/2023 0:00,33.7,0.09,0.001,,,,82.6,3.88,0.044
6/10/2023 0:00,33.6,0.15,0.001,,,,82.6,3.92,0.048
6/11/2023 0:00,33.6,0.16,0.002,,,,82.6,3.93,0.049
6/12/2023 0:00,33.6,0.12,0.001,,,,82.6,3.94,0.05
6/13/2023 0:00,33.6,0.13,0.001,,,,82.6,3.9,0.046
6/14/2023 0:00,33.7,0.1,0,27,,,82.6,3.95,0.051
6/15/2023 0:00,33.6,0.14,0.001,,,,82.3,4.24,0.088
6/16/2023 0:00,33.6,0.13,0.001,,,,82.5,3.99,0.056
6/17/2023 0:00,33.7,0.1,0.001,,,,82.4,4.13,0.074
6/18/2023 0:00,33.6,0.14,0.001,27,,,82.2,4.34,0.106
6/19/2023 0:00,33.6,0.14,0.001,,,,82.5,3.96,0.052
6/20/2023 0:00,33.7,0.09,0.001,27,,,82.6,3.92,0.049
6/21/2023 0:00,33.7,0.08,0,27,,,82.4,4.06,0.064
6/22/2023 0:00,33.6,0.11,0.001,27,,,82.5,3.98,0.056
6/23/2023 0:00,33.7,0.06,0,27,,,82.6,3.95,0.052
6/24/2023 0:00,33.7,0.07,0.001,27,,,82.5,4.01,0.058
6/25/2023 0:00,33.7,0.08,0,27.1,,,82.5,3.97,0.054
6/26/2023 0:00,33.7,0.09,0.001,27,,,82.4,4.07,0.07
6/27/2023 0:00,33.7,0.1,0.001,27.1,,,82.4,4.06,0.066
6/28/2023 0:00,33.7,0.1,0.001,27.1,,,82.4,4.1,0.07
6/29/2023 0:00,33.6,0.12,0.001,27.1,,,82.5,4,0.062
6/30/2023 0:00,33.6,0.12,0.001,27.1,,,82.5,3.99,0.055
7/1/2023 0:00,33.6,0.14,0.001,27.1,,,82.5,4.02,0.059
7/2/2023 0:00,33.6,0.13,0.001,27,,,82.5,3.98,0.055
7/3/2023 0:00,33.7,0.09,0.001,27,,,82.5,3.96,0.052
7/4/2023 0:00,33.7,0.09,0.001,27.1,,,82.6,3.93,0.051
7/5/2023 0:00,33.6,0.13,0.001,27.1,,,82.6,3.88,0.044
7/6/2023 0:00,33.6,0.16,0.002,27.1,,,82.6,3.94,0.052
7/7/2023 0:00,33.6,0.13,0.002,27.1,,,82.6,3.91,0.048
7/8/2023 0:00,33.6,0.11,0.001,27.1,,,82.6,3.88,0.045
7/9/2023 0:00,33.7,0.1,0.001,27.1,,,82.7,3.83,0.041
7/10/2023 0:00,33.6,0.11,0.001,27.1,,,82.6,3.91,0.047
7/11/2023 0:00,33.6,0.12,0.002,27.1,,,82.2,4.33,0.989
7/12/2023 0:00,33.6,0.13,0.001,27.1,,,82.6,3.95,0.051
7/13/2023 0:00,33.6,0.15,0.002,27.1,,,82.6,3.88,0.044
7/14/2023 0:00,33.6,0.12,0.001,27.1,,,82.6,3.89,0.05
7/15/2023 0:00,33.7,0.09,0.001,27.1,,,82.7,3.77,0.036
7/16/2023 0:00,33.7,0.1,0.001,27.1,,,82.7,3.79,0.037
7/17/2023 0:00,33.6,0.15,0.003,27,,,82.7,3.84,0.041
7/18/2023 0:00,33.6,0.13,0.001,27.1,,,82.6,3.87,0.044
7/19/2023 0:00,33.6,0.14,0.001,27.1,,,82.6,3.88,0.044
7/20/2023 0:00,33.6,0.11,0.001,27.1,,,82.6,3.9,0.046
7/21/2023 0:00,33.6,0.14,0.002,27,,,82.6,3.86,0.048
7/22/2023 0:00,33.6,0.12,0.001,27.1,,,82.7,3.84,0.04
7/23/2023 0:00,33.6,0.12,0.001,27.1,,,82.7,3.81,0.038
7/24/2023 0:00,33.6,0.14,0.001,27,,,82.6,3.9,0.045
7/25/2023 0:00,33.6,0.18,0.002,27.1,,,82.5,3.97,0.053
7/26/2023 0:00,33.6,0.14,0.001,27.1,,,82.5,3.97,0.054
7/27/2023 0:00,33.6,0.17,0.002,27.1,,,82.6,3.9,0.047
7/28/2023 0:00,33.6,0.18,0.003,27.1,,,82.7,3.82,0.04
7/29/2023 0:00,33.6,0.12,0.001,27.1,,,82.5,4.03,0.068
7/30/2023 0:00,33.6,0.16,0.002,27,,,82.6,3.9,0.046
7/31/2023 0:00,33.6,0.16,0.003,27.1,,,82.6,3.92,0.058
8/1/2023 0:00,33.6,0.19,0.009,27.1,,,82.6,3.95,0.058
8/2/2023 0:00,33.6,0.13,0.005,27.1,,,82.6,3.88,0.044
8/3/2023 0:00,33.6,0.16,0.008,27.1,,,82.7,3.81,0.039
8/4/2023 0:00,33.6,0.18,0.008,27.1,,,82.7,3.81,0.039
8/5/2023 0:00,33.6,0.13,0.001,27.1,,,82.7,3.83,0.04
8/6/2023 0:00,33.7,0.1,0.001,27.1,,,82.7,3.84,0.041
8/7/2023 0:00,33.6,0.11,0.003,27.1,,,82.7,3.82,0.042
8/8/2023 0:00,33.6,0.14,0.002,27.1,,,82.7,3.81,0.041
8/9/2023 0:00,33.6,0.15,0.002,27.1,,,82.6,3.89,0.048
8/10/2023 0:00,33.6,0.16,0.002,27.1,,,82.5,3.99,0.058
8/11/2023 0:00,33.6,0.16,0.002,27.1,,,82.6,3.87,0.045
8/12/2023 0:00,33.6,0.15,0.002,27.1,,,82.7,3.85,0.046
8/13/2023 0:00,33.6,0.13,0.001,27.1,,,82.6,3.89,0.047
8/14/2023 0:00,33.6,0.16,0.002,27.1,,,82.6,3.89,0.047
8/15/2023 0:00,33.6,0.15,0.001,27.1,,,82.5,4.02,0.068
8/16/2023 0:00,33.6,0.17,0.003,27.1,,,82.6,3.93,0.05
8/17/2023 0:00,33.6,0.12,0.001,27.1,,,82.6,3.9,0.048
8/18/2023 0:00,33.6,0.13,0.001,27.1,,,82.7,3.84,0.042
8/19/2023 0:00,33.6,0.11,0.001,27.1,,,82.8,3.71,0.03
8/20/2023 0:00,32.1,1.63,0.958,24.7,,,74.6,11.9,8.06
8/21/2023 0:00,33.4,0.33,0.054,26.5,,,81.3,5.22,0.753
8/22/2023 0:00,33.6,0.15,0.002,27.1,,,82.9,3.65,0.026
8/23/2023 0:00,33.6,0.13,0.001,27.1,,,82.8,3.69,0.03
8/24/2023 0:00,33.6,0.14,0.001,27.1,,,82.9,3.65,0.026
8/25/2023 0:00,33.6,0.13,0.001,27,,,82.8,3.71,0.031
8/26/2023 0:00,33.6,0.12,0.001,27.1,,,82.6,3.89,0.047
8/27/2023 0:00,33.6,0.11,0.001,27.1,,,82.4,4.08,0.069
8/28/2023 0:00,33.6,0.11,0.001,27.1,,,82.4,4.14,0.076
8/29/2023 0:00,33.7,0.1,0.001,27.1,,,82.4,4.1,0.071
8/30/2023 0:00,33.6,0.11,0.001,27.1,,,82.4,4.05,0.067
8/31/2023 0:00,33.6,0.14,0.001,27.1,,,82.4,4.13,0.078
9/1/2023 0:00,33.6,0.12,0.001,27.1,,,82.3,4.18,0.083
9/2/2023 0:00,33.6,0.16,0.003,27.1,,,82.4,4.1,0.071
9/3/2023 0:00,33.6,0.11,0.001,27.1,,,82.7,3.84,0.045
9/4/2023 0:00,33.6,0.11,0.001,27.1,,,82.5,3.99,0.058
9/5/2023 0:00,33.6,0.15,0.001,27.1,,,82.5,4.03,0.065
9/6/2023 0:00,33.6,0.13,0.001,27,,,82.5,4.04,0.069
9/7/2023 0:00,33.6,0.14,0.001,27.1,,,82.4,4.08,0.07
9/8/2023 0:00,33.6,0.16,0.001,27.1,,,82.3,4.19,0.088
