Time,J01_9144_1,J01_9144_1,J01_9144_1,J01_9364_3,J01_9364_3,J01_9364_3,J03_9221_1,J03_9221_1,J03_9221_1
and,236.34,231,262,236.34,231,262,236.34,231,262
Date,Mean,Mean,Mean,Mean,Mean,Mean,Mean,Mean,Mean
10/1/2022 0:00,87.2,0.56,0.015,31.9,20.4,0,62.3,1.24,0.163
10/1/2022 0:15,87.2,0.56,0.015,31.9,20.4,0,62.3,1.25,0.169
10/1/2022 0:30,87.3,0.48,0.011,31.9,20.5,0,62.3,1.23,0.162
10/1/2022 0:45,87.4,0.44,0.008,32.1,20.3,0,62.2,1.27,0.175
10/1/2022 1:00,87.2,0.62,0.019,32.6,19.8,0,62.2,1.27,0.175
10/1/2022 1:15,87.2,0.63,0.02,32.2,20.2,0,62.3,1.24,0.165
10/1/2022 1:30,87.3,0.5,0.011,31.6,20.8,0,62.3,1.22,0.156
10/1/2022 1:45,87.3,0.47,0.009,31.8,20.6,0,62.3,1.18,0.143
10/1/2022 2:00,87.2,0.58,0.017,32.3,20.1,0,62.3,1.18,0.143
10/1/2022 2:15,87.1,0.69,0.024,32.5,19.9,0,62.3,1.24,0.166
10/1/2022 2:30,87.2,0.61,0.018,32,20.4,0,62.2,1.27,0.175
10/1/2022 2:45,87.3,0.54,0.013,31.8,20.5,0,62.3,1.23,0.162
10/1/2022 3:00,87.2,0.61,0.018,32.4,20,0,62.3,1.23,0.162
10/1/2022 3:15,87.2,0.57,0.016,32.1,20.3,0,62.4,1.16,0.138
10/1/2022 3:30,87.3,0.49,0.01,31.6,20.8,0,62.3,1.2,0.151
10/1/2022 3:45,87.2,0.54,0.013,31.9,20.5,0,62.2,1.27,0.175
10/1/2022 4:00,87.3,0.51,0.012,32.3,20.1,0,62.3,1.23,0.162
10/1/2022 4:15,87.3,0.47,0.01,32.3,20.1,0,62.3,1.22,0.156
10/1/2022 4:30,87.3,0.51,0.011,32.4,20,0,62.3,1.2,0.15
10/1/2022 4:45,87.3,0.47,0.01,32.3,20.1,0,62.3,1.24,0.163
10/1/2022 5:00,87.4,0.44,0.008,32.2,20.2,0,62.3,1.24,0.163
10/1/2022 5:15,87.3,0.47,0.01,32.2,20.2,0,62.3,1.2,0.15
10/1/2022 5:30,87.3,0.53,0.013,32.2,20.2,0,62.3,1.2,0.15
10/1/2022 5:45,87.3,0.52,0.012,32.1,20.2,0,62.3,1.24,0.163
10/1/2022 6:00,87.3,0.52,0.012,31.9,20.5,0,62.2,1.29,0.185
10/1/2022 6:15,87.2,0.56,0.014,31.8,20.5,0,62.2,1.28,0.179
10/1/2022 6:30,87.3,0.52,0.012,32,20.4,0,62.2,1.28,0.179
10/1/2022 6:45,87.3,0.52,0.012,32,20.4,0,62.2,1.31,0.193
10/1/2022 7:00,87.3,0.52,0.012,32,20.4,0,62.2,1.29,0.185
10/1/2022 7:15,87.3,0.52,0.012,31.9,20.5,0,62.2,1.27,0.177
10/1/2022 7:30,87.2,0.54,0.013,31.9,20.5,0,62.2,1.27,0.177
10/1/2022 7:45,87.3,0.46,0.009,31.9,20.5,0,62.2,1.31,0.191
10/1/2022 8:00,87.4,0.42,0.007,31.9,20.5,0,62.2,1.34,0.205
10/1/2022 8:15,87.3,0.53,0.013,31.9,20.5,0,62.2,1.31,0.191
10/1/2022 8:30,87.3,0.49,0.011,32,20.4,0,62.3,1.24,0.163
10/1/2022 8:45,87.4,0.35,0.004,32,20.4,0,62.3,1.24,0.163
10/1/2022 9:00,87.4,0.35,0.004,32,20.4,0,62.3,1.24,0.163
10/1/2022 9:15,87.4,0.39,0.005,32.1,20.3,0,62.3,1.2,0.15
10/1/2022 9:30,87.4,0.39,0.006,32.1,20.2,0,62.3,1.2,0.15
10/1/2022 9:45,87.5,0.29,0.003,32.2,20.2,0,62.4,1.16,0.137
10/1/2022 10:00,87.5,0.26,0.002,32.2,20.2,0,62.4,1.09,0.113
10/1/2022 10:15,87.5,0.33,0.003,32.3,20.1,0,62.4,1.12,0.125
10/1/2022 10:30,87.5,0.31,0.002,32.3,20.1,0,62.3,1.19,0.147
10/1/2022 10:45,87.6,0.23,0.001,32.3,20,0,62.4,1.08,0.113
10/1/2022 11:00,87.5,0.26,0.003,32.4,20,0,62.5,0.97,0.08
10/1/2022 11:15,87.4,0.37,0.005,32.5,19.9,0,62.5,1,0.088
10/1/2022 11:30,87.3,0.49,0.011,32.6,19.8,0,62.5,1.03,0.097
10/1/2022 11:45,87.3,0.54,0.013,32.6,19.8,0,62.5,1,0.087
10/1/2022 12:00,87.4,0.4,0.006,32.7,19.7,0,62.5,1,0.087
10/1/2022 12:15,87.5,0.33,0.003,32.7,19.7,0,62.5,0.97,0.081
10/1/2022 12:30,87.3,0.48,0.011,32.8,19.6,0,62.6,0.88,0.058
10/1/2022 12:45,87.3,0.46,0.011,32.9,19.5,0,62.6,0.92,0.068
10/1/2022 13:00,87.4,0.43,0.008,32.9,19.5,0,62.6,0.96,0.076
10/1/2022 13:15,87.3,0.53,0.013,33,19.3,0,62.6,0.89,0.06
10/1/2022 13:30,87.3,0.51,0.012,33.2,19.2,0,62.6,0.92,0.069
10/1/2022 13:45,87.3,0.53,0.013,33.3,19.1,0,62.5,0.99,0.085
10/1/2022 14:00,87.3,0.49,0.011,33.3,19.1,0,62.5,1.01,0.089
10/1/2022 14:15,87.3,0.5,0.011,33.4,19,0,62.4,1.09,0.115
10/1/2022 14:30,87.2,0.55,0.014,33.4,19,0,62.4,1.09,0.115
10/1/2022 14:45,87.2,0.62,0.019,33.4,19,0,62.5,0.99,0.084
10/1/2022 15:00,87.2,0.62,0.019,33.4,19,0,62.5,1,0.089
10/1/2022 15:15,87.3,0.53,0.013,33.4,19,0,62.5,1.02,0.093
10/1/2022 15:30,87.3,0.52,0.012,33.4,19,0,62.5,1.02,0.093
10/1/2022 15:45,87.3,0.52,0.012,33.4,19,0,62.4,1.09,0.113
10/1/2022 16:00,87.3,0.45,0.008,33.4,19,0,62.4,1.14,0.129
10/1/2022 16:15,87.3,0.46,0.009,33.4,19,0,62.4,1.12,0.122
10/1/2022 16:30,87.3,0.44,0.009,33.4,19,0,62.5,1.05,0.101
10/1/2022 16:45,87.4,0.37,0.005,33.4,19,0,62.5,1.01,0.091
10/1/2022 17:00,87.4,0.37,0.005,33.4,19,0,62.5,1.06,0.104
10/1/2022 17:15,87.4,0.4,0.006,33.2,19.2,0,62.4,1.1,0.117
10/1/2022 17:30,87.3,0.46,0.009,33.2,19.2,0,62.4,1.07,0.107
10/1/2022 17:45,87.4,0.38,0.005,33.3,19.1,0,62.5,1.03,0.097
10/1/2022 18:00,87.4,0.38,0.005,33.3,19,0,62.5,1.04,0.099
10/1/2022 18:15,87.3,0.53,0.013,33.3,19.1,0,62.4,1.09,0.113
10/1/2022 18:30,87.3,0.54,0.013,33.3,19,0,62.4,1.12,0.124
10/1/2022 18:45,87.3,0.48,0.01,33.3,19,0,62.4,1.16,0.135
10/1/2022 19:00,87.4,0.41,0.007,33.3,19.1,0,62.4,1.12,0.125
10/1/2022 19:15,87.4,0.42,0.007,33.3,19.1,0,62.4,1.15,0.134
10/1/2022 19:30,87.4,0.4,0.007,33.3,19.1,0,62.3,1.17,0.141
10/1/2022 19:45,87.5,0.26,0.002,33.3,19.1,0,62.4,1.14,0.129
10/1/2022 20:00,87.4,0.37,0.006,33.3,19.1,0,62.4,1.14,0.129
10/1/2022 20:15,87.3,0.44,0.008,33.3,19.1,0,62.4,1.12,0.124
10/1/2022 20:30,87.5,0.31,0.003,33.2,19.2,0,62.4,1.11,0.119
10/1/2022 20:45,87.4,0.34,0.005,33.1,19.3,0,62.4,1.14,0.131
10/1/2022 21:00,87.3,0.45,0.008,33.1,19.3,0,62.3,1.18,0.142
10/1/2022 21:15,87.4,0.41,0.007,33.1,19.3,0,62.4,1.13,0.125
10/1/2022 21:30,87.5,0.25,0.003,32.9,19.5,0,62.4,1.11,0.12
10/1/2022 21:45,87.6,0.23,0.002,32.8,19.6,0,62.4,1.11,0.12
10/1/2022 22:00,87.4,0.37,0.005,32.7,19.7,0,62.4,1.15,0.132
10/1/2022 22:15,87.5,0.27,0.003,32.7,19.7,0,62.3,1.17,0.138
10/1/2022 22:30,87.5,0.28,0.004,32.7,19.7,0,62.4,1.15,0.133
10/1/2022 22:45,87.5,0.33,0.005,32.8,19.6,0,62.3,1.19,0.146
10/1/2022 23:00,87.5,0.26,0.002,32.3,20,0,62.4,1.14,0.131
10/1/2022 23:15,87.4,0.39,0.006,31.9,20.5,0,62.4,1.1,0.116
10/1/2022 23:30,87.3,0.52,0.012,32.1,20.3,0,62.4,1.13,0.127
