"Inst Time","Flow (cfs)"
08/12/2016 09:40 AM,.8199851158447263
08/12/2016 09:45 AM,.8199851158447263
08/12/2016 09:50 AM,.0002788978330492976
08/12/2016 09:55 AM,.0019062462549209592
08/12/2016 10:00 AM,.003953206753253942
08/12/2016 10:05 AM,.003953206753253942
08/12/2016 10:10 AM,.003953206753253942
08/12/2016 10:15 AM,.003953206753253942
08/12/2016 10:20 AM,.003953206753253942
08/12/2016 10:25 AM,.003953206753253942
08/12/2016 10:30 AM,.003953206753253942
08/12/2016 10:35 AM,.003953206753253942
08/12/2016 10:40 AM,.003953206753253942
08/12/2016 10:45 AM,.003953206753253942
08/12/2016 10:50 AM,.003953206753253942
08/12/2016 10:55 AM,.003953206753253942
08/12/2016 11:00 AM,.003953206753253942
08/12/2016 11:05 AM,.003953206753253942
08/12/2016 11:10 AM,.003953206753253942
08/12/2016 11:15 AM,.003953206753253942
08/12/2016 11:20 AM,.003953206753253942
08/12/2016 11:25 AM,.003953206753253942
08/12/2016 11:30 AM,.003953206753253942
08/12/2016 11:35 AM,.003953206753253942
08/12/2016 11:40 AM,.003953206753253942
08/12/2016 11:45 AM,.003953206753253942
08/12/2016 11:50 AM,.003953206753253942
08/12/2016 11:55 AM,.003953206753253942
08/12/2016 12:00 PM,.003953206753253942
08/12/2016 12:05 PM,.003953206753253942
08/12/2016 12:10 PM,.003953206753253942
08/12/2016 12:15 PM,.003953206753253942
08/12/2016 12:20 PM,.003953206753253942
08/12/2016 12:25 PM,.003953206753253942
08/12/2016 12:30 PM,.003953206753253942
08/12/2016 12:35 PM,.003953206753253942
08/12/2016 12:40 PM,.003953206753253942
08/12/2016 12:45 PM,.003953206753253942
08/12/2016 12:50 PM,.003953206753253942
08/12/2016 12:55 PM,.003953206753253942
08/12/2016 01:00 PM,.003953206753253942
08/12/2016 01:05 PM,.003953206753253942
08/12/2016 01:10 PM,.003953206753253942
08/12/2016 01:15 PM,.003953206753253942
08/12/2016 01:20 PM,.003953206753253942
08/12/2016 01:25 PM,.003953206753253942
08/12/2016 01:30 PM,.003953206753253942
08/12/2016 01:35 PM,.003953206753253942
08/12/2016 01:40 PM,.003953206753253942
08/12/2016 01:45 PM,.003953206753253942
08/12/2016 01:50 PM,.003953206753253942
08/12/2016 01:55 PM,.003953206753253942
08/12/2016 02:00 PM,.003953206753253942
08/12/2016 02:05 PM,.003953206753253942
08/12/2016 02:10 PM,.003953206753253942
08/12/2016 02:15 PM,.003953206753253942
08/12/2016 02:20 PM,.003953206753253942
08/12/2016 02:25 PM,.003953206753253942
08/12/2016 02:30 PM,.003953206753253942
08/12/2016 02:35 PM,.003953206753253942
08/12/2016 02:40 PM,.003953206753253942
08/12/2016 02:45 PM,.003953206753253942
08/12/2016 02:50 PM,.003953206753253942
08/12/2016 02:55 PM,.003953206753253942
08/12/2016 03:00 PM,.003953206753253942
08/12/2016 03:05 PM,.003953206753253942
08/12/2016 03:10 PM,.003953206753253942
08/12/2016 03:15 PM,.003953206753253942
08/12/2016 03:20 PM,.003953206753253942
08/12/2016 03:25 PM,.003953206753253942
08/12/2016 03:30 PM,.003953206753253942
08/12/2016 03:35 PM,.003953206753253942
08/12/2016 03:40 PM,.003953206753253942
08/12/2016 03:45 PM,.003953206753253942
08/12/2016 03:50 PM,.003953206753253942
08/12/2016 03:55 PM,.003953206753253942
08/12/2016 04:00 PM,.003953206753253942
08/12/2016 04:05 PM,.003953206753253942
08/12/2016 04:10 PM,.003953206753253942
08/12/2016 04:15 PM,.003953206753253942
08/12/2016 04:20 PM,.003953206753253942
08/12/2016 04:25 PM,.003953206753253942
08/12/2016 04:30 PM,.003953206753253942
