"","Inst Time","Flow (cfs)"
"197","4/13/2023 0:00",""
"198","4/14/2023 0:00",""
"199","4/15/2023 0:00",""
"200","4/16/2023 0:00","0.011"
"201","4/17/2023 0:00",""
"202","4/18/2023 0:00",""
"203","4/19/2023 0:00","0.012"
"204","4/20/2023 0:00","0.011"
"205","4/21/2023 0:00","0.01"
"206","4/22/2023 0:00","0.009"
"207","4/23/2023 0:00","0.011"
"208","4/24/2023 0:00","0.012"
"209","4/25/2023 0:00",""
"210","4/26/2023 0:00",""
"211","4/27/2023 0:00","0.009"
"212","4/28/2023 0:00","0.008"
"213","4/29/2023 0:00","0.014"
"214","4/30/2023 0:00","0.01"
"215","5/1/2023 0:00","0.009"
"216","5/2/2023 0:00",""
"217","5/3/2023 0:00","0.01"
"218","5/4/2023 0:00","1.63"
"219","5/5/2023 0:00","0.186"
"220","5/6/2023 0:00","0.007"
"221","5/7/2023 0:00","0.005"
"222","5/8/2023 0:00","0.037"
"223","5/9/2023 0:00","0.007"
"224","5/10/2023 0:00","0.027"
"225","5/11/2023 0:00","0.007"
"226","5/12/2023 0:00","0.006"
"227","5/13/2023 0:00","0.007"
"228","5/14/2023 0:00","0.011"
"229","5/15/2023 0:00","0.007"
"230","5/16/2023 0:00","0.006"
"231","5/17/2023 0:00","0.006"
"232","5/18/2023 0:00","0.006"
"233","5/19/2023 0:00",""
"234","5/20/2023 0:00",""
"235","5/21/2023 0:00",""
"236","5/22/2023 0:00",""
"237","5/23/2023 0:00",""
"238","5/24/2023 0:00",""
"239","5/25/2023 0:00",""
"240","5/26/2023 0:00",""
"241","5/27/2023 0:00",""
"242","5/28/2023 0:00",""
"243","5/29/2023 0:00",""
"244","5/30/2023 0:00",""
"245","5/31/2023 0:00",""
"246","6/1/2023 0:00",""
"247","6/2/2023 0:00",""
"248","6/3/2023 0:00",""
"249","6/4/2023 0:00",""
"250","6/5/2023 0:00",""
"251","6/6/2023 0:00",""
"252","6/7/2023 0:00",""
"253","6/8/2023 0:00","0.009"
"254","6/9/2023 0:00",""
"255","6/10/2023 0:00",""
"256","6/11/2023 0:00",""
"257","6/12/2023 0:00",""
"258","6/13/2023 0:00",""
"259","6/14/2023 0:00",""
"260","6/15/2023 0:00",""
"261","6/16/2023 0:00",""
"262","6/17/2023 0:00",""
"263","6/18/2023 0:00","0.005"
"264","6/19/2023 0:00",""
"265","6/20/2023 0:00",""
"266","6/21/2023 0:00","0.003"
"267","6/22/2023 0:00","0.006"
"268","6/23/2023 0:00","0.002"
"269","6/24/2023 0:00","0.001"
"270","6/25/2023 0:00","0.003"
"271","6/26/2023 0:00","0.001"
"272","6/27/2023 0:00","0.006"
"273","6/28/2023 0:00","0.005"
"274","6/29/2023 0:00","0.001"
"275","6/30/2023 0:00","0.001"
"276","7/1/2023 0:00","0.006"
"277","7/2/2023 0:00","0.002"
"278","7/3/2023 0:00","0.007"
"279","7/4/2023 0:00","0.006"
"280","7/5/2023 0:00","0.003"
"281","7/6/2023 0:00","0.004"
"282","7/7/2023 0:00","0.006"
"283","7/8/2023 0:00","0.007"
"284","7/9/2023 0:00","0.003"
"285","7/10/2023 0:00","0.003"
"286","7/11/2023 0:00","0.005"
"287","7/12/2023 0:00","0.018"
"288","7/13/2023 0:00","0.004"
"289","7/14/2023 0:00","0.007"
"290","7/15/2023 0:00","0.007"
"291","7/16/2023 0:00","0.007"
"292","7/17/2023 0:00","0.01"
"293","7/18/2023 0:00","0.014"
"294","7/19/2023 0:00","0.006"
"295","7/20/2023 0:00","0.011"
"296","7/21/2023 0:00","0.004"
"297","7/22/2023 0:00","0.003"
"298","7/23/2023 0:00","0.013"
"299","7/24/2023 0:00","0.004"
"300","7/25/2023 0:00","0.006"
"301","7/26/2023 0:00","0.01"
"302","7/27/2023 0:00","0.007"
"303","7/28/2023 0:00","0.004"
"304","7/29/2023 0:00","0.007"
"305","7/30/2023 0:00","0.01"
"306","7/31/2023 0:00","0.002"
"307","8/1/2023 0:00","0.003"
"308","8/2/2023 0:00","0.002"
"309","8/3/2023 0:00","0.007"
"310","8/4/2023 0:00","0.003"
"311","8/5/2023 0:00","0.004"
"312","8/6/2023 0:00","0.004"
"313","8/7/2023 0:00","0.004"
"314","8/8/2023 0:00","0.002"
"315","8/9/2023 0:00","0.01"
"316","8/10/2023 0:00","0.006"
"317","8/11/2023 0:00","0.006"
"318","8/12/2023 0:00","0.005"
"319","8/13/2023 0:00","0.008"
"320","8/14/2023 0:00","0.005"
"321","8/15/2023 0:00","0.004"
"322","8/16/2023 0:00","0.005"
"323","8/17/2023 0:00","0.006"
"324","8/18/2023 0:00","0.005"
"325","8/19/2023 0:00","0.003"
"326","8/20/2023 0:00","8.02"
"327","8/21/2023 0:00",""
"328","8/22/2023 0:00","0.02"
"329","8/23/2023 0:00","0.001"
"330","8/24/2023 0:00","0.004"
"331","8/25/2023 0:00","0.001"
"332","8/26/2023 0:00","0.002"
"333","8/27/2023 0:00","0.003"
"334","8/28/2023 0:00","0.004"
"335","8/29/2023 0:00","0.002"
"336","8/30/2023 0:00","0.002"
"337","8/31/2023 0:00","0.002"
"338","9/1/2023 0:00","0.002"
"339","9/2/2023 0:00","0.004"
"340","9/3/2023 0:00","0.001"
"341","9/4/2023 0:00","0"
"342","9/5/2023 0:00","0.003"
"343","9/6/2023 0:00",""
"344","9/7/2023 0:00","0.001"
"345","9/8/2023 0:00","0.002"
"346","9/9/2023 0:00","0.004"
"347","9/10/2023 0:00","0.004"
"348","9/11/2023 0:00","0.002"
"349","9/12/2023 0:00","0.004"
"350","9/13/2023 0:00","0.005"
"351","9/14/2023 0:00","0.002"
"352","9/15/2023 0:00","0.005"
"353","9/16/2023 0:00",""
"354","9/17/2023 0:00",""
"355","9/18/2023 0:00",""
"356","9/19/2023 0:00","0.003"
"357","9/20/2023 0:00","0.002"
"358","9/21/2023 0:00","0.001"
"359","9/22/2023 0:00","0.001"
"360","9/23/2023 0:00","0.002"
"361","9/24/2023 0:00","0.002"
"362","9/25/2023 0:00","0.003"
"363","9/26/2023 0:00","0.079"
"364","9/27/2023 0:00","0.001"
"365","9/28/2023 0:00","0.003"
"366","9/29/2023 0:00","0"
"367","9/30/2023 0:00",""
"368","10/1/2023 0:00",""
