JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
DANA POINT,8353860.061753347,Total,BHC-beta,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,BHC-beta,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,BHC-delta,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,BHC-delta,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,BHC-gamma,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,BHC-gamma,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Bolstar (Sulprofos),1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Dissolved,Bolstar (Sulprofos),1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Total,Chlordane-alpha,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Chlordane-alpha,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Chlordane-gamma,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Chlordane-gamma,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Chlorpyrifos,0.25,ng/L,2088465.0154383366,1.303785034770549e-4
DANA POINT,8353860.061753347,Dissolved,Chlorpyrifos,0.25,ng/L,2088465.0154383366,1.303785034770549e-4
DANA POINT,8353860.061753347,Total,Chrysene,1.7153846153846155,ng/L,14330083.029007664,8.945971161656384e-4
DANA POINT,8353860.061753347,Dissolved,Chrysene,1.7153846153846155,ng/L,14330083.029007664,8.945971161656384e-4
DANA POINT,8353860.061753347,Total,Demeton,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Demeton,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Diazinon,0.25,ng/L,2088465.0154383366,1.303785034770549e-4
DANA POINT,8353860.061753347,Dissolved,Diazinon,0.25,ng/L,2088465.0154383366,1.303785034770549e-4
DANA POINT,8353860.061753347,Total,"Dibenz[a,h]anthracene",1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,"Dibenz[a,h]anthracene",1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Dibenzothiophene,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Dibenzothiophene,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Dichlorvos,1.5,ng/L,12530790.09263002,7.822710208623294e-4
DANA POINT,8353860.061753347,Dissolved,Dichlorvos,1.5,ng/L,12530790.09263002,7.822710208623294e-4
DANA POINT,8353860.061753347,Total,Dieldrin,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Dieldrin,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Dimethoate,2.5,ng/L,20884650.154383365,0.001303785034770549
DANA POINT,8353860.061753347,Dissolved,Dimethoate,2.5,ng/L,20884650.154383365,0.001303785034770549
DANA POINT,8353860.061753347,Total,Disulfoton,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Disulfoton,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Endosulfan-I,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Endosulfan-I,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Endosulfan-II,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Endosulfan-II,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Endosulfan Sulfate,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Endosulfan Sulfate,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Endrin,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Endrin,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Endrin Aldehyde,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Endrin Aldehyde,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Ethoprop (Ethoprofos),0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Ethoprop (Ethoprofos),0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Ethyl Parathion,5,ng/L,41769300.30876673,0.002607570069541098
DANA POINT,8353860.061753347,Dissolved,Ethyl Parathion,5,ng/L,41769300.30876673,0.002607570069541098
DANA POINT,8353860.061753347,Total,Fenchlorphos (Ronnel),1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Dissolved,Fenchlorphos (Ronnel),1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Total,Fensulfothion,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Fensulfothion,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Fenthion,1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Dissolved,Fenthion,1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Total,Fluoranthene,1.1363636363636365,ng/L,9493022.797446985,5.926295612593406e-4
DANA POINT,8353860.061753347,Dissolved,Fluoranthene,1.1363636363636365,ng/L,9493022.797446985,5.926295612593406e-4
DANA POINT,8353860.061753347,Total,Fluorene,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Fluorene,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Heptachlor,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Heptachlor,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Heptachlor Epoxide,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Heptachlor Epoxide,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,"Indeno[1,2,3-cd]pyrene",1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,"Indeno[1,2,3-cd]pyrene",1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Malathion,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Malathion,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Merphos,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Merphos,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Methoxychlor,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Methoxychlor,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Total,Methyl Parathion,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Methyl Parathion,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Mevinphos (Phosdrin),2.5,ng/L,20884650.154383365,0.001303785034770549
DANA POINT,8353860.061753347,Dissolved,Mevinphos (Phosdrin),2.5,ng/L,20884650.154383365,0.001303785034770549
DANA POINT,8353860.061753347,Total,Mirex,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Mirex,1.25,ng/L,10442325.077191683,6.518925173852745e-4
DANA POINT,8353860.061753347,Dissolved,Naphthalene,1.8777777777777778,ng/L,15686692.78262573,9.792874261165458e-4
DANA POINT,8353860.061753347,Total,Naphthalene,1.8777777777777778,ng/L,15686692.78262573,9.792874261165458e-4
DANA POINT,8353860.061753347,Total,Phenanthrene,0.8333333333333334,ng/L,6961550.051461122,4.3459501159018305e-4
DANA POINT,8353860.061753347,Dissolved,Phenanthrene,0.8333333333333334,ng/L,6961550.051461122,4.3459501159018305e-4
DANA POINT,8353860.061753347,Total,Phorate,2.5,ng/L,20884650.154383365,0.001303785034770549
DANA POINT,8353860.061753347,Dissolved,Phorate,2.5,ng/L,20884650.154383365,0.001303785034770549
DANA POINT,8353860.061753347,Dissolved,Pyrene,1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Total,Pyrene,1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Total,Tetrachlorvinphos (Stirofos),1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L,8353860.061753347,5.215140139082196e-4
DANA POINT,8353860.061753347,Total,Tokuthion (Prothiofos),1.5,ng/L,12530790.09263002,7.822710208623294e-4
DANA POINT,8353860.061753347,Dissolved,Tokuthion (Prothiofos),1.5,ng/L,12530790.09263002,7.822710208623294e-4
DANA POINT,8353860.061753347,Total,Toxaphene,6.25,ng/L,52211625.38595842,0.0032594625869263724
DANA POINT,8353860.061753347,Dissolved,Toxaphene,6.25,ng/L,52211625.38595842,0.0032594625869263724
DANA POINT,8353860.061753347,Total,trans-Nonachlor,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,trans-Nonachlor,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,Trichloronate,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Dissolved,Trichloronate,0.5,ng/L,4176930.0308766733,2.607570069541098e-4
DANA POINT,8353860.061753347,Total,"Arsenic, Total",1.7041666666666666,ug/L,14236369.855237994,0.8887467987019243
DANA POINT,8353860.061753347,Dissolved,"Arsenic, Total",1.7041666666666666,ug/L,14236369.855237994,0.8887467987019243
DANA POINT,8353860.061753347,Total,"Cadmium, Total",2.2196666666666665,ug/L,18542784.717071842,1.1575872728716112
DANA POINT,8353860.061753347,Dissolved,"Cadmium, Total",2.2196666666666665,ug/L,18542784.717071842,1.1575872728716112
DANA POINT,8353860.061753347,Total,"Calcium, Total",116.5,ug/L,973224697.1942649,60.75638262030759
DANA POINT,8353860.061753347,Dissolved,"Calcium, Total",116.5,ug/L,973224697.1942649,60.75638262030759
DANA POINT,8353860.061753347,Total,Chromium 6+,0.09491176470588235,ug/L,792879.6005670014,0.049497815378877194
DANA POINT,8353860.061753347,Dissolved,Chromium 6+,0.09491176470588235,ug/L,792879.6005670014,0.049497815378877194
DANA POINT,8353860.061753347,Total,"Chromium, Total",1.1479166666666667,ug/L,9589535.195887696,0.5986546284654771
DANA POINT,8353860.061753347,Dissolved,"Chromium, Total",1.1479166666666667,ug/L,9589535.195887696,0.5986546284654771
DANA POINT,8353860.061753347,Total,"Copper, Total",9.091666666666667,ug/L,75950511.06144084,4.741431576448897
DANA POINT,8353860.061753347,Dissolved,"Copper, Total",9.091666666666667,ug/L,75950511.06144084,4.741431576448897
DANA POINT,8353860.061753347,Total,Dissolved Organic Carbon,4.404166666666667,ug/L,36791792.02197203,2.2968346362541174
DANA POINT,8353860.061753347,Dissolved,Dissolved Organic Carbon,4.404166666666667,ug/L,36791792.02197203,2.2968346362541174
DANA POINT,8353860.061753347,Total,"Hardness as CaCO3, Total",605.1666666666666,ug/L,5055477647.371067,315.60289741679094
DANA POINT,8353860.061753347,Dissolved,"Hardness as CaCO3, Total",605.1666666666666,ug/L,5055477647.371067,315.60289741679094
DANA POINT,8353860.061753347,Total,"Iron, Total",432.25,ug/L,3610956011.692884,225.42443251182792
DANA POINT,8353860.061753347,Dissolved,"Iron, Total",432.25,ug/L,3610956011.692884,225.42443251182792
DANA POINT,8353860.061753347,Total,"Lead, Total",0.29214285714285715,ug/L,2440520.546612228,0.15235659406318705
DANA POINT,8353860.061753347,Dissolved,"Lead, Total",0.29214285714285715,ug/L,2440520.546612228,0.15235659406318705
DANA POINT,8353860.061753347,Total,"Magnesium, Total",76.38333333333334,ug/L,638095677.7169265,39.83497876235618
DANA POINT,8353860.061753347,Dissolved,"Magnesium, Total",76.38333333333334,ug/L,638095677.7169265,39.83497876235618
DANA POINT,8353860.061753347,Total,"Manganese, Total",235.92857142857142,ug/L,1970914270.2836645,123.0400562813464
DANA POINT,8353860.061753347,Dissolved,"Manganese, Total",235.92857142857142,ug/L,1970914270.2836645,123.0400562813464
DANA POINT,8353860.061753347,Total,MBAS,0.031214285714285715,mg/L,260759.77478472947,16.278687434135144
DANA POINT,8353860.061753347,Dissolved,MBAS,0.031214285714285715,mg/L,260759.77478472947,16.278687434135144
DANA POINT,8353860.061753347,Total,"Mercury, Total",0.049,ug/L,409339.143025914,0.025554186681502764
DANA POINT,8353860.061753347,Dissolved,"Mercury, Total",0.049,ug/L,409339.143025914,0.025554186681502764
DANA POINT,8353860.061753347,Total,"Nickel, Total",27.9375,ug/L,233385965.47523412,14.569797763560887
DANA POINT,8353860.061753347,Dissolved,"Nickel, Total",27.9375,ug/L,233385965.47523412,14.569797763560887
DANA POINT,8353860.061753347,Total,"Selenium, Total",8.8875,ug/L,74244931.29883286,4.634955798609302
DANA POINT,8353860.061753347,Dissolved,"Selenium, Total",8.8875,ug/L,74244931.29883286,4.634955798609302
DANA POINT,8353860.061753347,Total,"Silver, Total",0.1,ug/L,835386.0061753347,0.05215140139082197
DANA POINT,8353860.061753347,Dissolved,"Silver, Total",0.1,ug/L,835386.0061753347,0.05215140139082197
DANA POINT,8353860.061753347,Total,"Thallium, Total",0.10846153846153847,ug/L,906072.5143901707,0.05656421227773767
DANA POINT,8353860.061753347,Dissolved,"Thallium, Total",0.10846153846153847,ug/L,906072.5143901707,0.05656421227773767
DANA POINT,8353860.061753347,Total,Total Organic Carbon (TOC),4.516666666666667,mg/L,37731601.27891928,2355.5049628187917
DANA POINT,8353860.061753347,Dissolved,Total Organic Carbon (TOC),4.516666666666667,mg/L,37731601.27891928,2355.5049628187917
DANA POINT,8353860.061753347,Total,"Zinc, Total",20.916666666666668,ug/L,174734906.29167417,10.908334790913594
DANA POINT,8353860.061753347,Dissolved,"Zinc, Total",20.916666666666668,ug/L,174734906.29167417,10.908334790913594
DANA POINT,8353860.061753347,Total,"Ammonia, as Nitrogen",0.1728125,mg/L,1443651.4419217503,90.1241405285142
DANA POINT,8353860.061753347,Dissolved,"Ammonia, as Nitrogen",0.1728125,mg/L,1443651.4419217503,90.1241405285142
DANA POINT,8353860.061753347,Total,Chloride,406.25,mg/L,3393755650.087297,211865.06815021424
DANA POINT,8353860.061753347,Dissolved,Chloride,406.25,mg/L,3393755650.087297,211865.06815021424
DANA POINT,8353860.061753347,Total,Nitrate + Nitrite as N,1.1991666666666667,mg/L,10017670.524052555,625.3822216782734
DANA POINT,8353860.061753347,Dissolved,Nitrate + Nitrite as N,1.1991666666666667,mg/L,10017670.524052555,625.3822216782734
DANA POINT,8353860.061753347,Total,"Nitrogen, Total Kjeldahl",0.7079166666666666,mg/L,5913836.768716223,369.18846234586044
DANA POINT,8353860.061753347,Dissolved,"Nitrogen, Total Kjeldahl",0.7079166666666666,mg/L,5913836.768716223,369.18846234586044
DANA POINT,8353860.061753347,Total,Orthophosphate as P,0.08492307692307692,mg/L,709435.5006288996,44.28857471959034
DANA POINT,8353860.061753347,Dissolved,Orthophosphate as P,0.08492307692307692,mg/L,709435.5006288996,44.28857471959034
DANA POINT,8353860.061753347,Dissolved,pH,0,NA,0,NA
DANA POINT,8353860.061753347,Total,Phosphorus as PO4,0.44458333333333333,mg/L,3713986.9524545087,231.85643868336265
DANA POINT,8353860.061753347,Dissolved,Phosphorus as PO4,0.44458333333333333,mg/L,3713986.9524545087,231.85643868336265
DANA POINT,8353860.061753347,Total,SpecificConductivity,2520.8333333333335,NA,21058688905.669895,NA
DANA POINT,8353860.061753347,Dissolved,SpecificConductivity,2520.8333333333335,NA,21058688905.669895,NA
DANA POINT,8353860.061753347,Total,Sulfate,473.75,mg/L,3957641204.255648,247067.26408901904
DANA POINT,8353860.061753347,Dissolved,Sulfate,473.75,mg/L,3957641204.255648,247067.26408901904
DANA POINT,8353860.061753347,Total,Total Dissolved Solids,1525,mg/L,12739636594.173853,795308.8712100349
DANA POINT,8353860.061753347,Dissolved,Total Dissolved Solids,1525,mg/L,12739636594.173853,795308.8712100349
DANA POINT,8353860.061753347,Total,VSS,3.0596153846153844,mg/L,25559598.765864566,1595.6323002461106
DANA POINT,8353860.061753347,Dissolved,VSS,3.0596153846153844,mg/L,25559598.765864566,1595.6323002461106
DANA POINT,8353860.061753347,Total,TSS,10.320833333333335,mg/L,86218797.38734601,5382.459218544417
DANA POINT,8353860.061753347,Dissolved,TSS,10.320833333333335,mg/L,86218797.38734601,5382.459218544417
DANA POINT,8353860.061753347,Total,E. coli,760,CFU/100 mL,6348933646.932544,1797814842934.5947
DANA POINT,8353860.061753347,Dissolved,E. coli,760,CFU/100 mL,6348933646.932544,1797814842934.5947
DANA POINT,8353860.061753347,Total,Enterococcus,1436.25,CFU/100 mL,11998231513.693245,3397515221269.4893
DANA POINT,8353860.061753347,Dissolved,Enterococcus,1436.25,CFU/100 mL,11998231513.693245,3397515221269.4893
DANA POINT,8353860.061753347,Total,Fecal coliforms,4480.333333333333,CFU/100 mL,37428077696.675575,10598433905212.229
DANA POINT,8353860.061753347,Dissolved,Fecal coliforms,4480.333333333333,CFU/100 mL,37428077696.675575,10598433905212.229
DANA POINT,8353860.061753347,Total,Total Coliforms,28004.166666666668,CFU/100 mL,233942889479.351,66245140128088.87
DANA POINT,8353860.061753347,Dissolved,Total Coliforms,28004.166666666668,CFU/100 mL,233942889479.351,66245140128088.87
DANA POINT,8353860.061753347,NA,NA,NA,NA,NA,NA
LAGUNA NIGUEL,89499620.8045663,Total,"2,4'-DDD",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,"2,4'-DDD",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,"2,4'-DDE",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,"2,4'-DDE",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,"2,4'-DDT",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,"2,4'-DDT",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,"4,4'-DDD",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,"4,4'-DDD",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,"4,4'-DDE",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,"4,4'-DDE",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,"4,4'-DDT",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,"4,4'-DDT",0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,Acenaphthene,1.6505882352941177,ng/L,147727021.16330177,0.009222289001739412
LAGUNA NIGUEL,89499620.8045663,Dissolved,Acenaphthene,1.6505882352941177,ng/L,147727021.16330177,0.009222289001739412
LAGUNA NIGUEL,89499620.8045663,Total,Acenaphthylene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Acenaphthylene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Aldrin,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Aldrin,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Anthracene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Anthracene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Azinphos Methyl,2.5,ng/L,223749052.01141572,0.013968185408906807
LAGUNA NIGUEL,89499620.8045663,Dissolved,Azinphos Methyl,2.5,ng/L,223749052.01141572,0.013968185408906807
LAGUNA NIGUEL,89499620.8045663,Total,Benz[a]anthracene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Benz[a]anthracene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Benzo[a]pyrene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Benzo[a]pyrene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Benzo[b]fluoranthene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Benzo[b]fluoranthene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,"Benzo[g,h,i]perylene",1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,"Benzo[g,h,i]perylene",1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Benzo[k]fluoranthene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Benzo[k]fluoranthene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,BHC-alpha,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,BHC-alpha,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,BHC-beta,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,BHC-beta,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,BHC-delta,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,BHC-delta,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,BHC-gamma,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,BHC-gamma,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Bolstar (Sulprofos),1,ng/L,89499620.8045663,0.005587274163562723
LAGUNA NIGUEL,89499620.8045663,Dissolved,Bolstar (Sulprofos),1,ng/L,89499620.8045663,0.005587274163562723
LAGUNA NIGUEL,89499620.8045663,Total,Chlordane-alpha,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,Chlordane-alpha,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,Chlordane-gamma,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,Chlordane-gamma,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,Chlorpyrifos,0.25,ng/L,22374905.201141573,0.0013968185408906807
LAGUNA NIGUEL,89499620.8045663,Dissolved,Chlorpyrifos,0.25,ng/L,22374905.201141573,0.0013968185408906807
LAGUNA NIGUEL,89499620.8045663,Total,Chrysene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Chrysene,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Demeton,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,Demeton,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,Diazinon,0.25,ng/L,22374905.201141573,0.0013968185408906807
LAGUNA NIGUEL,89499620.8045663,Dissolved,Diazinon,0.25,ng/L,22374905.201141573,0.0013968185408906807
LAGUNA NIGUEL,89499620.8045663,Total,"Dibenz[a,h]anthracene",1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,"Dibenz[a,h]anthracene",1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Dibenzothiophene,1.5194117647058825,ng/L,135986776.7871734,0.008489370096754422
LAGUNA NIGUEL,89499620.8045663,Dissolved,Dibenzothiophene,1.5194117647058825,ng/L,135986776.7871734,0.008489370096754422
LAGUNA NIGUEL,89499620.8045663,Total,Dichlorvos,1.5,ng/L,134249431.20684946,0.008380911245344085
LAGUNA NIGUEL,89499620.8045663,Dissolved,Dichlorvos,1.5,ng/L,134249431.20684946,0.008380911245344085
LAGUNA NIGUEL,89499620.8045663,Total,Dieldrin,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,Dieldrin,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,Dimethoate,2.5,ng/L,223749052.01141572,0.013968185408906807
LAGUNA NIGUEL,89499620.8045663,Dissolved,Dimethoate,2.5,ng/L,223749052.01141572,0.013968185408906807
LAGUNA NIGUEL,89499620.8045663,Total,Disulfoton,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Dissolved,Disulfoton,0.5,ng/L,44749810.40228315,0.0027936370817813615
LAGUNA NIGUEL,89499620.8045663,Total,Endosulfan-I,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Endosulfan-I,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Endosulfan-II,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Endosulfan-II,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Endosulfan Sulfate,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Endosulfan Sulfate,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Total,Endrin,1.25,ng/L,111874526.00570786,0.0069840927044534035
LAGUNA NIGUEL,89499620.8045663,Dissolved,Endrin,1.25,ng/L,111874526.00570786,0.0069840927044534035
