JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
LAGUNA WOODS,Dissolved,Chlorpyrifos,0,0,0
RANCHO SANTA MARGARITA,Total,Chlorpyrifos,3.1573306296673394e-4,5.055106233517516e-4,8.212436863184856e-4
RANCHO SANTA MARGARITA,Dissolved,Chlorpyrifos,0,5.055106233517516e-4,5.055106233517516e-4
LAGUNA NIGUEL,Total,Chlorpyrifos,4.320702210060738e-4,0.0013968185408906807,0.0018288887618967545
ALISO VIEJO,Total,Chlorpyrifos,8.613591878047908e-5,1.1846089179305278e-4,2.0459681057353186e-4
LAGUNA NIGUEL,Dissolved,Chlorpyrifos,0,0.0013968185408906807,0.0013968185408906807
ALISO VIEJO,Dissolved,Chlorpyrifos,0,1.1846089179305278e-4,1.1846089179305278e-4
ORANGE CO,Total,Chlorpyrifos,5.082895143111745e-4,5.879406541512755e-4,0.0010962301684624498
ORANGE CO,Dissolved,Chlorpyrifos,0,5.879406541512755e-4,5.879406541512755e-4
LAGUNA HILLS,Total,Chlorpyrifos,2.8704673381990632e-5,1.5455105908428855e-4,1.8325573246627918e-4
LAGUNA HILLS,Dissolved,Chlorpyrifos,0,1.5455105908428855e-4,1.5455105908428855e-4
DANA POINT,Total,Chlorpyrifos,1.374061131628445e-4,1.303785034770549e-4,2.677846166398994e-4
SAN JUAN CAPISTRANO,Total,Chlorpyrifos,1.3309402410841944e-4,4.049885394412233e-4,5.380825635496428e-4
DANA POINT,Dissolved,Chlorpyrifos,0,1.303785034770549e-4,1.303785034770549e-4
SAN JUAN CAPISTRANO,Dissolved,Chlorpyrifos,0,4.049885394412233e-4,4.049885394412233e-4
SAN CLEMENTE,Total,Chlorpyrifos,5.970915679332643e-4,3.912097341230951e-4,9.883013020563595e-4
SAN CLEMENTE,Dissolved,Chlorpyrifos,0,3.912097341230951e-4,3.912097341230951e-4
LAGUNA BEACH,Total,Chlorpyrifos,1.1643779221802241e-4,4.444520996799756e-5,1.6088300218601996e-4
LAGUNA BEACH,Dissolved,Chlorpyrifos,0,4.444520996799756e-5,4.444520996799756e-5
LAKE FOREST,Total,Chrysene,3.792325407974914e-4,1.9619693725003042e-4,5.754294780475218e-4
MISSION VIEJO,Total,Chrysene,0.004586617301582542,0.0015806503919381658,0.0061672676935207085
LAKE FOREST,Dissolved,Chrysene,0,1.9619693725003042e-4,1.9619693725003042e-4
MISSION VIEJO,Dissolved,Chrysene,0,0.0015806503919381658,0.0015806503919381658
LAGUNA WOODS,Total,Chrysene,2.6974768104342465e-4,0,2.6974768104342465e-4
LAGUNA WOODS,Dissolved,Chrysene,0,0,0
RANCHO SANTA MARGARITA,Total,Chrysene,0.0013279465453225954,0.002325348867418057,0.0036532954127406524
RANCHO SANTA MARGARITA,Dissolved,Chrysene,0,0.002325348867418057,0.002325348867418057
LAGUNA NIGUEL,Total,Chrysene,0.002160351105030369,0.0069840927044534035,0.009144443809483772
ALISO VIEJO,Total,Chrysene,4.306795939023954e-4,5.923044589652641e-4,0.0010229840528676595
LAGUNA NIGUEL,Dissolved,Chrysene,0,0.0069840927044534035,0.0069840927044534035
ALISO VIEJO,Dissolved,Chrysene,0,5.923044589652641e-4,5.923044589652641e-4
ORANGE CO,Total,Chrysene,0.003937901738568016,0.0035077659313625387,0.007445667669930555
ORANGE CO,Dissolved,Chrysene,0,0.0035077659313625387,0.0035077659313625387
LAGUNA HILLS,Total,Chrysene,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA HILLS,Dissolved,Chrysene,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Total,Chrysene,7.172511502676343e-4,8.945971161656384e-4,0.0016118482664332727
SAN JUAN CAPISTRANO,Total,Chrysene,6.654701205420973e-4,0.0020249426972061167,0.002690412817748214
DANA POINT,Dissolved,Chrysene,0,8.945971161656384e-4,8.945971161656384e-4
SAN JUAN CAPISTRANO,Dissolved,Chrysene,0,0.0020249426972061167,0.0020249426972061167
SAN CLEMENTE,Total,Chrysene,0.0026111564114797274,0.0018337956287020085,0.004444952040181736
SAN CLEMENTE,Dissolved,Chrysene,0,0.0018337956287020085,0.0018337956287020085
LAGUNA BEACH,Total,Chrysene,5.82188961090112e-4,2.222260498399878e-4,8.044150109300998e-4
LAGUNA BEACH,Dissolved,Chrysene,0,2.222260498399878e-4,2.222260498399878e-4
LAKE FOREST,Total,Demeton,1.3694471705235316e-4,5.579059827015083e-5,1.9273531532250398e-4
MISSION VIEJO,Total,Demeton,0.0018343573586910632,5.384210580811271e-4,0.0023727784167721904
LAKE FOREST,Dissolved,Demeton,0,5.579059827015083e-5,5.579059827015083e-5
MISSION VIEJO,Dissolved,Demeton,0,5.384210580811271e-4,5.384210580811271e-4
LAGUNA WOODS,Total,Demeton,1.0789907241736988e-4,0,1.0789907241736988e-4
LAGUNA WOODS,Dissolved,Demeton,0,0,0
RANCHO SANTA MARGARITA,Total,Demeton,6.314661259334679e-4,0.0010110212467035033,0.0016424873726369712
RANCHO SANTA MARGARITA,Dissolved,Demeton,0,0.0010110212467035033,0.0010110212467035033
LAGUNA NIGUEL,Total,Demeton,8.641404420121476e-4,0.0027936370817813615,0.003657777523793509
ALISO VIEJO,Total,Demeton,1.7227183756095816e-4,2.3692178358610555e-4,4.091936211470637e-4
LAGUNA NIGUEL,Dissolved,Demeton,0,0.0027936370817813615,0.0027936370817813615
ALISO VIEJO,Dissolved,Demeton,0,2.3692178358610555e-4,2.3692178358610555e-4
ORANGE CO,Total,Demeton,0.001016579028622349,0.001175881308302551,0.0021924603369248997
ORANGE CO,Dissolved,Demeton,0,0.001175881308302551,0.001175881308302551
LAGUNA HILLS,Total,Demeton,5.7409346763981264e-5,3.091021181685771e-4,3.6651146493255836e-4
LAGUNA HILLS,Dissolved,Demeton,0,3.091021181685771e-4,3.091021181685771e-4
DANA POINT,Total,Demeton,2.74812226325689e-4,2.607570069541098e-4,5.355692332797988e-4
SAN JUAN CAPISTRANO,Total,Demeton,2.661880482168389e-4,8.099770788824466e-4,0.0010761651270992855
DANA POINT,Dissolved,Demeton,0,2.607570069541098e-4,2.607570069541098e-4
SAN JUAN CAPISTRANO,Dissolved,Demeton,0,8.099770788824466e-4,8.099770788824466e-4
SAN CLEMENTE,Total,Demeton,0.0011941831358665287,7.824194682461902e-4,0.001976602604112719
SAN CLEMENTE,Dissolved,Demeton,0,7.824194682461902e-4,7.824194682461902e-4
LAGUNA BEACH,Total,Demeton,2.3287558443604482e-4,8.889041993599511e-5,3.217660043720399e-4
LAGUNA BEACH,Dissolved,Demeton,0,8.889041993599511e-5,8.889041993599511e-5
LAKE FOREST,Total,Diazinon,6.847235852617658e-5,2.7895299135075413e-5,9.636765766125199e-5
MISSION VIEJO,Total,Diazinon,9.171786793455316e-4,2.6921052904056356e-4,0.0011863892083860952
LAKE FOREST,Dissolved,Diazinon,0,2.7895299135075413e-5,2.7895299135075413e-5
MISSION VIEJO,Dissolved,Diazinon,0,2.6921052904056356e-4,2.6921052904056356e-4
LAGUNA WOODS,Total,Diazinon,5.394953620868494e-5,0,5.394953620868494e-5
LAGUNA WOODS,Dissolved,Diazinon,0,0,0
RANCHO SANTA MARGARITA,Total,Diazinon,3.1573306296673394e-4,5.055106233517516e-4,8.212436863184856e-4
RANCHO SANTA MARGARITA,Dissolved,Diazinon,0,5.055106233517516e-4,5.055106233517516e-4
LAGUNA NIGUEL,Total,Diazinon,4.320702210060738e-4,0.0013968185408906807,0.0018288887618967545
ALISO VIEJO,Total,Diazinon,8.613591878047908e-5,1.1846089179305278e-4,2.0459681057353186e-4
LAGUNA NIGUEL,Dissolved,Diazinon,0,0.0013968185408906807,0.0013968185408906807
ALISO VIEJO,Dissolved,Diazinon,0,1.1846089179305278e-4,1.1846089179305278e-4
ORANGE CO,Total,Diazinon,5.082895143111745e-4,5.879406541512755e-4,0.0010962301684624498
ORANGE CO,Dissolved,Diazinon,0,5.879406541512755e-4,5.879406541512755e-4
LAGUNA HILLS,Total,Diazinon,2.8704673381990632e-5,1.5455105908428855e-4,1.8325573246627918e-4
LAGUNA HILLS,Dissolved,Diazinon,0,1.5455105908428855e-4,1.5455105908428855e-4
DANA POINT,Total,Diazinon,1.374061131628445e-4,1.303785034770549e-4,2.677846166398994e-4
SAN JUAN CAPISTRANO,Total,Diazinon,1.3309402410841944e-4,4.049885394412233e-4,5.380825635496428e-4
DANA POINT,Dissolved,Diazinon,0,1.303785034770549e-4,1.303785034770549e-4
SAN JUAN CAPISTRANO,Dissolved,Diazinon,0,4.049885394412233e-4,4.049885394412233e-4
SAN CLEMENTE,Total,Diazinon,5.970915679332643e-4,3.912097341230951e-4,9.883013020563595e-4
SAN CLEMENTE,Dissolved,Diazinon,0,3.912097341230951e-4,3.912097341230951e-4
LAGUNA BEACH,Total,Diazinon,1.1643779221802241e-4,4.444520996799756e-5,1.6088300218601996e-4
LAGUNA BEACH,Dissolved,Diazinon,0,4.444520996799756e-5,4.444520996799756e-5
LAKE FOREST,Total,"Dibenz[a,h]anthracene",3.423617926308829e-4,1.3947649567537708e-4,4.8183828830626e-4
MISSION VIEJO,Total,"Dibenz[a,h]anthracene",0.004585893396727657,0.0013460526452028177,0.005931946041930475
LAKE FOREST,Dissolved,"Dibenz[a,h]anthracene",0,1.3947649567537708e-4,1.3947649567537708e-4
MISSION VIEJO,Dissolved,"Dibenz[a,h]anthracene",0,0.0013460526452028177,0.0013460526452028177
LAGUNA WOODS,Total,"Dibenz[a,h]anthracene",2.6974768104342465e-4,0,2.6974768104342465e-4
LAGUNA WOODS,Dissolved,"Dibenz[a,h]anthracene",0,0,0
RANCHO SANTA MARGARITA,Total,"Dibenz[a,h]anthracene",0.0015786653148336697,0.0025275531167587577,0.004106218431592428
RANCHO SANTA MARGARITA,Dissolved,"Dibenz[a,h]anthracene",0,0.0025275531167587577,0.0025275531167587577
LAGUNA NIGUEL,Total,"Dibenz[a,h]anthracene",0.002160351105030369,0.0069840927044534035,0.009144443809483772
ALISO VIEJO,Total,"Dibenz[a,h]anthracene",4.306795939023954e-4,5.923044589652641e-4,0.0010229840528676595
LAGUNA NIGUEL,Dissolved,"Dibenz[a,h]anthracene",0,0.0069840927044534035,0.0069840927044534035
ALISO VIEJO,Dissolved,"Dibenz[a,h]anthracene",0,5.923044589652641e-4,5.923044589652641e-4
ORANGE CO,Total,"Dibenz[a,h]anthracene",0.0025414475715558717,0.002939703270756378,0.00548115084231225
ORANGE CO,Dissolved,"Dibenz[a,h]anthracene",0,0.002939703270756378,0.002939703270756378
LAGUNA HILLS,Total,"Dibenz[a,h]anthracene",1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA HILLS,Dissolved,"Dibenz[a,h]anthracene",0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Total,"Dibenz[a,h]anthracene",6.870305658142226e-4,6.518925173852745e-4,0.001338923083199497
SAN JUAN CAPISTRANO,Total,"Dibenz[a,h]anthracene",6.654701205420973e-4,0.0020249426972061167,0.002690412817748214
DANA POINT,Dissolved,"Dibenz[a,h]anthracene",0,6.518925173852745e-4,6.518925173852745e-4
SAN JUAN CAPISTRANO,Dissolved,"Dibenz[a,h]anthracene",0,0.0020249426972061167,0.0020249426972061167
SAN CLEMENTE,Total,"Dibenz[a,h]anthracene",0.002985457839666322,0.0019560486706154756,0.004941506510281798
SAN CLEMENTE,Dissolved,"Dibenz[a,h]anthracene",0,0.0019560486706154756,0.0019560486706154756
LAGUNA BEACH,Total,"Dibenz[a,h]anthracene",5.82188961090112e-4,2.222260498399878e-4,8.044150109300998e-4
LAGUNA BEACH,Dissolved,"Dibenz[a,h]anthracene",0,2.222260498399878e-4,2.222260498399878e-4
LAKE FOREST,Total,Dibenzothiophene,3.121398679041547e-4,1.1158119654030165e-4,4.2372106444445634e-4
LAKE FOREST,Dissolved,Dibenzothiophene,0,1.1158119654030165e-4,1.1158119654030165e-4
MISSION VIEJO,Dissolved,Dibenzothiophene,0,0.00124251013403337,0.00124251013403337
LAGUNA WOODS,Dissolved,Dibenzothiophene,0,0,0
RANCHO SANTA MARGARITA,Dissolved,Dibenzothiophene,0,0.002325348867418057,0.002325348867418057
LAGUNA NIGUEL,Total,Dibenzothiophene,0.002859349896606694,0.008489370096754422,0.011348719993361116
ALISO VIEJO,Total,Dibenzothiophene,4.172996906826677e-4,6.9053587539058e-4,0.0011078355660732477
LAGUNA NIGUEL,Dissolved,Dibenzothiophene,0,0.008489370096754422,0.008489370096754422
ALISO VIEJO,Dissolved,Dibenzothiophene,0,6.9053587539058e-4,6.9053587539058e-4
ORANGE CO,Total,Dibenzothiophene,0.0025395047597338424,0.002755971816334104,0.005295476576067946
RANCHO SANTA MARGARITA,Total,Dibenzothiophene,0.0013279465453225954,0.002325348867418057,0.0036532954127406524
ORANGE CO,Dissolved,Dibenzothiophene,0,0.002755971816334104,0.002755971816334104
LAGUNA HILLS,Dissolved,Dibenzothiophene,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Total,Dibenzothiophene,6.870305658142226e-4,6.518925173852745e-4,0.001338923083199497
SAN JUAN CAPISTRANO,Total,Dibenzothiophene,6.654701205420973e-4,0.0020249426972061167,0.002690412817748214
DANA POINT,Dissolved,Dibenzothiophene,0,6.518925173852745e-4,6.518925173852745e-4
SAN JUAN CAPISTRANO,Dissolved,Dibenzothiophene,0,0.0020249426972061167,0.0020249426972061167
SAN CLEMENTE,Total,Dibenzothiophene,0.002985457839666322,0.0019560486706154756,0.004941506510281798
SAN CLEMENTE,Dissolved,Dibenzothiophene,0,0.0019560486706154756,0.0019560486706154756
LAGUNA BEACH,Total,Dibenzothiophene,5.82188961090112e-4,2.222260498399878e-4,8.044150109300998e-4
LAGUNA BEACH,Dissolved,Dibenzothiophene,0,2.222260498399878e-4,2.222260498399878e-4
MISSION VIEJO,Total,Dibenzothiophene,0.004585300032092506,0.00124251013403337,0.005827810166125876
LAGUNA WOODS,Total,Dibenzothiophene,2.6974768104342465e-4,0,2.6974768104342465e-4
LAGUNA HILLS,Total,Dibenzothiophene,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAKE FOREST,Total,Dichlorvos,4.108341511570595e-4,1.673717948104525e-4,5.782059459675119e-4
MISSION VIEJO,Total,Dichlorvos,0.005503072076073189,0.0016152631742433813,0.00711833525031657
LAKE FOREST,Dissolved,Dichlorvos,0,1.673717948104525e-4,1.673717948104525e-4
MISSION VIEJO,Dissolved,Dichlorvos,0,0.0016152631742433813,0.0016152631742433813
LAGUNA WOODS,Total,Dichlorvos,3.236972172521096e-4,0,3.236972172521096e-4
LAGUNA WOODS,Dissolved,Dichlorvos,0,0,0
RANCHO SANTA MARGARITA,Total,Dichlorvos,0.0018943983778004036,0.0030330637401105097,0.004927462117910913
RANCHO SANTA MARGARITA,Dissolved,Dichlorvos,0,0.0030330637401105097,0.0030330637401105097
LAGUNA NIGUEL,Total,Dichlorvos,0.0025924213260364428,0.008380911245344085,0.010973332571380529
ALISO VIEJO,Total,Dichlorvos,5.168155126828746e-4,7.107653507583168e-4,0.0012275808634411914
LAGUNA NIGUEL,Dissolved,Dichlorvos,0,0.008380911245344085,0.008380911245344085
ALISO VIEJO,Dissolved,Dichlorvos,0,7.107653507583168e-4,7.107653507583168e-4
ORANGE CO,Total,Dichlorvos,0.003049737085867047,0.003527643924907654,0.006577381010774701
ORANGE CO,Dissolved,Dichlorvos,0,0.003527643924907654,0.003527643924907654
LAGUNA HILLS,Total,Dichlorvos,1.7222804029194376e-4,9.273063545057314e-4,0.0010995343947976751
LAGUNA HILLS,Dissolved,Dichlorvos,0,9.273063545057314e-4,9.273063545057314e-4
DANA POINT,Total,Dichlorvos,8.244366789770671e-4,7.822710208623294e-4,0.0016067076998393965
SAN JUAN CAPISTRANO,Total,Dichlorvos,7.985641446505167e-4,0.00242993123664734,0.0032284953812978566
DANA POINT,Dissolved,Dichlorvos,0,7.822710208623294e-4,7.822710208623294e-4
SAN JUAN CAPISTRANO,Dissolved,Dichlorvos,0,0.00242993123664734,0.00242993123664734
SAN CLEMENTE,Total,Dichlorvos,0.003582549407599586,0.0023472584047385704,0.005929807812338156
SAN CLEMENTE,Dissolved,Dichlorvos,0,0.0023472584047385704,0.0023472584047385704
LAGUNA BEACH,Total,Dichlorvos,6.986267533081343e-4,2.6667125980798536e-4,9.652980131161197e-4
LAGUNA BEACH,Dissolved,Dichlorvos,0,2.6667125980798536e-4,2.6667125980798536e-4
LAKE FOREST,Total,Dieldrin,1.3694471705235316e-4,5.579059827015083e-5,1.9273531532250398e-4
MISSION VIEJO,Total,Dieldrin,0.0018343573586910632,5.384210580811271e-4,0.0023727784167721904
LAKE FOREST,Dissolved,Dieldrin,0,5.579059827015083e-5,5.579059827015083e-5
MISSION VIEJO,Dissolved,Dieldrin,0,5.384210580811271e-4,5.384210580811271e-4
LAGUNA WOODS,Total,Dieldrin,1.0789907241736988e-4,0,1.0789907241736988e-4
LAGUNA WOODS,Dissolved,Dieldrin,0,0,0
RANCHO SANTA MARGARITA,Total,Dieldrin,6.314661259334679e-4,0.0010110212467035033,0.0016424873726369712
RANCHO SANTA MARGARITA,Dissolved,Dieldrin,0,0.0010110212467035033,0.0010110212467035033
LAGUNA NIGUEL,Total,Dieldrin,8.641404420121476e-4,0.0027936370817813615,0.003657777523793509
ALISO VIEJO,Total,Dieldrin,1.7227183756095816e-4,2.3692178358610555e-4,4.091936211470637e-4
LAGUNA NIGUEL,Dissolved,Dieldrin,0,0.0027936370817813615,0.0027936370817813615
ALISO VIEJO,Dissolved,Dieldrin,0,2.3692178358610555e-4,2.3692178358610555e-4
ORANGE CO,Total,Dieldrin,0.001016579028622349,0.001175881308302551,0.0021924603369248997
ORANGE CO,Dissolved,Dieldrin,0,0.001175881308302551,0.001175881308302551
LAGUNA HILLS,Total,Dieldrin,5.7409346763981264e-5,3.091021181685771e-4,3.6651146493255836e-4
LAGUNA HILLS,Dissolved,Dieldrin,0,3.091021181685771e-4,3.091021181685771e-4
DANA POINT,Total,Dieldrin,2.74812226325689e-4,2.607570069541098e-4,5.355692332797988e-4
SAN JUAN CAPISTRANO,Total,Dieldrin,2.661880482168389e-4,8.099770788824466e-4,0.0010761651270992855
DANA POINT,Dissolved,Dieldrin,0,2.607570069541098e-4,2.607570069541098e-4
SAN JUAN CAPISTRANO,Dissolved,Dieldrin,0,8.099770788824466e-4,8.099770788824466e-4
SAN CLEMENTE,Total,Dieldrin,0.0011941831358665287,7.824194682461902e-4,0.001976602604112719
SAN CLEMENTE,Dissolved,Dieldrin,0,7.824194682461902e-4,7.824194682461902e-4
LAGUNA BEACH,Total,Dieldrin,2.3287558443604482e-4,8.889041993599511e-5,3.217660043720399e-4
LAGUNA BEACH,Dissolved,Dieldrin,0,8.889041993599511e-5,8.889041993599511e-5
LAKE FOREST,Total,Dimethoate,6.847235852617658e-4,2.7895299135075415e-4,9.6367657661252e-4
MISSION VIEJO,Total,Dimethoate,0.009171786793455315,0.0026921052904056355,0.01186389208386095
LAKE FOREST,Dissolved,Dimethoate,0,2.7895299135075415e-4,2.7895299135075415e-4
MISSION VIEJO,Dissolved,Dimethoate,0,0.0026921052904056355,0.0026921052904056355
LAGUNA WOODS,Total,Dimethoate,5.394953620868493e-4,0,5.394953620868493e-4
LAGUNA WOODS,Dissolved,Dimethoate,0,0,0
RANCHO SANTA MARGARITA,Total,Dimethoate,0.0031573306296673394,0.005055106233517515,0.008212436863184855
RANCHO SANTA MARGARITA,Dissolved,Dimethoate,0,0.005055106233517515,0.005055106233517515
LAGUNA NIGUEL,Total,Dimethoate,0.004320702210060738,0.013968185408906807,0.018288887618967544
ALISO VIEJO,Total,Dimethoate,8.613591878047908e-4,0.0011846089179305282,0.002045968105735319
LAGUNA NIGUEL,Dissolved,Dimethoate,0,0.013968185408906807,0.013968185408906807
ALISO VIEJO,Dissolved,Dimethoate,0,0.0011846089179305282,0.0011846089179305282
ORANGE CO,Total,Dimethoate,0.005082895143111743,0.005879406541512756,0.0109623016846245
ORANGE CO,Dissolved,Dimethoate,0,0.005879406541512756,0.005879406541512756
LAGUNA HILLS,Total,Dimethoate,2.8704673381990626e-4,0.0015455105908428858,0.0018325573246627922
LAGUNA HILLS,Dissolved,Dimethoate,0,0.0015455105908428858,0.0015455105908428858
DANA POINT,Total,Dimethoate,0.0013740611316284451,0.001303785034770549,0.002677846166398994
SAN JUAN CAPISTRANO,Total,Dimethoate,0.0013309402410841946,0.004049885394412233,0.005380825635496428
DANA POINT,Dissolved,Dimethoate,0,0.001303785034770549,0.001303785034770549
SAN JUAN CAPISTRANO,Dissolved,Dimethoate,0,0.004049885394412233,0.004049885394412233
SAN CLEMENTE,Total,Dimethoate,0.005970915679332644,0.003912097341230951,0.009883013020563595
SAN CLEMENTE,Dissolved,Dimethoate,0,0.003912097341230951,0.003912097341230951
LAGUNA BEACH,Total,Dimethoate,0.001164377922180224,4.444520996799756e-4,0.0016088300218601995
LAGUNA BEACH,Dissolved,Dimethoate,0,4.444520996799756e-4,4.444520996799756e-4
LAKE FOREST,Total,Disulfoton,1.3694471705235316e-4,5.579059827015083e-5,1.9273531532250398e-4
MISSION VIEJO,Total,Disulfoton,0.0018343573586910632,5.384210580811271e-4,0.0023727784167721904
LAKE FOREST,Dissolved,Disulfoton,0,5.579059827015083e-5,5.579059827015083e-5
MISSION VIEJO,Dissolved,Disulfoton,0,5.384210580811271e-4,5.384210580811271e-4
LAGUNA WOODS,Total,Disulfoton,1.0789907241736988e-4,0,1.0789907241736988e-4
LAGUNA WOODS,Dissolved,Disulfoton,0,0,0
RANCHO SANTA MARGARITA,Total,Disulfoton,6.314661259334679e-4,0.0010110212467035033,0.0016424873726369712
RANCHO SANTA MARGARITA,Dissolved,Disulfoton,0,0.0010110212467035033,0.0010110212467035033
LAGUNA NIGUEL,Total,Disulfoton,8.641404420121476e-4,0.0027936370817813615,0.003657777523793509
ALISO VIEJO,Total,Disulfoton,1.7227183756095816e-4,2.3692178358610555e-4,4.091936211470637e-4
LAGUNA NIGUEL,Dissolved,Disulfoton,0,0.0027936370817813615,0.0027936370817813615
ALISO VIEJO,Dissolved,Disulfoton,0,2.3692178358610555e-4,2.3692178358610555e-4
ORANGE CO,Total,Disulfoton,0.001016579028622349,0.001175881308302551,0.0021924603369248997
ORANGE CO,Dissolved,Disulfoton,0,0.001175881308302551,0.001175881308302551
LAGUNA HILLS,Total,Disulfoton,5.7409346763981264e-5,3.091021181685771e-4,3.6651146493255836e-4
LAGUNA HILLS,Dissolved,Disulfoton,0,3.091021181685771e-4,3.091021181685771e-4
DANA POINT,Total,Disulfoton,2.74812226325689e-4,2.607570069541098e-4,5.355692332797988e-4
SAN JUAN CAPISTRANO,Total,Disulfoton,2.661880482168389e-4,8.099770788824466e-4,0.0010761651270992855
DANA POINT,Dissolved,Disulfoton,0,2.607570069541098e-4,2.607570069541098e-4
SAN JUAN CAPISTRANO,Dissolved,Disulfoton,0,8.099770788824466e-4,8.099770788824466e-4
SAN CLEMENTE,Total,Disulfoton,0.0011941831358665287,7.824194682461902e-4,0.001976602604112719
SAN CLEMENTE,Dissolved,Disulfoton,0,7.824194682461902e-4,7.824194682461902e-4
LAGUNA BEACH,Total,Disulfoton,2.3287558443604482e-4,8.889041993599511e-5,3.217660043720399e-4
LAGUNA BEACH,Dissolved,Disulfoton,0,8.889041993599511e-5,8.889041993599511e-5
LAKE FOREST,Total,Endosulfan-I,3.423617926308829e-4,1.3947649567537708e-4,4.8183828830626e-4
MISSION VIEJO,Total,Endosulfan-I,0.004585893396727657,0.0013460526452028177,0.005931946041930475
LAKE FOREST,Dissolved,Endosulfan-I,0,1.3947649567537708e-4,1.3947649567537708e-4
MISSION VIEJO,Dissolved,Endosulfan-I,0,0.0013460526452028177,0.0013460526452028177
LAGUNA WOODS,Total,Endosulfan-I,2.6974768104342465e-4,0,2.6974768104342465e-4
LAGUNA WOODS,Dissolved,Endosulfan-I,0,0,0
RANCHO SANTA MARGARITA,Total,Endosulfan-I,0.0015786653148336697,0.0025275531167587577,0.004106218431592428
RANCHO SANTA MARGARITA,Dissolved,Endosulfan-I,0,0.0025275531167587577,0.0025275531167587577
LAGUNA NIGUEL,Total,Endosulfan-I,0.002160351105030369,0.0069840927044534035,0.009144443809483772
ALISO VIEJO,Total,Endosulfan-I,4.306795939023954e-4,5.923044589652641e-4,0.0010229840528676595
LAGUNA NIGUEL,Dissolved,Endosulfan-I,0,0.0069840927044534035,0.0069840927044534035
ALISO VIEJO,Dissolved,Endosulfan-I,0,5.923044589652641e-4,5.923044589652641e-4
ORANGE CO,Total,Endosulfan-I,0.0025414475715558717,0.002939703270756378,0.00548115084231225
ORANGE CO,Dissolved,Endosulfan-I,0,0.002939703270756378,0.002939703270756378
LAGUNA HILLS,Total,Endosulfan-I,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA HILLS,Dissolved,Endosulfan-I,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Total,Endosulfan-I,6.870305658142226e-4,6.518925173852745e-4,0.001338923083199497
SAN JUAN CAPISTRANO,Total,Endosulfan-I,6.654701205420973e-4,0.0020249426972061167,0.002690412817748214
DANA POINT,Dissolved,Endosulfan-I,0,6.518925173852745e-4,6.518925173852745e-4
SAN JUAN CAPISTRANO,Dissolved,Endosulfan-I,0,0.0020249426972061167,0.0020249426972061167
SAN CLEMENTE,Total,Endosulfan-I,0.002985457839666322,0.0019560486706154756,0.004941506510281798
SAN CLEMENTE,Dissolved,Endosulfan-I,0,0.0019560486706154756,0.0019560486706154756
LAGUNA BEACH,Total,Endosulfan-I,5.82188961090112e-4,2.222260498399878e-4,8.044150109300998e-4
LAGUNA BEACH,Dissolved,Endosulfan-I,0,2.222260498399878e-4,2.222260498399878e-4
LAKE FOREST,Total,Endosulfan-II,3.423617926308829e-4,1.3947649567537708e-4,4.8183828830626e-4
MISSION VIEJO,Total,Endosulfan-II,0.004585893396727657,0.0013460526452028177,0.005931946041930475
LAKE FOREST,Dissolved,Endosulfan-II,0,1.3947649567537708e-4,1.3947649567537708e-4
MISSION VIEJO,Dissolved,Endosulfan-II,0,0.0013460526452028177,0.0013460526452028177
LAGUNA WOODS,Total,Endosulfan-II,2.6974768104342465e-4,0,2.6974768104342465e-4
LAGUNA WOODS,Dissolved,Endosulfan-II,0,0,0
RANCHO SANTA MARGARITA,Total,Endosulfan-II,0.0015786653148336697,0.0025275531167587577,0.004106218431592428
RANCHO SANTA MARGARITA,Dissolved,Endosulfan-II,0,0.0025275531167587577,0.0025275531167587577
LAGUNA NIGUEL,Total,Endosulfan-II,0.002160351105030369,0.0069840927044534035,0.009144443809483772
ALISO VIEJO,Total,Endosulfan-II,4.306795939023954e-4,5.923044589652641e-4,0.0010229840528676595
LAGUNA NIGUEL,Dissolved,Endosulfan-II,0,0.0069840927044534035,0.0069840927044534035
ALISO VIEJO,Dissolved,Endosulfan-II,0,5.923044589652641e-4,5.923044589652641e-4
ORANGE CO,Total,Endosulfan-II,0.0025414475715558717,0.002939703270756378,0.00548115084231225
ORANGE CO,Dissolved,Endosulfan-II,0,0.002939703270756378,0.002939703270756378
LAGUNA HILLS,Total,Endosulfan-II,1.4352336690995313e-4,7.727552954214429e-4,9.162786623313961e-4
LAGUNA HILLS,Dissolved,Endosulfan-II,0,7.727552954214429e-4,7.727552954214429e-4
DANA POINT,Total,Endosulfan-II,6.870305658142226e-4,6.518925173852745e-4,0.001338923083199497
SAN JUAN CAPISTRANO,Total,Endosulfan-II,6.654701205420973e-4,0.0020249426972061167,0.002690412817748214
DANA POINT,Dissolved,Endosulfan-II,0,6.518925173852745e-4,6.518925173852745e-4
