JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
LAGUNA HILLS,Dissolved,"Copper, Total",0.3961244926714707,4.775627725704517,5.171752218375988
DANA POINT,Total,"Copper, Total",2.394009034843021,4.741431576448897,7.1354406112919175
SAN JUAN CAPISTRANO,Total,"Copper, Total",1.2687682529326316,7.1075488671934695,8.376317120126101
DANA POINT,Dissolved,"Copper, Total",1.4716761970823091,4.741431576448897,6.213107773531206
SAN JUAN CAPISTRANO,Dissolved,"Copper, Total",0.9804958306582886,7.1075488671934695,8.088044697851759
SAN CLEMENTE,Total,"Copper, Total",6.759105284531255,11.288845890289563,18.047951174820817
SAN CLEMENTE,Dissolved,"Copper, Total",6.012583972503903,11.288845890289563,17.301429862793466
LAGUNA BEACH,Total,"Copper, Total",1.0266086889377724,0.7844579559351568,1.8110666448729291
LAGUNA BEACH,Dissolved,"Copper, Total",0.7761135029316358,0.7844579559351568,1.5605714588667925
LAKE FOREST,Total,"Iron, Total",16.298890612283877,11.994978628082428,28.293869240366305
MISSION VIEJO,Total,"Iron, Total",459.17289215672514,177.01384080090702,636.1867329576321
LAKE FOREST,Dissolved,"Iron, Total",1.3694471705235318,11.994978628082428,13.36442579860596
MISSION VIEJO,Dissolved,"Iron, Total",44.02110700067716,177.01384080090702,221.03494780158417
LAGUNA WOODS,Total,"Iron, Total",20.8591525376643,0,20.8591525376643
LAGUNA WOODS,Dissolved,"Iron, Total",1.1466927684793748,0,1.1466927684793748
RANCHO SANTA MARGARITA,Total,"Iron, Total",168.76991751583253,410.32563355684493,579.0955510726775
RANCHO SANTA MARGARITA,Dissolved,"Iron, Total",41.71375573900726,410.32563355684493,452.0393892958522
LAGUNA NIGUEL,Total,"Iron, Total",889.9096576133536,1767.6738634971566,2657.5835211105104
ALISO VIEJO,Total,"Iron, Total",18.763081711471287,76.94394621022927,95.70702792170056
LAGUNA NIGUEL,Dissolved,"Iron, Total",17.109789741002682,1767.6738634971566,1784.7836532381593
ALISO VIEJO,Dissolved,"Iron, Total",5.001274641606462,76.94394621022927,81.94522085183573
ORANGE CO,Total,"Iron, Total",617.6081560209324,596.333098697164,1213.9412547180964
ORANGE CO,Dissolved,"Iron, Total",77.20115948695347,596.333098697164,673.5342581841174
LAGUNA HILLS,Total,"Iron, Total",7.003940305205713,40.80147959825219,47.8054199034579
LAGUNA HILLS,Dissolved,"Iron, Total",0.5740934676398125,40.80147959825219,41.375573065892006
DANA POINT,Total,"Iron, Total",390.20346619901756,225.42443251182792,615.6278987108454
SAN JUAN CAPISTRANO,Total,"Iron, Total",53.757433293388395,91.60840762160471,145.3658409149931
DANA POINT,Dissolved,"Iron, Total",9.327627986550759,225.42443251182792,234.75206049837868
SAN JUAN CAPISTRANO,Dissolved,"Iron, Total",10.819585587378178,91.60840762160471,102.42799320898288
SAN CLEMENTE,Total,"Iron, Total",194.2017558322549,137.7947377145393,331.9964935467942
SAN CLEMENTE,Dissolved,"Iron, Total",74.34014833916687,137.7947377145393,212.13488605370617
LAGUNA BEACH,Total,"Iron, Total",22.337525998183644,7.140863734858274,29.47838973304192
LAGUNA BEACH,Dissolved,"Iron, Total",7.2170809844872,7.140863734858274,14.357944719345475
LAKE FOREST,Total,"Lead, Total",0.035693586026127565,0.02104102563331403,0.056734611659441596
MISSION VIEJO,Total,"Lead, Total",0.6019968236881296,0.26752796323406014,0.8695247869221897
LAKE FOREST,Dissolved,"Lead, Total",0.013694471705235318,0.02104102563331403,0.034735497338549345
MISSION VIEJO,Dissolved,"Lead, Total",0.18343573586910633,0.26752796323406014,0.45096369910316647
LAGUNA WOODS,Total,"Lead, Total",0.038110227256941666,0,0.038110227256941666
LAGUNA WOODS,Dissolved,"Lead, Total",0.010789907241736988,0,0.010789907241736988
RANCHO SANTA MARGARITA,Total,"Lead, Total",0.16484640087459956,0.31503422047281154,0.4798806213474111
RANCHO SANTA MARGARITA,Dissolved,"Lead, Total",0.04881579526857793,0.31503422047281154,0.3638500157413895
LAGUNA NIGUEL,Total,"Lead, Total",0.41219492765243965,1.2821323870070251,1.6943273146594648
ALISO VIEJO,Total,"Lead, Total",0.049669031416303557,0.09560184498111866,0.14527087639742223
LAGUNA NIGUEL,Dissolved,"Lead, Total",0.08641404420121476,1.2821323870070251,1.3685464312082398
ALISO VIEJO,Dissolved,"Lead, Total",0.02295055535991676,0.09560184498111866,0.11855240034103542
ORANGE CO,Total,"Lead, Total",0.3620578359332366,0.5237851299137686,0.8858429658470052
ORANGE CO,Dissolved,"Lead, Total",0.10169326586688975,0.5237851299137686,0.6254783957806583
LAGUNA HILLS,Total,"Lead, Total",0.02066736483503325,0.09479131623836366,0.11545868107339691
LAGUNA HILLS,Dissolved,"Lead, Total",0.0057409346763981255,0.09479131623836366,0.10053225091476178
DANA POINT,Total,"Lead, Total",0.1491249658028678,0.15235659406318705,0.30148155986605485
SAN JUAN CAPISTRANO,Total,"Lead, Total",0.02661880482168389,0.16199541577648938,0.18861422059817326
DANA POINT,Dissolved,"Lead, Total",0.027481222632568903,0.15235659406318705,0.17983781669575596
SAN JUAN CAPISTRANO,Dissolved,"Lead, Total",0.02661880482168389,0.16199541577648938,0.18861422059817326
SAN CLEMENTE,Total,"Lead, Total",0.30992098070576896,0.30621052825453177,0.6161315089603008
SAN CLEMENTE,Dissolved,"Lead, Total",0.22666586461024127,0.30621052825453177,0.5328763928647731
LAGUNA BEACH,Total,"Lead, Total",0.02328755844360448,0.017778083987199024,0.0410656424308035
LAGUNA BEACH,Dissolved,"Lead, Total",0.02328755844360448,0.017778083987199024,0.0410656424308035
LAKE FOREST,Total,"Manganese, Total",35.22355066708745,19.080384608391583,54.303935275479034
MISSION VIEJO,Total,"Manganese, Total",725.0076012332886,265.0569951639377,990.0645963972263
LAKE FOREST,Dissolved,"Manganese, Total",27.876113319070093,19.080384608391583,46.956497927461676
MISSION VIEJO,Dissolved,"Manganese, Total",616.9270234973038,265.0569951639377,881.9840186612415
LAGUNA WOODS,Total,"Manganese, Total",56.52715580317192,0,56.52715580317192
LAGUNA WOODS,Dissolved,"Manganese, Total",44.40437517111496,0,44.40437517111496
RANCHO SANTA MARGARITA,Total,"Manganese, Total",38.80001987323661,302.1902065546903,340.9902264279269
RANCHO SANTA MARGARITA,Dissolved,"Manganese, Total",29.16112460041393,302.1902065546903,331.3513311551042
LAGUNA NIGUEL,Total,"Manganese, Total",207.57697947480952,951.8794549217156,1159.456434396525
ALISO VIEJO,Total,"Manganese, Total",23.120453886084807,60.95803853674296,84.07849242282776
LAGUNA NIGUEL,Dissolved,"Manganese, Total",159.01108879012793,951.8794549217156,1110.8905437118435
ALISO VIEJO,Dissolved,"Manganese, Total",17.79926920873602,60.95803853674296,78.75730774547898
ORANGE CO,Total,"Manganese, Total",94.7127183087622,665.600349780714,760.3130680894762
ORANGE CO,Dissolved,"Manganese, Total",54.73047492199525,665.600349780714,720.3308247027093
LAGUNA HILLS,Total,"Manganese, Total",28.41762664817072,272.00986398834794,300.42749063651866
LAGUNA HILLS,Dissolved,"Manganese, Total",22.102598504132782,272.00986398834794,294.11246249248074
DANA POINT,Total,"Manganese, Total",199.8282052085136,123.0400562813464,322.86826148986
SAN JUAN CAPISTRANO,Total,"Manganese, Total",19.735672475937452,58.02473298844128,77.76040546437874
DANA POINT,Dissolved,"Manganese, Total",167.7630830127404,123.0400562813464,290.8031392940868
SAN JUAN CAPISTRANO,Dissolved,"Manganese, Total",18.86100054495484,58.02473298844128,76.88573353339612
SAN CLEMENTE,Total,"Manganese, Total",1819.4866982639962,10946.0801465551,12765.566844819095
SAN CLEMENTE,Dissolved,"Manganese, Total",1712.1777563052103,10946.0801465551,12658.25790286031
LAGUNA BEACH,Total,"Manganese, Total",25.786352994170315,17.533635332375038,43.31998832654536
LAGUNA BEACH,Dissolved,"Manganese, Total",23.359704010066018,17.533635332375038,40.89333934244105
LAKE FOREST,Total,MBAS,7.77690428409607,3.5387179474209955,11.315622231517066
MISSION VIEJO,Total,MBAS,220.84499016855497,84.49845480260689,305.34344497116183
LAKE FOREST,Dissolved,MBAS,0,3.5387179474209955,3.5387179474209955
MISSION VIEJO,Dissolved,MBAS,0,84.49845480260689,84.49845480260689
LAGUNA WOODS,Total,MBAS,3.0077778468352623,0,3.0077778468352623
LAGUNA WOODS,Dissolved,MBAS,0,0,0
RANCHO SANTA MARGARITA,Total,MBAS,30.90640541134548,58.1256335154778,89.03203892682328
RANCHO SANTA MARGARITA,Dissolved,MBAS,0,58.1256335154778,58.1256335154778
LAGUNA NIGUEL,Total,MBAS,87.04190182099988,376.3791050181798,463.4210068391797
ALISO VIEJO,Total,MBAS,19.17951198371527,23.812006106847377,42.99151809056265
LAGUNA NIGUEL,Dissolved,MBAS,0,376.3791050181798,376.3791050181798
ALISO VIEJO,Dissolved,MBAS,0,23.812006106847377,23.812006106847377
ORANGE CO,Total,MBAS,47.316988053215354,87.051963105273245,134.36895115848858
ORANGE CO,Dissolved,MBAS,0,87.051963105273245,87.051963105273245
LAGUNA HILLS,Total,MBAS,1.4352336690995315,7.727552954214429,9.16278662331396
LAGUNA HILLS,Dissolved,MBAS,0,7.727552954214429,7.727552954214429
DANA POINT,Total,MBAS,21.11623121343333,16.278687434135144,37.394918647568474
SAN JUAN CAPISTRANO,Total,MBAS,9.192400668431192,28.97917993334975,38.171580601780946
DANA POINT,Dissolved,MBAS,0,16.278687434135144,16.278687434135144
SAN JUAN CAPISTRANO,Dissolved,MBAS,0,28.97917993334975,28.97917993334975
SAN CLEMENTE,Total,MBAS,69.13343599641836,54.28035060957946,123.41378660599781
SAN CLEMENTE,Dissolved,MBAS,0,54.28035060957946,54.28035060957946
LAGUNA BEACH,Total,MBAS,13.333651991539934,4.657858004646144,17.99150999618608
LAGUNA BEACH,Dissolved,MBAS,0,4.657858004646144,4.657858004646144
LAKE FOREST,Total,"Nickel, Total",0.4724085760549846,0.28692307681791857,0.7593316528729032
MISSION VIEJO,Total,"Nickel, Total",96.51902979976796,23.909062161496642,120.42809196126461
LAKE FOREST,Dissolved,"Nickel, Total",0.503302824839558,0.28692307681791857,0.7902259016574766
MISSION VIEJO,Dissolved,"Nickel, Total",95.35174162185217,23.909062161496642,119.26080378334882
LAGUNA WOODS,Total,"Nickel, Total",0.5281766917281945,0,0.5281766917281945
LAGUNA WOODS,Dissolved,"Nickel, Total",0.5166815548582735,0,0.5166815548582735
RANCHO SANTA MARGARITA,Total,"Nickel, Total",3.731511043691913,34.31729638110635,38.04880742479826
RANCHO SANTA MARGARITA,Dissolved,"Nickel, Total",3.6714337183132155,34.31729638110635,37.98873009941957
LAGUNA NIGUEL,Total,"Nickel, Total",19.45932895114036,80.47318111460781,99.93251006574818
ALISO VIEJO,Total,"Nickel, Total",1.2345910447535693,4.025938969468359,5.260530014221928
LAGUNA NIGUEL,Dissolved,"Nickel, Total",18.459926641317907,80.47318111460781,98.93310775592572
ALISO VIEJO,Dissolved,"Nickel, Total",1.2748680121292044,4.025938969468359,5.300806981597564
ORANGE CO,Total,"Nickel, Total",15.481401412243581,92.0996785964345,107.58108000867809
ORANGE CO,Dissolved,"Nickel, Total",13.779497737150475,92.0996785964345,105.87917633358498
LAGUNA HILLS,Total,"Nickel, Total",0.27269439712891097,2.9055599107846257,3.178254307913537
LAGUNA HILLS,Dissolved,"Nickel, Total",0.2669534624525129,2.9055599107846257,3.1725133732371384
DANA POINT,Total,"Nickel, Total",19.536309013923884,14.569797763560887,34.10610677748477
SAN JUAN CAPISTRANO,Total,"Nickel, Total",0.7104690674764945,4.14888259294231,4.859351660418804
DANA POINT,Dissolved,"Nickel, Total",17.9028204239089,14.569797763560887,32.472618187469784
SAN JUAN CAPISTRANO,Dissolved,"Nickel, Total",0.8385776946234013,4.14888259294231,4.987460287565711
SAN CLEMENTE,Total,"Nickel, Total",170.13115904101863,976.7529036718379,1146.8840627128566
SAN CLEMENTE,Dissolved,"Nickel, Total",166.13270533225673,976.7529036718379,1142.8856090040947
LAGUNA BEACH,Total,"Nickel, Total",1.0227981062711797,0.5066753936351722,1.529473499906352
LAGUNA BEACH,Dissolved,"Nickel, Total",1.0322781002910366,0.5066753936351722,1.5389534939262088
LAKE FOREST,Total,"Silver, Total",0.013694471705235318,0.011158119654030166,0.024852591359265486
MISSION VIEJO,Total,"Silver, Total",0.18343573586910633,0.10768421161622543,0.29111994748533176
LAKE FOREST,Dissolved,"Silver, Total",0.013694471705235318,0.011158119654030166,0.024852591359265486
MISSION VIEJO,Dissolved,"Silver, Total",0.18343573586910633,0.10768421161622543,0.29111994748533176
LAGUNA WOODS,Total,"Silver, Total",0.010789907241736988,0,0.010789907241736988
LAGUNA WOODS,Dissolved,"Silver, Total",0.010789907241736988,0,0.010789907241736988
RANCHO SANTA MARGARITA,Total,"Silver, Total",0.04881579526857793,0.2183805892879567,0.2671963845565346
RANCHO SANTA MARGARITA,Dissolved,"Silver, Total",0.04881579526857793,0.2183805892879567,0.2671963845565346
LAGUNA NIGUEL,Total,"Silver, Total",0.08641404420121476,0.5258610977470799,0.6122751419482947
ALISO VIEJO,Total,"Silver, Total",0.016144521252038812,0.04920683197557578,0.0653513532276146
LAGUNA NIGUEL,Dissolved,"Silver, Total",0.08641404420121476,0.5258610977470799,0.6122751419482947
ALISO VIEJO,Dissolved,"Silver, Total",0.016144521252038812,0.04920683197557578,0.0653513532276146
ORANGE CO,Total,"Silver, Total",0.10156810531336906,0.24987477801429214,0.3514428833276612
ORANGE CO,Dissolved,"Silver, Total",0.10156810531336906,0.24987477801429214,0.3514428833276612
LAGUNA HILLS,Total,"Silver, Total",0.0057409346763981255,0.06182042363371544,0.06756135831011356
LAGUNA HILLS,Dissolved,"Silver, Total",0.0057409346763981255,0.06182042363371544,0.06756135831011356
DANA POINT,Total,"Silver, Total",0.027481222632568903,0.05215140139082197,0.07963262402339087
SAN JUAN CAPISTRANO,Total,"Silver, Total",0.02661880482168389,0.16199541577648938,0.18861422059817326
DANA POINT,Dissolved,"Silver, Total",0.027481222632568903,0.05215140139082197,0.07963262402339087
SAN JUAN CAPISTRANO,Dissolved,"Silver, Total",0.02661880482168389,0.16199541577648938,0.18861422059817326
SAN CLEMENTE,Total,"Silver, Total",0.10344714425956801,0.19690889950862456,0.3003560437681926
SAN CLEMENTE,Dissolved,"Silver, Total",0.08956373518998967,0.19690889950862456,0.2864726346986142
LAGUNA BEACH,Total,"Silver, Total",0.02328755844360448,0.017778083987199024,0.0410656424308035
LAGUNA BEACH,Dissolved,"Silver, Total",0.02328755844360448,0.017778083987199024,0.0410656424308035
LAKE FOREST,Total,"Zinc, Total",1.2166294604521832,1.6551210820144746,2.871750542466658
MISSION VIEJO,Total,"Zinc, Total",50.58209768450427,18.037105445717756,68.61920313022202
LAKE FOREST,Dissolved,"Zinc, Total",0.8660551336221354,1.6551210820144746,2.52117621563661
MISSION VIEJO,Dissolved,"Zinc, Total",36.74645136600765,18.037105445717756,54.783556811725404
LAGUNA WOODS,Total,"Zinc, Total",0.5394953620868493,0,0.5394953620868493
LAGUNA WOODS,Dissolved,"Zinc, Total",0.5394953620868493,0,0.5394953620868493
RANCHO SANTA MARGARITA,Total,"Zinc, Total",14.58417695646459,28.458803778636895,43.04298073510149
RANCHO SANTA MARGARITA,Dissolved,"Zinc, Total",6.898019053978761,28.458803778636895,35.356822832615656
LAGUNA NIGUEL,Total,"Zinc, Total",21.221827475962986,111.74548327125446,132.96731074721745
ALISO VIEJO,Total,"Zinc, Total",4.413970134471792,12.786320733047342,17.200290867519133
LAGUNA NIGUEL,Dissolved,"Zinc, Total",16.252945242960372,111.74548327125446,127.99842851421482
ALISO VIEJO,Dissolved,"Zinc, Total",3.847588784007635,12.786320733047342,16.633909517054978
ORANGE CO,Total,"Zinc, Total",9.666328696328943,44.66257719222937,54.32890588855831
ORANGE CO,Dissolved,"Zinc, Total",8.218495573034884,44.66257719222937,52.88107276526426
LAGUNA HILLS,Total,"Zinc, Total",0.28704673381990625,3.0910211816857713,3.3780679155056776
LAGUNA HILLS,Dissolved,"Zinc, Total",0.28704673381990625,3.0910211816857713,3.3780679155056776
DANA POINT,Total,"Zinc, Total",12.305160382773566,10.908334790913594,23.21349517368716
SAN JUAN CAPISTRANO,Total,"Zinc, Total",1.3309402410841946,8.099770788824467,9.430711029908661
DANA POINT,Dissolved,"Zinc, Total",6.759325594741547,10.908334790913594,17.66766038565514
SAN JUAN CAPISTRANO,Dissolved,"Zinc, Total",1.3309402410841946,8.099770788824467,9.430711029908661
SAN CLEMENTE,Total,"Zinc, Total",71.73508814227061,328.55097504104606,400.2860631833167
SAN CLEMENTE,Dissolved,"Zinc, Total",69.71653480047458,328.55097504104606,398.2675098415206
LAGUNA BEACH,Total,"Zinc, Total",6.932681163891497,2.3778187332878695,9.310499897179367
LAGUNA BEACH,Dissolved,"Zinc, Total",4.838863036997282,2.3778187332878695,7.216681770285151
LAKE FOREST,Total,Nitrate + Nitrite as N,574.6932030529285,182.0633190215922,756.7565220745207
MISSION VIEJO,Total,Nitrate + Nitrite as N,4382.786283763877,966.2863255695962,5349.072609333473
LAKE FOREST,Dissolved,Nitrate + Nitrite as N,0,182.0633190215922,182.0633190215922
MISSION VIEJO,Dissolved,Nitrate + Nitrite as N,0,966.2863255695962,966.2863255695962
LAGUNA WOODS,Total,Nitrate + Nitrite as N,214.03517683375955,0,214.03517683375955
LAGUNA WOODS,Dissolved,Nitrate + Nitrite as N,0,0,0
RANCHO SANTA MARGARITA,Total,Nitrate + Nitrite as N,408.53344889723013,1431.9527211881732,1840.4861700854033
RANCHO SANTA MARGARITA,Dissolved,Nitrate + Nitrite as N,0,1431.9527211881732,1431.9527211881732
LAGUNA NIGUEL,Total,Nitrate + Nitrite as N,1689.860845748248,5804.191866383394,7494.052712131642
ALISO VIEJO,Total,Nitrate + Nitrite as N,839.9967851056176,1207.8739536504615,2047.8707387560792
LAGUNA NIGUEL,Dissolved,Nitrate + Nitrite as N,0,5804.191866383394,5804.191866383394
ALISO VIEJO,Dissolved,Nitrate + Nitrite as N,0,1207.8739536504615,1207.8739536504615
ORANGE CO,Total,Nitrate + Nitrite as N,2422.8590364944685,3464.7815201446047,5887.640556639073
ORANGE CO,Dissolved,Nitrate + Nitrite as N,0,3464.7815201446047,3464.7815201446047
LAGUNA HILLS,Total,Nitrate + Nitrite as N,109.07775885156438,587.2940245202966,696.3717833718609
LAGUNA HILLS,Dissolved,Nitrate + Nitrite as N,0,587.2940245202966,587.2940245202966
DANA POINT,Total,Nitrate + Nitrite as N,905.5552918009498,625.3822216782734,1530.937513479223
SAN JUAN CAPISTRANO,Total,Nitrate + Nitrite as N,827.9976840125285,2705.323443467372,3533.3211274799005
DANA POINT,Dissolved,Nitrate + Nitrite as N,0,625.3822216782734,625.3822216782734
SAN JUAN CAPISTRANO,Dissolved,Nitrate + Nitrite as N,0,2705.323443467372,2705.323443467372
SAN CLEMENTE,Total,Nitrate + Nitrite as N,3047.9480809031948,5376.688783354289,8424.636864257483
SAN CLEMENTE,Dissolved,Nitrate + Nitrite as N,0,5376.688783354289,5376.688783354289
LAGUNA BEACH,Total,Nitrate + Nitrite as N,196.26448103888612,81.11250819159554,277.3769892304816
LAGUNA BEACH,Dissolved,Nitrate + Nitrite as N,0,81.11250819159554,81.11250819159554
LAKE FOREST,Total,"Nitrogen, Total Kjeldahl",117.15477855245251,57.464316218255355,174.61909477070787
MISSION VIEJO,Total,"Nitrogen, Total Kjeldahl",2847.0499786505393,772.6342183464175,3619.684196996957
LAKE FOREST,Dissolved,"Nitrogen, Total Kjeldahl",0,57.464316218255355,57.464316218255355
MISSION VIEJO,Dissolved,"Nitrogen, Total Kjeldahl",0,772.6342183464175,772.6342183464175
LAGUNA WOODS,Total,"Nitrogen, Total Kjeldahl",73.69933814523519,0,73.69933814523519
LAGUNA WOODS,Dissolved,"Nitrogen, Total Kjeldahl",0,0,0
RANCHO SANTA MARGARITA,Total,"Nitrogen, Total Kjeldahl",394.6538711537223,817.3348513662795,1211.9887225200018
RANCHO SANTA MARGARITA,Dissolved,"Nitrogen, Total Kjeldahl",0,817.3348513662795,817.3348513662795
LAGUNA NIGUEL,Total,"Nitrogen, Total Kjeldahl",1360.079958194211,3278.415281266951,4638.495239461162
ALISO VIEJO,Total,"Nitrogen, Total Kjeldahl",252.14975174227618,320.37506975470467,572.5248214969808
LAGUNA NIGUEL,Dissolved,"Nitrogen, Total Kjeldahl",0,3278.415281266951,3278.415281266951
ALISO VIEJO,Dissolved,"Nitrogen, Total Kjeldahl",0,320.37506975470467,320.37506975470467
ORANGE CO,Total,"Nitrogen, Total Kjeldahl",2203.7805653578735,1425.6744278926558,3629.4549932505292
ORANGE CO,Dissolved,"Nitrogen, Total Kjeldahl",0,1425.6744278926558,1425.6744278926558
LAGUNA HILLS,Total,"Nitrogen, Total Kjeldahl",37.02902866276792,199.37086621873226,236.3998948815002
LAGUNA HILLS,Dissolved,"Nitrogen, Total Kjeldahl",0,199.37086621873226,199.37086621873226
DANA POINT,Total,"Nitrogen, Total Kjeldahl",310.107476660226,369.18846234586044,679.2959390060864
SAN JUAN CAPISTRANO,Total,"Nitrogen, Total Kjeldahl",219.89251546789302,637.8569496199268,857.7494650878198
