"","Inst Time","Flow (cfs)"
"5","4/26/2023 0:00","0.021"
"6","4/27/2023 0:00","0.022"
"7","4/28/2023 0:00","0.024"
"8","4/29/2023 0:00","0.023"
"9","4/30/2023 0:00","0.021"
"10","5/1/2023 0:00","0.021"
"11","5/2/2023 0:00","0.019"
"12","5/3/2023 0:00","0.019"
"13","5/4/2023 0:00","0.025"
"14","5/5/2023 0:00","0.021"
"15","5/6/2023 0:00","0.026"
"16","5/7/2023 0:00","0.026"
"17","5/8/2023 0:00","0.023"
"18","5/9/2023 0:00","0.024"
"19","5/10/2023 0:00","0.024"
"20","5/11/2023 0:00","0.025"
"21","5/12/2023 0:00","0.025"
"22","5/13/2023 0:00","0.025"
"23","5/14/2023 0:00","0.026"
"24","5/15/2023 0:00","0.026"
"25","5/16/2023 0:00","0.027"
"26","5/17/2023 0:00","0.027"
"27","5/18/2023 0:00","0.027"
"28","5/19/2023 0:00","0.028"
"29","5/20/2023 0:00","0.028"
"30","5/21/2023 0:00","0.028"
"31","5/22/2023 0:00","0.029"
"32","5/23/2023 0:00","0.029"
"33","5/24/2023 0:00","0.03"
"34","5/25/2023 0:00","0.03"
"35","5/26/2023 0:00","0.03"
"36","5/27/2023 0:00","0.031"
"37","5/28/2023 0:00","0.031"
"38","5/29/2023 0:00","0.032"
"39","5/30/2023 0:00","0.026"
"40","5/31/2023 0:00","0.024"
"41","6/1/2023 0:00","0.028"
"42","6/2/2023 0:00","0.03"
"43","6/3/2023 0:00","0.033"
"44","6/4/2023 0:00","0.03"
"45","6/5/2023 0:00","0.025"
"46","6/6/2023 0:00","0.024"
"47","6/7/2023 0:00","0.027"
"48","6/8/2023 0:00","0.024"
"49","6/9/2023 0:00","0.029"
"50","6/10/2023 0:00","0.028"
"51","6/11/2023 0:00","0.026"
"52","6/12/2023 0:00","0.026"
"53","6/13/2023 0:00","0.027"
"54","6/14/2023 0:00","0.024"
"55","6/15/2023 0:00","0.03"
"56","6/16/2023 0:00","0.03"
"57","6/17/2023 0:00","0.031"
"58","6/18/2023 0:00","0.03"
"59","6/19/2023 0:00","0.027"
"60","6/20/2023 0:00","0.023"
"61","6/21/2023 0:00","0.024"
"62","6/22/2023 0:00","0.028"
"63","6/23/2023 0:00","0.025"
"64","6/24/2023 0:00","0.027"
"65","6/25/2023 0:00","0.025"
"66","6/26/2023 0:00","0.024"
"67","6/27/2023 0:00","0.024"
"68","6/28/2023 0:00","0.024"
"69","6/29/2023 0:00","0.023"
"70","6/30/2023 0:00","0.024"
"71","7/1/2023 0:00","0.028"
"72","7/2/2023 0:00","0.023"
"73","7/3/2023 0:00","0.025"
"74","7/4/2023 0:00","0.024"
"75","7/5/2023 0:00","0.024"
"76","7/6/2023 0:00","0.024"
"77","7/7/2023 0:00","0.025"
"78","7/8/2023 0:00","0.026"
"79","7/9/2023 0:00","0.023"
"80","7/10/2023 0:00","0.024"
"81","7/11/2023 0:00","0.023"
"82","7/12/2023 0:00","0.024"
"83","7/13/2023 0:00","0.017"
"84","7/14/2023 0:00","0.024"
"85","7/15/2023 0:00","0.026"
"86","7/16/2023 0:00","0.023"
"87","7/17/2023 0:00","0.023"
"88","7/18/2023 0:00","0.023"
"89","7/19/2023 0:00","0.021"
"90","7/20/2023 0:00","0.022"
"91","7/21/2023 0:00","0.022"
"92","7/22/2023 0:00","0.024"
"93","7/23/2023 0:00","0.025"
"94","7/24/2023 0:00","0.024"
"95","7/25/2023 0:00","0.032"
"96","7/26/2023 0:00","0.021"
"97","7/27/2023 0:00","0.021"
"98","7/28/2023 0:00","0.023"
"99","7/29/2023 0:00","0.027"
"100","7/30/2023 0:00","0.023"
"101","7/31/2023 0:00","0.026"
"102","8/1/2023 0:00","0.024"
"103","8/2/2023 0:00","0.024"
"104","8/3/2023 0:00","0.026"
"105","8/4/2023 0:00","0.027"
"106","8/5/2023 0:00","0.026"
"107","8/6/2023 0:00","0.028"
"108","8/7/2023 0:00","0.025"
"109","8/8/2023 0:00","0.027"
"110","8/9/2023 0:00","0.026"
"111","8/10/2023 0:00","0.029"
"112","8/11/2023 0:00","0.027"
"113","8/12/2023 0:00","0.028"
"114","8/13/2023 0:00","0.029"
"115","8/14/2023 0:00","0.028"
"116","8/15/2023 0:00","0.027"
"117","8/16/2023 0:00","0.025"
"118","8/17/2023 0:00","0.026"
"119","8/18/2023 0:00","0.029"
"120","8/19/2023 0:00","0.032"
"121","8/20/2023 0:00","0.048"
"122","8/21/2023 0:00","0.015"
"123","8/22/2023 0:00","0.04"
"124","8/23/2023 0:00","0.038"
"125","8/24/2023 0:00","0.036"
"126","8/25/2023 0:00","0.032"
"127","8/26/2023 0:00","0.033"
"128","8/27/2023 0:00","0.029"
"129","8/28/2023 0:00","0.024"
"130","8/29/2023 0:00","0.027"
"131","8/30/2023 0:00","0.028"
"132","8/31/2023 0:00","0.028"
"133","9/1/2023 0:00","0.028"
"134","9/2/2023 0:00","0.029"
"135","9/3/2023 0:00","0.029"
"136","9/4/2023 0:00","0.031"
"137","9/5/2023 0:00","0.03"
"138","9/6/2023 0:00","0.027"
"139","9/7/2023 0:00","0.031"
"140","9/8/2023 0:00","0.025"
"141","9/9/2023 0:00","0.032"
"142","9/10/2023 0:00","0.03"
"143","9/11/2023 0:00","0.033"
"144","9/12/2023 0:00","0.029"
"145","9/13/2023 0:00","0.032"
"146","9/14/2023 0:00","0.032"
"147","9/15/2023 0:00","0.033"
"148","9/16/2023 0:00","0.032"
"149","9/17/2023 0:00","0.032"
"150","9/18/2023 0:00","0.035"
"151","9/19/2023 0:00","0.035"
"152","9/20/2023 0:00","0.034"
"153","9/21/2023 0:00","0.041"
"154","9/22/2023 0:00","0.039"
"155","9/23/2023 0:00","0.04"
"156","9/24/2023 0:00","0.035"
"157","9/25/2023 0:00","0.034"
"158","9/26/2023 0:00","0.042"
"159","9/27/2023 0:00","0.034"
"160","9/28/2023 0:00","0.039"
"161","9/29/2023 0:00","0.037"
"162","9/30/2023 0:00","0.038"
"163","10/1/2023 0:00","0.035"
"164","10/2/2023 0:00","0.035"
"165","10/3/2023 0:00","0.036"
"166","10/4/2023 0:00","0.031"
"167","10/5/2023 0:00","0.033"
"168","10/6/2023 0:00","0.033"
"169","10/7/2023 0:00","0.034"
"170","10/8/2023 0:00","0.03"
"171","10/9/2023 0:00","0.028"
"172","10/10/2023 0:00","0.033"
"173","10/11/2023 0:00","0.029"
"174","10/12/2023 0:00","0.032"
"175","10/13/2023 0:00","0.034"
"176","10/14/2023 0:00","0.031"
"177","10/15/2023 0:00","0.033"
"178","10/16/2023 0:00","0.033"
"179","10/17/2023 0:00","0.031"
"180","10/18/2023 0:00","0.033"
"181","10/19/2023 0:00","0.031"
"182","10/20/2023 0:00","0.035"
"183","10/21/2023 0:00","0.031"
"184","10/22/2023 0:00","0.031"
"185","10/23/2023 0:00","0.027"
"186","10/24/2023 0:00","0.034"
"187","10/25/2023 0:00","0.032"
"188","10/26/2023 0:00","0.036"
"189","10/27/2023 0:00","0.034"
"190","10/28/2023 0:00","0.031"
"191","10/29/2023 0:00","0.034"
"192","10/30/2023 0:00","0.029"
"193","10/31/2023 0:00","0.029"
"194","11/1/2023 0:00","0.031"
"195","11/2/2023 0:00","0.029"
