Datetime,Flow_cfs
2016-06-01 14:29:00,0.116
2016-06-01 14:35:00,0.253
2016-06-01 14:42:00,0.324
2016-06-01 14:48:00,0.252
2016-06-01 14:54:00,0.326
2016-06-01 15:00:00,0.32
2016-06-01 15:05:00,0.299
2016-06-01 15:11:00,0.242
2016-06-01 15:18:00,0.271
2016-06-01 15:24:00,0.157
2016-06-01 15:30:00,0.328
2016-06-01 15:36:00,0.348
2016-06-01 15:41:00,0.274
2016-06-01 15:47:00,0.212
2016-06-01 15:54:00,0.135
2016-06-01 16:00:00,0.238
2016-06-01 16:06:00,0.357
2016-06-01 16:12:00,0.314
2016-06-01 16:17:00,0.299
2016-06-01 16:23:00,0.188
2016-06-01 16:30:00,0.151
2016-06-01 16:36:00,0.333
2016-06-01 16:42:00,0.256
2016-06-01 16:48:00,0.304
2016-06-01 16:53:00,0.242
2016-06-01 16:59:00,0.302
2016-06-01 17:06:00,0.296
2016-06-01 17:12:00,0.318
2016-06-01 17:18:00,0.289
2016-06-01 17:24:00,0.293
2016-06-01 17:29:00,0.272
2016-06-01 17:35:00,0.258
2016-06-01 17:42:00,0.249
2016-06-01 17:48:00,0.244
2016-06-01 17:54:00,0.233
2016-06-01 18:00:00,0.227
2016-06-01 18:05:00,0.22
2016-06-01 18:11:00,0.228
2016-06-01 18:18:00,0.203
2016-06-01 18:24:00,0.219
2016-06-01 18:30:00,0.198
2016-06-01 18:36:00,0.195
2016-06-01 18:41:00,0.191
2016-06-01 18:47:00,0.185
2016-06-01 18:54:00,0.179
2016-06-01 19:00:00,0.169
2016-06-01 19:06:00,0.164
2016-06-01 19:12:00,0.161
2016-06-01 19:17:00,0.156
2016-06-01 19:23:00,0.161
2016-06-01 19:30:00,0.161
2016-06-01 19:36:00,0.15
2016-06-01 19:42:00,0.137
2016-06-01 19:48:00,0.151
2016-06-01 19:53:00,0.157
2016-06-01 19:59:00,0.154
2016-06-01 20:06:00,0.157
2016-06-01 20:12:00,0.162
2016-06-01 20:18:00,0.176
2016-06-01 20:24:00,0.184
2016-06-01 20:29:00,0.182
2016-06-01 20:35:00,0.233
2016-06-01 20:42:00,0.22
2016-06-01 20:48:00,0.216
2016-06-01 20:54:00,0.241
2016-06-01 21:00:00,0.268
2016-06-01 21:05:00,0.238
2016-06-01 21:11:00,0.239
2016-06-01 21:18:00,0.227
2016-06-01 21:24:00,0.253
2016-06-01 21:30:00,0.231
2016-06-01 21:36:00,0.222
2016-06-01 21:41:00,0.224
2016-06-01 21:47:00,0.227
2016-06-01 21:54:00,0.244
2016-06-01 22:00:00,0.208
2016-06-01 22:06:00,0.235
2016-06-01 22:12:00,0.224
2016-06-01 22:17:00,0.241
2016-06-01 22:23:00,0.232
2016-06-01 22:30:00,0.228
2016-06-01 22:36:00,0.204
2016-06-01 22:42:00,0.214
2016-06-01 22:48:00,0.221
