Datetime,Flow_cfs
2016-10-13 06:20:00,0.0
2016-10-13 06:30:00,0.0
2016-10-13 06:40:00,0.0
2016-10-13 06:50:00,0.0
2016-10-13 07:00:00,0.0
2016-10-13 07:10:00,0.0
2016-10-13 07:20:00,0.0
2016-10-13 07:30:00,0.0
2016-10-13 07:39:00,0.01
2016-10-13 07:49:00,0.01
2016-10-13 07:59:00,0.01
2016-10-13 08:09:00,0.03
2016-10-13 08:19:00,0.02
2016-10-13 08:29:00,0.02
2016-10-13 08:39:00,0.02
2016-10-13 08:49:00,0.02
2016-10-13 09:00:00,0.02
2016-10-13 09:10:00,0.01
2016-10-13 09:20:00,0.02
2016-10-13 09:30:00,0.02
2016-10-13 09:40:00,0.02
2016-10-13 09:50:00,0.02
2016-10-13 10:00:00,0.04
2016-10-13 10:10:00,0.04
2016-10-13 10:20:00,0.04
2016-10-13 10:30:00,0.03
2016-10-13 10:39:00,0.03
2016-10-13 10:49:00,0.03
2016-10-13 10:59:00,0.04
2016-10-13 11:09:00,0.05
2016-10-13 11:19:00,0.05
2016-10-13 11:29:00,0.05
2016-10-13 11:39:00,0.04
2016-10-13 11:49:00,0.05
2016-10-13 12:00:00,0.06
2016-10-13 12:10:00,0.05
2016-10-13 12:20:00,0.06
2016-10-13 12:30:00,0.05
2016-10-13 12:40:00,0.04
2016-10-13 12:50:00,0.05
2016-10-13 13:00:00,0.05
2016-10-13 13:10:00,0.05
2016-10-13 13:20:00,0.05
2016-10-13 13:30:00,0.05
2016-10-13 13:39:00,0.06
2016-10-13 13:49:00,0.04
2016-10-13 13:59:00,0.05
2016-10-13 14:09:00,0.04
2016-10-13 14:19:00,0.04
2016-10-13 14:29:00,0.03
2016-10-13 14:39:00,0.03
2016-10-13 14:49:00,0.03
2016-10-13 15:00:00,0.03
2016-10-13 15:10:00,0.03
2016-10-13 15:20:00,0.03
2016-10-13 15:30:00,0.05
2016-10-13 15:40:00,0.04
2016-10-13 15:50:00,0.04
2016-10-13 16:00:00,0.03
2016-10-13 16:10:00,0.03
2016-10-13 16:20:00,0.03
2016-10-13 16:30:00,0.03
2016-10-13 16:39:00,0.03
2016-10-13 16:49:00,0.02
2016-10-13 16:59:00,0.02
2016-10-13 17:09:00,0.02
2016-10-13 17:19:00,0.02
2016-10-13 17:29:00,0.01
2016-10-13 17:39:00,0.01
2016-10-13 17:49:00,0.01
2016-10-13 18:00:00,0.0
2016-10-13 18:10:00,0.0
2016-10-13 18:20:00,0.01
2016-10-13 18:30:00,0.0
2016-10-13 18:40:00,0.01
2016-10-13 18:50:00,0.01
2016-10-13 19:00:00,0.0
2016-10-13 19:10:00,0.01
2016-10-13 19:20:00,0.0
2016-10-13 19:30:00,0.01
2016-10-13 19:39:00,0.0
2016-10-13 19:49:00,0.0
2016-10-13 19:59:00,0.0
2016-10-13 20:09:00,0.0
2016-10-13 20:19:00,0.0
2016-10-13 20:29:00,0.0
2016-10-13 20:39:00,0.0
2016-10-13 20:49:00,0.01
2016-10-13 21:00:00,0.01
2016-10-13 21:10:00,0.0
2016-10-13 21:20:00,0.0
2016-10-13 21:30:00,0.0
2016-10-13 21:40:00,0.01
2016-10-13 21:50:00,0.0
2016-10-13 22:00:00,0.0
2016-10-13 22:10:00,0.01
2016-10-13 22:20:00,0.0
2016-10-13 22:30:00,0.01
2016-10-13 22:39:00,0.01
2016-10-13 22:49:00,0.01
2016-10-13 22:59:00,0.04
2016-10-13 23:09:00,0.02
2016-10-13 23:19:00,0.01
2016-10-13 23:29:00,0.02
2016-10-13 23:39:00,0.0
2016-10-13 23:49:00,0.0
2016-10-14 00:00:00,0.0
2016-10-14 00:10:00,0.0
