Datetime,Flow_cfs
2016-07-15 09:44:00,0.013
2016-07-15 09:50:00,0.028
2016-07-15 09:54:00,0.034
2016-07-15 10:00:00,0.048
2016-07-15 10:04:00,0.063
2016-07-15 10:10:00,0.063
2016-07-15 10:14:00,0.06
2016-07-15 10:20:00,0.073
2016-07-15 10:24:00,0.105
2016-07-15 10:30:00,0.07
2016-07-15 10:35:00,0.089
2016-07-15 10:39:00,0.084
2016-07-15 10:45:00,0.068
2016-07-15 10:49:00,0.081
2016-07-15 10:55:00,0.062
2016-07-15 10:59:00,0.079
2016-07-15 11:05:00,0.081
2016-07-15 11:09:00,0.089
2016-07-15 11:15:00,0.106
2016-07-15 11:19:00,0.091
2016-07-15 11:25:00,0.08
2016-07-15 11:29:00,0.092
2016-07-15 11:35:00,0.074
2016-07-15 11:39:00,0.072
2016-07-15 11:45:00,0.085
2016-07-15 11:49:00,0.08
2016-07-15 11:55:00,0.08
2016-07-15 12:00:00,0.089
2016-07-15 12:04:00,0.061
2016-07-15 12:10:00,0.073
2016-07-15 12:14:00,0.079
2016-07-15 12:20:00,0.076
2016-07-15 12:24:00,0.08
2016-07-15 12:30:00,0.074
2016-07-15 12:34:00,0.082
2016-07-15 12:40:00,0.117
2016-07-15 12:44:00,0.069
2016-07-15 12:50:00,0.082
2016-07-15 12:54:00,0.072
2016-07-15 13:00:00,0.103
2016-07-15 13:04:00,0.109
2016-07-15 13:10:00,0.053
2016-07-15 13:14:00,0.062
2016-07-15 13:20:00,0.084
2016-07-15 13:24:00,0.084
2016-07-15 13:30:00,0.081
2016-07-15 13:35:00,0.072
2016-07-15 13:39:00,0.073
2016-07-15 13:45:00,0.08
2016-07-15 13:49:00,0.081
2016-07-15 13:55:00,0.068
2016-07-15 13:59:00,0.057
2016-07-15 14:05:00,0.07
2016-07-15 14:09:00,0.074
2016-07-15 14:15:00,0.06
2016-07-15 14:19:00,0.07
2016-07-15 14:25:00,0.085
2016-07-15 14:29:00,0.079
2016-07-15 14:35:00,0.084
2016-07-15 14:39:00,0.101
2016-07-15 14:45:00,0.058
2016-07-15 14:49:00,0.077
2016-07-15 14:55:00,0.059
2016-07-15 15:00:00,0.063
2016-07-15 15:04:00,0.072
2016-07-15 15:10:00,0.063
2016-07-15 15:14:00,0.064
2016-07-15 15:20:00,0.053
2016-07-15 15:24:00,0.062
2016-07-15 15:30:00,0.101
2016-07-15 15:34:00,0.056
2016-07-15 15:40:00,0.07
2016-07-15 15:44:00,0.096
2016-07-15 15:50:00,0.099
2016-07-15 15:54:00,0.063
2016-07-15 16:00:00,0.051
2016-07-15 16:04:00,0.085
2016-07-15 16:10:00,0.066
2016-07-15 16:14:00,0.061
2016-07-15 16:20:00,0.053
2016-07-15 16:24:00,0.047
2016-07-15 16:30:00,0.051
2016-07-15 16:35:00,0.073
2016-07-15 16:39:00,0.06
2016-07-15 16:45:00,0.062
2016-07-15 16:49:00,0.059
2016-07-15 16:55:00,0.053
2016-07-15 16:59:00,0.05
2016-07-15 17:05:00,0.062
2016-07-15 17:09:00,0.058
2016-07-15 17:15:00,0.043
2016-07-15 17:19:00,0.047
2016-07-15 17:25:00,0.053
2016-07-15 17:29:00,0.06
2016-07-15 17:35:00,0.043
2016-07-15 17:39:00,0.043
