Datetime,Flow_cfs
2016-05-31 12:00:00,0.03
2016-05-31 13:53:00,0.031
2016-05-31 13:59:00,0.029
2016-05-31 14:06:00,0.034
2016-05-31 14:12:00,0.039
2016-05-31 14:18:00,0.032
2016-05-31 14:24:00,0.039
2016-05-31 14:29:00,0.03
2016-05-31 14:35:00,0.028
2016-05-31 14:42:00,0.033
2016-05-31 14:48:00,0.035
2016-05-31 14:54:00,0.028
2016-05-31 15:00:00,0.03
2016-05-31 15:05:00,0.028
2016-05-31 15:11:00,0.03
2016-05-31 15:18:00,0.027
2016-05-31 15:24:00,0.04
2016-05-31 15:30:00,0.035
2016-05-31 15:36:00,0.03
2016-05-31 15:41:00,0.031
2016-05-31 15:47:00,0.028
2016-05-31 15:54:00,0.025
2016-05-31 16:00:00,0.027
2016-05-31 16:06:00,0.039
2016-05-31 16:12:00,0.04
2016-05-31 16:17:00,0.042
2016-05-31 16:23:00,0.038
2016-05-31 16:30:00,0.039
2016-05-31 16:36:00,0.039
2016-05-31 16:42:00,0.038
2016-05-31 16:48:00,0.039
2016-05-31 16:53:00,0.041
2016-05-31 16:59:00,0.035
2016-05-31 17:06:00,0.03
2016-05-31 17:12:00,0.025
2016-05-31 17:18:00,0.026
2016-05-31 17:24:00,0.023
2016-05-31 17:29:00,0.025
2016-05-31 17:35:00,0.027
2016-05-31 17:42:00,0.026
2016-05-31 17:48:00,0.023
2016-05-31 17:54:00,0.025
2016-05-31 18:00:00,0.031
2016-05-31 18:05:00,0.033
2016-05-31 18:11:00,0.033
2016-05-31 18:18:00,0.029
2016-05-31 18:24:00,0.029
2016-05-31 18:30:00,0.028
2016-05-31 18:36:00,0.027
2016-05-31 18:41:00,0.026
2016-05-31 18:47:00,0.029
2016-05-31 18:54:00,0.027
2016-05-31 19:00:00,0.034
2016-05-31 19:06:00,0.03
2016-05-31 19:12:00,0.031
2016-05-31 19:17:00,0.032
2016-05-31 19:23:00,0.029
2016-05-31 19:30:00,0.027
2016-05-31 19:36:00,0.028
2016-05-31 19:42:00,0.026
2016-05-31 19:48:00,0.029
2016-05-31 19:53:00,0.027
2016-05-31 19:59:00,0.027
2016-05-31 20:06:00,0.027
2016-05-31 20:12:00,0.03
2016-05-31 20:18:00,0.032
2016-05-31 20:24:00,0.028
2016-05-31 20:29:00,0.027
2016-05-31 20:35:00,0.027
2016-05-31 20:42:00,0.028
2016-05-31 20:48:00,0.026
2016-05-31 20:54:00,0.036
2016-05-31 21:00:00,0.031
2016-05-31 21:05:00,0.034
2016-05-31 21:11:00,0.031
2016-05-31 21:18:00,0.031
2016-05-31 21:24:00,0.03
2016-05-31 21:30:00,0.035
2016-05-31 21:36:00,0.03
2016-05-31 21:41:00,0.034
2016-05-31 21:47:00,0.034
2016-05-31 21:54:00,0.035
2016-05-31 22:00:00,0.031
2016-05-31 22:06:00,0.03
2016-05-31 22:12:00,0.032
2016-05-31 22:17:00,0.033
2016-05-31 22:23:00,0.036
2016-05-31 22:30:00,0.035
2016-05-31 22:36:00,0.033
2016-05-31 22:42:00,0.032
2016-05-31 22:48:00,0.033
2016-05-31 22:53:00,0.048
2016-05-31 22:59:00,0.039
2016-05-31 23:06:00,0.035
2016-05-31 23:12:00,0.034
2016-05-31 23:18:00,0.033
2016-05-31 23:24:00,0.035
2016-05-31 23:29:00,0.037
2016-05-31 23:35:00,0.034
2016-05-31 23:42:00,0.036
2016-05-31 23:48:00,0.033
2016-05-31 23:54:00,0.05
2016-06-01 00:00:00,0.048
2016-06-01 00:05:00,0.062
2016-06-01 00:11:00,0.052
2016-06-01 00:18:00,0.047
2016-06-01 00:24:00,0.046
2016-06-01 00:30:00,0.044
2016-06-01 00:36:00,0.044
2016-06-01 00:41:00,0.048
2016-06-01 00:47:00,0.055
2016-06-01 00:54:00,0.06
2016-06-01 01:00:00,0.06
2016-06-01 01:06:00,0.068
2016-06-01 01:12:00,0.063
2016-06-01 01:17:00,0.061
2016-06-01 01:23:00,0.067
2016-06-01 01:30:00,0.06
2016-06-01 01:36:00,0.069
2016-06-01 01:42:00,0.066
2016-06-01 01:48:00,0.069
2016-06-01 01:53:00,0.066
2016-06-01 01:59:00,0.081
2016-06-01 02:06:00,0.081
2016-06-01 02:12:00,0.066
2016-06-01 02:18:00,0.061
2016-06-01 02:24:00,0.065
2016-06-01 02:29:00,0.074
2016-06-01 02:35:00,0.081
2016-06-01 02:42:00,0.086
2016-06-01 02:48:00,0.083
2016-06-01 02:54:00,0.085
2016-06-01 03:00:00,0.082
2016-06-01 03:05:00,0.075
2016-06-01 03:11:00,0.105
2016-06-01 03:18:00,0.103
2016-06-01 03:24:00,0.117
2016-06-01 03:30:00,0.086
2016-06-01 03:36:00,0.088
2016-06-01 03:41:00,0.086
2016-06-01 03:47:00,0.072
2016-06-01 03:54:00,0.069
2016-06-01 04:00:00,0.065
2016-06-01 04:06:00,0.056
2016-06-01 04:12:00,0.058
2016-06-01 04:17:00,0.058
2016-06-01 04:23:00,0.066
2016-06-01 04:30:00,0.073
2016-06-01 04:36:00,0.071
2016-06-01 04:42:00,0.076
2016-06-01 04:48:00,0.074
2016-06-01 04:53:00,0.073
2016-06-01 04:59:00,0.072
2016-06-01 05:06:00,0.068
2016-06-01 05:12:00,0.079
2016-06-01 05:18:00,0.086
2016-06-01 05:24:00,0.085
2016-06-01 05:29:00,0.073
2016-06-01 05:35:00,0.075
2016-06-01 05:42:00,0.074
2016-06-01 05:48:00,0.087
2016-06-01 05:54:00,0.091
2016-06-01 06:00:00,0.089
2016-06-01 06:05:00,0.078
2016-06-01 06:11:00,0.082
2016-06-01 06:18:00,0.074
2016-06-01 06:24:00,0.079
2016-06-01 06:30:00,0.073
2016-06-01 06:36:00,0.076
2016-06-01 06:41:00,0.075
2016-06-01 06:47:00,0.082
2016-06-01 06:54:00,0.075
2016-06-01 07:00:00,0.075
2016-06-01 07:06:00,0.073
2016-06-01 07:12:00,0.071
2016-06-01 07:17:00,0.067
2016-06-01 07:23:00,0.069
2016-06-01 07:30:00,0.07
2016-06-01 07:36:00,0.062
2016-06-01 07:42:00,0.064
2016-06-01 07:48:00,0.066
2016-06-01 07:53:00,0.067
2016-06-01 07:59:00,0.069
2016-06-01 08:06:00,0.066
2016-06-01 08:12:00,0.066
2016-06-01 08:18:00,0.072
2016-06-01 08:24:00,0.074
2016-06-01 08:29:00,0.069
2016-06-01 08:35:00,0.071
2016-06-01 08:42:00,0.073
2016-06-01 08:48:00,0.076
2016-06-01 08:54:00,0.073
2016-06-01 09:00:00,0.071
2016-06-01 09:05:00,0.073
2016-06-01 09:11:00,0.069
2016-06-01 09:18:00,0.065
2016-06-01 09:24:00,0.084
2016-06-01 09:30:00,0.072
2016-06-01 09:36:00,0.074
2016-06-01 09:41:00,0.081
2016-06-01 09:47:00,0.081
2016-06-01 09:54:00,0.072
2016-06-01 10:00:00,0.087
2016-06-01 10:06:00,0.085
2016-06-01 10:12:00,0.078
2016-06-01 10:17:00,0.096
2016-06-01 10:23:00,0.091
2016-06-01 10:30:00,0.086
2016-06-01 10:36:00,0.085
2016-06-01 10:42:00,0.079
2016-06-01 10:48:00,0.081
2016-06-01 10:53:00,0.085
2016-06-01 10:59:00,0.063
2016-06-01 11:06:00,0.05
2016-06-01 11:12:00,0.078
2016-06-01 11:18:00,0.075
2016-06-01 11:24:00,0.057
2016-06-01 11:29:00,0.055
2016-06-01 11:35:00,0.029
2016-06-01 11:42:00,0.075
2016-06-01 11:48:00,0.077
2016-06-01 11:54:00,0.059
2016-06-01 12:00:00,0.046
2016-06-01 12:05:00,0.028
2016-06-01 12:11:00,0.031
2016-06-01 12:18:00,0.03
2016-06-01 12:24:00,0.037
2016-06-01 12:30:00,0.045
2016-06-01 12:36:00,0.074
2016-06-01 12:41:00,0.065
2016-06-01 12:47:00,0.059
2016-06-01 12:54:00,0.056
2016-06-01 13:00:00,0.05
2016-06-01 13:06:00,0.039
2016-06-01 13:12:00,0.045
2016-06-01 13:17:00,0.063
2016-06-01 13:23:00,0.051
2016-06-01 13:30:00,0.041
2016-06-01 13:36:00,0.072
2016-06-01 13:42:00,0.064
2016-06-01 13:48:00,0.06
2016-06-01 13:53:00,0.046
2016-06-01 13:59:00,0.043
2016-06-01 14:06:00,0.04
2016-06-01 14:12:00,0.036
2016-06-01 14:18:00,0.045
2016-06-01 14:24:00,0.039
2016-06-01 14:29:00,0.037
2016-06-01 14:35:00,0.029
2016-06-01 14:42:00,0.039
2016-06-01 14:48:00,0.048
2016-06-01 14:54:00,0.034
2016-06-01 15:00:00,0.033
2016-06-01 15:05:00,0.037
2016-06-01 15:11:00,0.044
2016-06-01 15:18:00,0.039
2016-06-01 15:24:00,0.04
2016-06-01 15:30:00,0.041
2016-06-01 15:36:00,0.035
2016-06-01 15:41:00,0.033
2016-06-01 15:47:00,0.035
2016-06-01 15:54:00,0.038
2016-06-01 16:00:00,0.036
2016-06-01 16:06:00,0.045
2016-06-01 16:12:00,0.041
2016-06-01 16:17:00,0.044
2016-06-01 16:23:00,0.04
2016-06-01 16:30:00,0.04
2016-06-01 16:36:00,0.04
2016-06-01 16:42:00,0.042
2016-06-01 16:48:00,0.039
2016-06-01 16:53:00,0.04
2016-06-01 16:59:00,0.039
2016-06-01 17:06:00,0.038
2016-06-01 17:12:00,0.033
2016-06-01 17:18:00,0.032
2016-06-01 17:24:00,0.034
2016-06-01 17:29:00,0.035
2016-06-01 17:35:00,0.04
2016-06-01 17:42:00,0.04
2016-06-01 17:48:00,0.036
2016-06-01 17:54:00,0.034
2016-06-01 18:00:00,0.036
