Inst Time,Flow (cfs)
3/8/2019 0:00,0.15672392
3/8/2019 0:05,0.150283557
3/8/2019 0:10,0.15672392
3/8/2019 0:15,0.153947589
3/8/2019 0:20,0.144878797
3/8/2019 0:25,0.140454524
3/8/2019 0:30,0.139579639
3/8/2019 0:35,0.139579639
3/8/2019 0:40,0.150283557
3/8/2019 0:45,0.161412933
3/8/2019 0:50,0.160468389
3/8/2019 0:55,0.157656667
3/8/2019 1:00,0.153026639
3/8/2019 1:05,0.151195651
3/8/2019 1:10,0.143100691
3/8/2019 1:15,0.140454524
3/8/2019 1:20,0.151195651
3/8/2019 1:25,0.150283557
3/8/2019 1:30,0.155796238
3/8/2019 1:35,0.155796238
3/8/2019 1:40,0.134385812
3/8/2019 1:45,0.157656667
3/8/2019 1:50,0.143989277
3/8/2019 1:55,0.157656667
3/8/2019 2:00,0.15672392
3/8/2019 2:05,0.143100691
3/8/2019 2:10,0.144878797
3/8/2019 2:15,0.136105401
3/8/2019 2:20,0.141334313
3/8/2019 2:25,0.130979745
3/8/2019 2:30,0.12513558
3/8/2019 2:35,0.1369686
3/8/2019 2:40,0.133529429
3/8/2019 2:45,0.131827356
3/8/2019 2:50,0.134385812
3/8/2019 2:55,0.117030463
3/8/2019 3:00,0.126791069
3/8/2019 3:05,0.119431913
3/8/2019 3:10,0.111529493
3/8/2019 3:15,0.1326779
3/8/2019 3:20,0.106169864
3/8/2019 3:25,0.103170983
3/8/2019 3:30,0.12513558
3/8/2019 3:35,0.121857621
3/8/2019 3:40,0.117828652
3/8/2019 3:45,0.108450066
3/8/2019 3:50,0.121857621
3/8/2019 3:55,0.111529493
3/8/2019 4:00,0.107688262
3/8/2019 4:05,0.122673216
3/8/2019 4:10,0.113086502
3/8/2019 4:15,0.111529493
3/8/2019 4:20,0.117828652
3/8/2019 4:25,0.12513558
3/8/2019 4:30,0.138705706
3/8/2019 4:35,0.140454524
3/8/2019 4:40,0.143100691
3/8/2019 4:45,0.134385812
3/8/2019 4:50,0.136105401
3/8/2019 4:55,0.120236978
3/8/2019 5:00,0.126791069
3/8/2019 5:05,0.120236978
3/8/2019 5:10,0.119431913
3/8/2019 5:15,0.120236978
3/8/2019 5:20,0.109984017
3/8/2019 5:25,0.122673216
3/8/2019 5:30,0.125960932
3/8/2019 5:35,0.113870226
3/8/2019 5:40,0.106169864
3/8/2019 5:45,0.111529493
3/8/2019 5:50,0.113870226
3/8/2019 5:55,0.100952774
3/8/2019 6:00,0.11075619
3/8/2019 6:05,0.107688262
3/8/2019 6:10,0.109984017
3/8/2019 6:15,0.119431913
3/8/2019 6:20,0.116236957
3/8/2019 6:25,0.12513558
3/8/2019 6:30,0.115444565
3/8/2019 6:35,0.125960932
3/8/2019 6:40,0.124311264
3/8/2019 6:45,0.125960932
3/8/2019 6:50,0.124311264
3/8/2019 6:55,0.121857621
3/8/2019 7:00,0.130979745
3/8/2019 7:05,0.134385812
3/8/2019 7:10,0.137836669
3/8/2019 7:15,0.138705706
3/8/2019 7:20,0.153026639
3/8/2019 7:25,0.150283557
3/8/2019 7:30,0.169067314
3/8/2019 7:35,0.214576584
3/8/2019 7:40,0.231416315
3/8/2019 7:45,0.256133938
3/8/2019 7:50,0.263444308
3/8/2019 7:55,0.275867356
3/8/2019 8:00,0.277127864
