Station,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Parameter,Units,Qualifier,Result,LSPC_LU_DESC,RC_Group,EMC_Group,AREA,...1,EMC
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,COMM,Commercial,business,149.2906996089398,15,0.0021
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,EDU,Education,business,32.569846304019855,15,0.0021
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,IND,Light Industrial,business,7.57048271248977,15,0.0021
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,UTIL,Commercial,business,4.541863728793009,15,0.0021
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,RESSFH,Single Family Residential,single family,61.203480109033634,33,0.0021
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,RESMF,Multi-family Residential,multi-family,117.05907505404332,24,0.0021
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,TRANS,Streets and Roads,surface street,92.62615702637964,51,0.0033
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,TRFWY,Freeway,highway/arterial,14.623603453000324,42,0.0092
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,OSDEV,Developed Open Space,developed open space,55.00756097054355,60,0.0021
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,OSIRR,Developed Open Space,developed open space,3.8692385531945495,60,0.0021
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,OSLOW,Open Space,open space,6.430594575874901,69,0.003
J01-9992-1 (J01P27),2022-11-08T12:46:00Z,2572003,Total,Composite,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,"Lead, Total",mg/L,NA,6.6e-4,OSVAC,Developed Open Space,developed open space,9.048964166668098,60,0.0021
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,COMM,Commercial,business,100.52339854764983,15,0.0021
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,EDU,Education,business,18.9678102553878,15,0.0021
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,UTIL,Commercial,business,2.4712993993678523,15,0.0021
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,RESSFH,Single Family Residential,single family,406.8538708259981,33,0.0021
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,RESMF,Multi-family Residential,multi-family,113.22332440656596,24,0.0021
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,TRANS,Streets and Roads,surface street,173.10218424376183,51,0.0033
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,OSDEV,Developed Open Space,developed open space,169.89739906288492,60,0.0021
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,OSIRR,Developed Open Space,developed open space,73.17995626333686,60,0.0021
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,OSLOW,Open Space,open space,57.52158751395258,69,0.003
J03-9216-2,2022-12-12T11:57:00Z,2612009,Total,Composite,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,"Lead, Total",mg/L,NA,0.0014,OSFOR,Open Space,open space,7.546130839827095,69,0.003
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,COMM,Commercial,business,31.73121487142278,15,0.0021
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,EDU,Education,business,44.25864931731069,15,0.0021
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,UTIL,Commercial,business,0.5626305653122264,15,0.0021
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,RESSFH,Single Family Residential,single family,127.88914644926804,33,0.0021
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,RESMF,Multi-family Residential,multi-family,38.69626205115785,24,0.0021
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,TRANS,Streets and Roads,surface street,70.31121602660575,51,0.0033
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,TRFWY,Freeway,highway/arterial,11.253489441335136,42,0.0092
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,OSDEV,Developed Open Space,developed open space,61.05707697659121,60,0.0021
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,OSIRR,Developed Open Space,developed open space,1.082934648896268,60,0.0021
J07-9109-4 (J07P02),2022-11-09T08:55:00Z,2572002,Total,Composite,2022-11-07T16:40:00Z,2022-11-08T15:55:00Z,"Lead, Total",mg/L,NA,8.2e-4,OSLOW,Open Space,open space,8.083474046126847,69,0.003
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,COMM,Commercial,business,28.98139562922192,15,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,EDU,Education,business,10.638171304752335,15,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,UTIL,Commercial,business,3.6551815526736577,15,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,RESSFH,Single Family Residential,single family,452.1688058260691,33,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,RESMF,Multi-family Residential,multi-family,115.20270581174584,24,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,TRANS,Streets and Roads,surface street,204.1380336979585,51,0.0033
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,OSAGIR,Agriculture,agriculture,0.06187776796083837,6,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,OSAGNI,Agriculture,agriculture,0.2094004862065627,6,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,OSDEV,Developed Open Space,developed open space,246.8853048999702,60,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,OSIRR,Developed Open Space,developed open space,100.26423486957822,60,0.0021
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,OSLOW,Open Space,open space,249.8212098945532,69,0.003
K01-12156-4,2022-11-09T10:00:00Z,2572004,Total,Composite,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,"Lead, Total",mg/L,NA,0.0016,OSFOR,Open Space,open space,0.6688807639017189,69,0.003
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,COMM,Commercial,business,9.838496086033054,15,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,EDU,Education,business,21.277392143858965,15,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,UTIL,Commercial,business,0.07349171583763271,15,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,RESSFH,Single Family Residential,single family,201.5991300896796,33,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,RESMF,Multi-family Residential,multi-family,0.02858287610596765,24,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,TRANS,Streets and Roads,surface street,31.51099851182142,51,0.0033
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,OSAGIR,Agriculture,agriculture,27.087286626212116,6,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,OSDEV,Developed Open Space,developed open space,19.372197105942252,60,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,OSLOW,Open Space,open space,38.930818943795295,69,0.003
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656001,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,0.0014,OSFOR,Open Space,open space,0.00382739763750335,69,0.003
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,COMM,Commercial,business,9.838496086033054,15,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,EDU,Education,business,21.277392143858965,15,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,UTIL,Commercial,business,0.07349171583763271,15,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,RESSFH,Single Family Residential,single family,201.5991300896796,33,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,RESMF,Multi-family Residential,multi-family,0.02858287610596765,24,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,TRANS,Streets and Roads,surface street,31.51099851182142,51,0.0033
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,OSAGIR,Agriculture,agriculture,27.087286626212116,6,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,OSDEV,Developed Open Space,developed open space,19.372197105942252,60,0.0021
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,OSLOW,Open Space,open space,38.930818943795295,69,0.003
L01-724-4 (L01P03),2023-01-10T09:07:00Z,2656005,Total,Composite,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,"Lead, Total",mg/L,NA,0.0017,OSFOR,Open Space,open space,0.00382739763750335,69,0.003
L01-728-5 (L01-DP),2023-01-10T09:28:00Z,2656002,Total,Composite,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,7.700000000000001e-4,COMM,Commercial,business,11.56177354787232,15,0.0021
L01-728-5 (L01-DP),2023-01-10T09:28:00Z,2656002,Total,Composite,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,7.700000000000001e-4,UTIL,Commercial,business,0.00410608452622127,15,0.0021
L01-728-5 (L01-DP),2023-01-10T09:28:00Z,2656002,Total,Composite,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,7.700000000000001e-4,RESSFH,Single Family Residential,single family,0.13256704540903597,33,0.0021
L01-728-5 (L01-DP),2023-01-10T09:28:00Z,2656002,Total,Composite,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,7.700000000000001e-4,RESMF,Multi-family Residential,multi-family,2.807735379747478,24,0.0021
L01-728-5 (L01-DP),2023-01-10T09:28:00Z,2656002,Total,Composite,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,7.700000000000001e-4,TRANS,Streets and Roads,surface street,4.203289332720614,51,0.0033
L01-728-5 (L01-DP),2023-01-10T09:28:00Z,2656002,Total,Composite,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,7.700000000000001e-4,OSDEV,Developed Open Space,developed open space,5.903704116842887,60,0.0021
L01-728-5 (L01-DP),2023-01-10T09:28:00Z,2656002,Total,Composite,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,"Lead, Total",mg/L,NA,7.700000000000001e-4,OSIRR,Developed Open Space,developed open space,0.1105698921415768,60,0.0021
L02-166-2 (L02P25),2022-12-12T10:15:00Z,2612006,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,2.5e-4,UTIL,Commercial,business,1.010099388336122,15,0.0021
L02-166-2 (L02P25),2022-12-12T10:15:00Z,2612006,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,2.5e-4,RESSFH,Single Family Residential,single family,149.11541179246856,33,0.0021
L02-166-2 (L02P25),2022-12-12T10:15:00Z,2612006,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,2.5e-4,RESMF,Multi-family Residential,multi-family,36.165299252107054,24,0.0021
L02-166-2 (L02P25),2022-12-12T10:15:00Z,2612006,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,2.5e-4,TRANS,Streets and Roads,surface street,74.15666835562192,51,0.0033
L02-166-2 (L02P25),2022-12-12T10:15:00Z,2612006,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,2.5e-4,TRFWY,Freeway,highway/arterial,14.190206127133116,42,0.0092
L02-166-2 (L02P25),2022-12-12T10:15:00Z,2612006,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,2.5e-4,OSDEV,Developed Open Space,developed open space,68.55579813685625,60,0.0021
L02-166-2 (L02P25),2022-12-12T10:15:00Z,2612006,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,2.5e-4,OSIRR,Developed Open Space,developed open space,20.2301309615684,60,0.0021
L02-166-2 (L02P25),2022-12-12T10:15:00Z,2612006,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,2.5e-4,OSLOW,Open Space,open space,0.5296413312168331,69,0.003
L03-708-11 (L03P05),2022-12-12T11:25:00Z,2612008,Total,Composite,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,"Lead, Total",mg/L,NA,0.0021000000000000003,COMM,Commercial,business,0.04040195188674603,15,0.0021
L03-708-11 (L03P05),2022-12-12T11:25:00Z,2612008,Total,Composite,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,"Lead, Total",mg/L,NA,0.0021000000000000003,RESSFH,Single Family Residential,single family,116.50440437083994,33,0.0021
L03-708-11 (L03P05),2022-12-12T11:25:00Z,2612008,Total,Composite,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,"Lead, Total",mg/L,NA,0.0021000000000000003,TRANS,Streets and Roads,surface street,20.52191292977872,51,0.0033
L03-708-11 (L03P05),2022-12-12T11:25:00Z,2612008,Total,Composite,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,"Lead, Total",mg/L,NA,0.0021000000000000003,OSDEV,Developed Open Space,developed open space,7.015328232275658,60,0.0021
L03-708-11 (L03P05),2022-12-12T11:25:00Z,2612008,Total,Composite,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,"Lead, Total",mg/L,NA,0.0021000000000000003,OSIRR,Developed Open Space,developed open space,8.74072724966452,60,0.0021
L03-708-11 (L03P05),2022-12-12T11:25:00Z,2612008,Total,Composite,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,"Lead, Total",mg/L,NA,0.0021000000000000003,OSLOW,Open Space,open space,18.88516530753826,69,0.003
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,EDU,Education,business,1.0976887995702,15,0.0021
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,RESSFH,Single Family Residential,single family,95.5077087863812,33,0.0021
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,RESMF,Multi-family Residential,multi-family,85.4434192712421,24,0.0021
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,TRANS,Streets and Roads,surface street,71.56497756751884,51,0.0033
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,TROTH,Streets and Roads,surface street,10.885986111482849,51,0.0033
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,OSDEV,Developed Open Space,developed open space,66.62881453366475,60,0.0021
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,OSIRR,Developed Open Space,developed open space,73.19752876528592,60,0.0021
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,OSLOW,Open Space,open space,70.50837800799259,69,0.003
L05-049-1,2022-12-12T09:19:00Z,2612007,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,6.5e-4,OSVAC,Developed Open Space,developed open space,3.4394840251703993,60,0.0021
M01-088-1,2022-11-08T12:54:00Z,2573002,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,0.0015,RESSFH,Single Family Residential,single family,132.5756701498698,33,0.0021
M01-088-1,2022-11-08T12:54:00Z,2573002,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,0.0015,RESMF,Multi-family Residential,multi-family,0.07053541768240705,24,0.0021
M01-088-1,2022-11-08T12:54:00Z,2573002,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,0.0015,TRANS,Streets and Roads,surface street,17.96609824700547,51,0.0033
M01-088-1,2022-11-08T12:54:00Z,2573002,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,0.0015,OSDEV,Developed Open Space,developed open space,26.480051723681537,60,0.0021
M01-088-1,2022-11-08T12:54:00Z,2573002,Total,Grab,NA,NA,"Lead, Total",mg/L,NA,0.0015,OSLOW,Open Space,open space,126.9475830381918,69,0.003
I01-11021-1,2022-11-09T10:30:00Z,2573001,Total,Composite,2022-11-07T18:00:00Z,2022-11-08T05:00:00Z,"Zinc, Total",mg/L,NA,0.045,COMM,Commercial,business,6.224789473560227,16,0.1569
I01-11021-1,2022-11-09T10:30:00Z,2573001,Total,Composite,2022-11-07T18:00:00Z,2022-11-08T05:00:00Z,"Zinc, Total",mg/L,NA,0.045,RESSFH,Single Family Residential,single family,2.942449315296471,34,0.1021
I01-11021-1,2022-11-09T10:30:00Z,2573001,Total,Composite,2022-11-07T18:00:00Z,2022-11-08T05:00:00Z,"Zinc, Total",mg/L,NA,0.045,RESMF,Multi-family Residential,multi-family,1.2826440934655408,25,0.1132
I01-11021-1,2022-11-09T10:30:00Z,2573001,Total,Composite,2022-11-07T18:00:00Z,2022-11-08T05:00:00Z,"Zinc, Total",mg/L,NA,0.045,TRANS,Streets and Roads,surface street,4.574449721384716,52,0.142
J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.029,EDU,Education,business,0.28363050507424054,18,0.0932
J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.029,UTIL,Commercial,business,0.03532349919052375,18,0.0932
J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.029,RESSFH,Single Family Residential,single family,23.15635728290014,36,0.0413
J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.029,TRANS,Streets and Roads,surface street,10.714118803626636,54,0.0797
J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.029,OSDEV,Developed Open Space,developed open space,8.3367667181549,63,0.0281
J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.029,OSIRR,Developed Open Space,developed open space,0.00543783633871028,63,0.0281
J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.029,OSLOW,Open Space,open space,3.8321878558426,72,0.0281
J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.1,EDU,Education,business,0.28363050507424054,16,0.1569
J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.1,UTIL,Commercial,business,0.03532349919052375,16,0.1569
J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.1,RESSFH,Single Family Residential,single family,23.15635728290014,34,0.1021
J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.1,TRANS,Streets and Roads,surface street,10.714118803626636,52,0.142
J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.1,OSDEV,Developed Open Space,developed open space,8.3367667181549,61,0.0263
J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.1,OSIRR,Developed Open Space,developed open space,0.00543783633871028,61,0.0263
J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,"Zinc, Total",mg/L,NA,0.1,OSLOW,Open Space,open space,3.8321878558426,70,0.0263
J01-9273-1,2022-12-12T08:43:00Z,2612015,Dissolved,Composite,2022-12-11T06:28:00Z,2022-12-12T03:28:00Z,"Zinc, Total",mg/L,NA,0.033,RESMF,Multi-family Residential,multi-family,28.064548269351953,27,0.0596
J01-9273-1,2022-12-12T08:43:00Z,2612015,Dissolved,Composite,2022-12-11T06:28:00Z,2022-12-12T03:28:00Z,"Zinc, Total",mg/L,NA,0.033,TRANS,Streets and Roads,surface street,2.6247441023529734,54,0.0797
J01-9273-1,2022-12-12T08:43:00Z,2612015,Dissolved,Composite,2022-12-11T06:28:00Z,2022-12-12T03:28:00Z,"Zinc, Total",mg/L,NA,0.033,OSDEV,Developed Open Space,developed open space,1.90536170454e-4,63,0.0281
