FACILITYID,Constituent,Fraction,Units,RC_Group,EMC_Model_LU,EMC_Model_LU_divisor,EMC_ModelOutfall_adj,AREA,EMC_Group,RC,RC_M,RC_Event,RCandCF,RC_Mcf,RC_WMAcf_M,RC_WMAcf,LSPC_LU_DESC,RC_Model_Outfall,SUM_Area,...1,EMC,EMC_CF,EMC_Adj
J03-9216-2,TP,Total,mg/L,Commercial,9.422555542386345,18.13292051628124,0.6361666459115679,2.4712993993678523,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,12,0.34,1.528347219588488,0.519638054660086
J03-9216-2,TP,Total,mg/L,Commercial,9.422555542386345,18.13292051628124,0.6361666459115679,2.4712993993678523,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,12,0.34,1.528347219588488,0.519638054660086
J03-9216-2,TSS,Total,mg/L,Commercial,583.1859764119309,18.13292051628124,37.781999717869816,100.52339854764983,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,13,79.9,0.4025246999833167,32.161723528667004
J03-9216-2,TSS,Total,mg/L,Commercial,583.1859764119309,18.13292051628124,37.781999717869816,100.52339854764983,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,13,79.9,0.4025246999833167,32.161723528667004
J03-9216-2,TSS,Total,mg/L,Commercial,583.1859764119309,18.13292051628124,37.781999717869816,2.4712993993678523,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,13,79.9,0.4025246999833167,32.161723528667004
J03-9216-2,TSS,Total,mg/L,Commercial,583.1859764119309,18.13292051628124,37.781999717869816,2.4712993993678523,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,13,79.9,0.4025246999833167,32.161723528667004
J03-9216-2,"Copper, Total",Total,mg/L,Commercial,0.33063056543092145,18.13292051628124,0.01791213088690119,100.52339854764983,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,14,0.0254,0.7178629268920288,0.01823371834305753
J03-9216-2,"Copper, Total",Total,mg/L,Commercial,0.33063056543092145,18.13292051628124,0.01791213088690119,100.52339854764983,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,14,0.0254,0.7178629268920288,0.01823371834305753
J03-9216-2,"Copper, Total",Total,mg/L,Commercial,0.33063056543092145,18.13292051628124,0.01791213088690119,2.4712993993678523,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,14,0.0254,0.7178629268920288,0.01823371834305753
J03-9216-2,"Copper, Total",Total,mg/L,Commercial,0.33063056543092145,18.13292051628124,0.01791213088690119,2.4712993993678523,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,14,0.0254,0.7178629268920288,0.01823371834305753
J03-9216-2,"Lead, Total",Total,mg/L,Commercial,0.023303750744071303,18.13292051628124,0.0014275109622598375,100.52339854764983,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,15,0.0021,0.6119821764993483,0.0012851625706486313
J03-9216-2,"Lead, Total",Total,mg/L,Commercial,0.023303750744071303,18.13292051628124,0.0014275109622598375,100.52339854764983,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,15,0.0021,0.6119821764993483,0.0012851625706486313
J03-9216-2,"Lead, Total",Total,mg/L,Commercial,0.023303750744071303,18.13292051628124,0.0014275109622598375,2.4712993993678523,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,15,0.0021,0.6119821764993483,0.0012851625706486313
J03-9216-2,"Lead, Total",Total,mg/L,Commercial,0.023303750744071303,18.13292051628124,0.0014275109622598375,2.4712993993678523,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,15,0.0021,0.6119821764993483,0.0012851625706486313
J03-9216-2,"Zinc, Total",Total,mg/L,Commercial,1.6801586666314126,18.13292051628124,0.06632016612076311,100.52339854764983,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,16,0.1569,0.5905539722050644,0.09265791823897462
J03-9216-2,"Zinc, Total",Total,mg/L,Commercial,1.6801586666314126,18.13292051628124,0.06632016612076311,100.52339854764983,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,16,0.1569,0.5905539722050644,0.09265791823897462
J03-9216-2,"Zinc, Total",Total,mg/L,Commercial,1.6801586666314126,18.13292051628124,0.06632016612076311,2.4712993993678523,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,16,0.1569,0.5905539722050644,0.09265791823897462
J03-9216-2,"Zinc, Total",Total,mg/L,Commercial,1.6801586666314126,18.13292051628124,0.06632016612076311,2.4712993993678523,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,16,0.1569,0.5905539722050644,0.09265791823897462
J03-9216-2,"Copper, Total",Dissolved,mg/L,Commercial,0.1781750237962986,18.13292051628124,0.0096250705076750109,100.52339854764983,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,17,0.0137,0.7172300886574479,0.009826052214607035
J03-9216-2,"Copper, Total",Dissolved,mg/L,Commercial,0.1781750237962986,18.13292051628124,0.0096250705076750109,100.52339854764983,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,17,0.0137,0.7172300886574479,0.009826052214607035
J03-9216-2,"Copper, Total",Dissolved,mg/L,Commercial,0.1781750237962986,18.13292051628124,0.0096250705076750109,2.4712993993678523,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,17,0.0137,0.7172300886574479,0.009826052214607035
J03-9216-2,"Copper, Total",Dissolved,mg/L,Commercial,0.1781750237962986,18.13292051628124,0.0096250705076750109,2.4712993993678523,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,17,0.0137,0.7172300886574479,0.009826052214607035
J03-9216-2,"Zinc, Total",Dissolved,mg/L,Commercial,0.7518193379563561,18.13292051628124,0.026340296327251368,100.52339854764983,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,18,0.0932,0.4448666218279256,0.041461569154362665
J03-9216-2,"Zinc, Total",Dissolved,mg/L,Commercial,0.7518193379563561,18.13292051628124,0.026340296327251368,100.52339854764983,business,0.486,0.3713237849421887,NA,NA,NA,0.0490075765834694,0.08802841737352897,COMM,0.08802841737352897,205.98939589403537,18,0.0932,0.4448666218279256,0.041461569154362665
J03-9216-2,"Zinc, Total",Dissolved,mg/L,Commercial,0.7518193379563561,18.13292051628124,0.026340296327251368,2.4712993993678523,business,0.486,0.3713237849421887,0.06054600069967782,0.07924446947190482,NA,0.0490075765834694,0.08802841737352897,UTIL,0.08802841737352897,205.98939589403537,18,0.0932,0.4448666218279256,0.041461569154362665
